type,latitude,longitude,altitude (m),slope (%),distance (km),distance_interval (m),name,desc
T,52.26531,7.67702,77.2,2.4,163.16,5.9,,
T,52.26535,7.67686,77.5,2.4,163.171,11.8,,
T,52.26542,7.67658,77.9,1.7,163.192,20.64,,
T,52.26548,7.67633,77.7,-1,163.21,18.33,,
T,52.26553,7.67612,77.2,-3.1,163.226,15.38,,
T,52.26559,7.67589,78.2,5.6,163.243,17.06,,
T,52.26565,7.67564,79,4.6,163.261,18.33,,
T,52.26571,7.67539,79,-0.1,163.279,18.33,,
T,52.26573,7.67532,78.8,-3.5,163.285,5.27,,
T,52.26577,7.67515,78.5,-2.4,163.297,12.43,,
T,52.26583,7.67491,78,-2.8,163.315,17.69,,
T,52.26585,7.67483,78.3,4.3,163.321,5.9,,
T,52.26589,7.67466,79,5.6,163.333,12.43,,
T,52.26591,7.67458,79.2,4.5,163.339,5.9,,
T,52.26595,7.67442,79.6,3.1,163.351,11.8,,
T,52.26597,7.67434,79.6,-0.1,163.357,5.9,,
T,52.26601,7.67418,79.3,-2.2,163.368,11.8,,
T,52.26603,7.6741,79.4,0.9,163.374,5.9,,
T,52.26607,7.67393,79.2,-1.3,163.387,12.43,,
T,52.26609,7.67385,79.1,-2.1,163.393,5.9,,
T,52.2661,7.67383,79.1,-2.4,163.394,1.76,,
T,52.26618,7.67348,80.1,4.1,163.42,25.5,,
T,52.26631,7.67295,80.1,0,163.459,38.97,,
T,52.26633,7.67288,79.8,-4.9,163.464,5.27,,
T,52.26635,7.67278,79.3,-7.7,163.471,7.18,,
T,52.26638,7.67268,79.4,1.8,163.479,7.6,,
T,52.26649,7.67221,81.1,4.8,163.513,34.34,,
T,52.26658,7.67186,80.6,-1.9,163.539,25.91,,
T,52.26662,7.67171,80.3,-2.7,163.55,11.17,,
T,52.26674,7.67122,80.8,1.4,163.586,36.02,,
T,52.26686,7.67072,81.1,0.9,163.623,36.65,,
T,52.26695,7.67035,81,-0.6,163.65,27.17,,
T,52.26702,7.67008,80.4,-2.9,163.67,20.01,,
T,52.26706,7.66994,80.3,-1.1,163.681,10.54,,
T,52.26729,7.66903,81.6,2,163.748,67.19,,
T,52.26748,7.66831,82.1,0.8,163.801,53.51,,
T,52.26758,7.66792,81.6,-1.8,163.83,28.86,,
T,52.2677,7.66749,82.3,2.2,163.863,32.25,,
T,52.26781,7.66707,82.4,0.5,163.894,31.18,,
T,52.26795,7.66655,83,1.5,163.933,38.77,,
T,52.26808,7.66609,83,0,163.967,34.57,,
T,52.26817,7.66577,83,0,163.991,24.03,,
T,52.26828,7.66537,83.1,0.4,164.021,29.92,,
T,52.2685,7.66461,82,-1.9,164.078,57.37,,
T,52.26866,7.66408,82.8,1.8,164.119,40.32,,
T,52.26883,7.6635,83.3,1.2,164.163,43.88,,
T,52.2689,7.66329,83.1,-1.5,164.179,16.32,,
T,52.26898,7.66302,84,4.8,164.199,20.47,,
T,52.26906,7.66277,84.6,2.9,164.219,19.25,,
T,52.2691,7.66263,84.1,-4.9,164.229,10.54,,
T,52.26924,7.66219,83.6,-1.5,164.263,33.84,,
T,52.2693,7.66203,84,3.2,164.276,12.8,,
T,52.26933,7.66193,84,-0.3,164.283,7.6,,
T,52.26946,7.66153,82.9,-3.5,164.314,30.9,,
T,52.26954,7.66128,82.1,-4.1,164.334,19.25,,
T,52.26954,7.66126,82.1,1.8,164.335,1.37,,
T,52.26967,7.6609,82.5,1.2,164.363,28.52,,
T,52.2698,7.66049,81.5,-3,164.395,31.51,,
T,52.26989,7.66025,81,-2.8,164.414,19.2,,
T,52.26989,7.66023,80.8,-10.5,164.416,1.37,,
T,52.26997,7.66,78.3,-14,164.434,18.05,,
T,52.27006,7.65975,82.1,19.1,164.453,19.79,,
T,52.27014,7.65953,82.7,3.3,164.471,17.46,,
T,52.27038,7.65886,83,0.6,164.524,52.96,,
T,52.27044,7.6587,83,0,164.537,12.8,,
T,52.27054,7.65841,83,0,164.559,22.71,,
T,52.27072,7.65793,83.6,1.7,164.598,38.4,,
T,52.27088,7.65751,83.7,0.1,164.631,33.75,,
T,52.27114,7.65685,82.2,-2.8,164.685,53.54,,
T,52.27148,7.65598,81.5,-1,164.755,70.41,,
T,52.27154,7.65584,81.4,-0.5,164.767,11.66,,
T,52.27157,7.65575,81.1,-4.3,164.774,6.99,,
T,52.27169,7.65543,80.4,-2.7,164.8,25.6,,
T,52.27181,7.65517,79.2,-5.5,164.822,22.21,,
T,52.27186,7.65505,79.8,5.9,164.832,9.9,,
T,52.27194,7.65487,78.6,-7.9,164.847,15.17,,
T,52.27194,7.65485,78.4,-16,164.848,1.37,,
T,52.27196,7.6548,77.7,-16.7,164.852,4.07,,
T,52.272,7.6547,76.9,-9.7,164.861,8.15,,
T,52.27202,7.65466,77.1,4.6,164.864,3.52,,
T,52.27206,7.65456,77.7,7.1,164.872,8.15,,
T,52.2721,7.65446,78.4,9.7,164.88,8.15,,
T,52.27229,7.65403,79.1,1.9,164.917,36.17,,
T,52.27239,7.65381,78.6,-3,164.935,18.69,,
T,52.27244,7.65369,79.2,5.9,164.945,9.9,,
T,52.27256,7.65341,79.1,-0.2,164.968,23.32,,
T,52.2726,7.65333,78.6,-8.1,164.976,7.04,,
T,52.27268,7.65315,78.5,-0.7,164.991,15.17,,
T,52.2728,7.65288,78.5,0.4,165.013,22.76,,
T,52.27292,7.65261,77.2,-6.1,165.036,22.76,,
T,52.27309,7.65224,77.9,2.3,165.068,31.55,,
T,52.27344,7.65148,76,-3,165.133,64.87,,
T,52.27363,7.65109,76.5,1.5,165.167,33.99,,
T,52.2738,7.65074,75,-4.9,165.197,30.47,,
T,52.2738,7.65073,75.1,11,165.198,0.68,,
T,52.27415,7.65003,75.5,0.8,165.259,61.64,,
T,52.27421,7.6499,74.8,-6.5,165.271,11.1,,
T,52.27429,7.64976,73.5,-9.8,165.284,13.06,,
T,52.27438,7.64958,73.5,-0.3,165.299,15.85,,
T,52.27464,7.64906,73.2,-0.6,165.345,45.79,,
T,52.27471,7.64891,74.6,11,165.358,12.86,,
T,52.27476,7.6488,74.1,-5.8,165.367,9.34,,
T,52.27512,7.64811,72.3,-2.9,165.429,61.83,,
T,52.27526,7.64785,73.2,3.8,165.453,23.61,,
T,52.27549,7.64741,72.1,-2.6,165.492,39.46,,
T,52.2755,7.64739,72.2,5.1,165.494,1.76,,
T,52.27566,7.64708,71.5,-2.8,165.522,27.65,,
T,52.27592,7.6466,71.3,-0.4,165.565,43.71,,
T,52.27605,7.64638,72.2,4.5,165.586,20.85,,
T,52.27651,7.64553,69.9,-2.9,165.664,77.37,,
T,52.27664,7.6453,70.7,3.7,165.685,21.35,,
T,52.27684,7.64492,69.7,-2.9,165.719,34.18,,
T,52.27722,7.64423,70.3,0.9,165.782,63.29,,
T,52.27734,7.644,69.1,-5.7,165.803,20.61,,
T,52.27746,7.64378,69.4,1.3,165.823,20.09,,
T,52.27758,7.64356,68.3,-5.3,165.843,20.09,,
T,52.2777,7.64334,66.4,-9.7,165.863,20.09,,
T,52.27778,7.6432,64.5,-14.4,165.876,13.06,,
T,52.27783,7.6431,64.1,-5,165.885,8.81,,
T,52.27784,7.64308,64,-2.3,165.887,1.76,,
T,52.27788,7.64302,64.6,10.1,165.893,6.05,,
T,52.27817,7.64248,67.6,6,165.942,48.99,,
T,52.27831,7.64223,68.8,5.2,165.965,23.1,,
T,52.27863,7.64161,68.6,-0.4,166.02,55.3,,
T,52.27902,7.64086,66.4,-3.2,166.088,67.11,,
T,52.27921,7.64047,67.2,2.2,166.122,33.99,,
T,52.27943,7.64005,67.4,0.5,166.159,37.7,,
T,52.27967,7.63958,66.2,-2.9,166.201,41.74,,
T,52.28016,7.63857,65.4,-0.9,166.289,87.89,,
T,52.28066,7.6375,64.5,-1,166.381,91.8,,
T,52.28102,7.63669,65.1,0.9,166.449,68.27,,
T,52.28132,7.63599,64.9,-0.3,166.507,58.28,,
T,52.28149,7.6356,64.5,-1.4,166.54,32.65,,
T,52.28183,7.63477,64.2,-0.4,166.608,68.12,,
T,52.28187,7.63469,64.3,1.1,166.615,7.04,,
T,52.2819,7.6346,64.4,1.4,166.622,6.99,,
T,52.28202,7.63429,64.1,-1.3,166.647,25.02,,
T,52.28203,7.63428,64,-8.7,166.648,1.31,,
T,52.28203,7.63427,64,1.6,166.649,0.68,,
T,52.28205,7.63422,63.8,-4.3,166.653,4.07,,
T,52.28205,7.63421,63.8,2.1,166.654,0.68,,
T,52.28208,7.63416,63.5,-5.3,166.659,4.77,,
T,52.2821,7.6341,63.5,-1.4,166.663,4.66,,
T,52.2824,7.63332,63.4,-0.1,166.726,62.83,,
T,52.28263,7.63271,62.5,-1.9,166.775,48.87,,
T,52.28279,7.63227,63.6,3.3,166.81,34.91,,
T,52.283,7.63168,62.9,-1.6,166.856,46.55,,
T,52.28318,7.63119,62,-2.4,166.895,38.98,,
T,52.28339,7.63056,62.8,1.6,166.944,48.93,,
T,52.28348,7.6303,61.4,-6.8,166.965,20.37,,
T,52.28361,7.62989,62.4,3.3,166.996,31.5,,
T,52.28375,7.62946,60.9,-4.4,167.029,33.22,,
T,52.28396,7.62878,61.3,0.7,167.081,51.96,,
T,52.28429,7.6277,59.8,-1.8,167.164,82.34,,
T,52.28439,7.62737,61,4.5,167.189,25.12,,
T,52.28448,7.62702,60.5,-1.9,167.215,25.9,,
T,52.28454,7.6268,58.6,-11.3,167.231,16.43,,
T,52.28455,7.62679,58.5,-12.2,167.232,1.31,,
T,52.28456,7.62675,58.3,-6.2,167.235,2.95,,
T,52.28461,7.62659,58.5,2.1,167.248,12.25,,
T,52.28476,7.626,61,5.8,167.291,43.59,,
T,52.28488,7.62555,59.3,-5.2,167.325,33.49,,
T,52.28499,7.62516,60.3,3.6,167.354,29.29,,
T,52.28511,7.62467,58.8,-4.2,167.39,36.01,,
T,52.28515,7.62452,58.9,0.8,167.401,11.16,,
T,52.28519,7.62434,59.5,4.2,167.414,13.06,,
T,52.28528,7.62398,60.9,5.5,167.441,26.53,,
T,52.28535,7.62368,59.2,-8.1,167.463,21.9,,
T,52.28541,7.62346,58.4,-4.5,167.479,16.43,,
T,52.28549,7.62311,59.4,3.8,167.505,25.49,,
T,52.28563,7.62245,58,-3,167.552,47.66,,
T,52.28572,7.62207,57.8,-0.8,167.58,27.8,,
T,52.28577,7.62181,58.4,3.2,167.599,18.59,,
T,52.28586,7.62142,59,2.3,167.627,28.44,,
T,52.28591,7.62114,57.8,-6.4,167.647,19.9,,
T,52.28593,7.62109,57.2,-12.7,167.651,4.07,,
T,52.28597,7.62085,57,-1.6,167.668,16.97,,
T,52.28602,7.6206,57.2,1.1,167.686,17.94,,
T,52.28609,7.62027,58.8,6.7,167.71,23.83,,
T,52.28614,7.62002,58.2,-3.3,167.728,17.94,,
T,52.28619,7.61976,57,-6.4,167.746,18.59,,
T,52.28627,7.6193,56.5,-1.4,167.779,32.63,,
T,52.28632,7.61904,57.3,4.2,167.798,18.59,,
T,52.2864,7.6186,58.7,4.4,167.829,31.32,,
T,52.28641,7.61852,58.4,-5.6,167.834,5.57,,
T,52.28644,7.61834,57.3,-8,167.847,12.73,,
T,52.28644,7.61833,57.3,-0.3,167.848,0.68,,
T,52.2865,7.61797,56,-5.3,167.873,25.46,,
T,52.2866,7.61737,56.9,2,167.916,42.43,,
T,52.28666,7.617,57.9,4,167.942,26.12,,
T,52.28667,7.61692,57.9,0.3,167.947,5.57,,
T,52.28672,7.61662,56.5,-6.6,167.969,21.21,,
T,52.28677,7.61625,55.6,-3.5,167.994,25.85,,
T,52.28681,7.61597,55.2,-2,168.014,19.62,,
T,52.28686,7.61564,55.7,2.1,168.037,23.2,,
T,52.28691,7.61532,56.5,3.8,168.06,22.53,,
T,52.28693,7.61511,57.4,5.7,168.074,14.5,,
T,52.28698,7.6148,57,-1.7,168.096,21.87,,
T,52.287,7.61458,56.4,-3.8,168.111,15.18,,
T,52.28704,7.61427,55.5,-4.3,168.133,21.62,,
T,52.28708,7.61402,54.8,-3.6,168.151,17.63,,
T,52.28712,7.61369,55.4,2.4,168.174,22.95,,
T,52.28714,7.61352,55.7,3,168.185,11.81,,
T,52.28716,7.61333,55.9,1.7,168.199,13.15,,
T,52.2872,7.613,51.8,-18.2,168.222,22.95,,
T,52.28724,7.61261,56,15.7,168.249,26.98,,
T,52.28727,7.61238,56.6,3.9,168.265,16.05,,
T,52.28729,7.61222,56,-5.2,168.276,11.14,,
T,52.28736,7.61152,55.3,-1.6,168.324,48.4,,
T,52.28745,7.61056,55.8,0.8,168.39,66.27,,
T,52.28749,7.61003,57.7,5.2,168.427,36.44,,
T,52.28753,7.6094,57.1,-1.4,168.47,43.22,,
T,52.28755,7.60923,56.6,-4.9,168.482,11.81,,
T,52.28757,7.60885,56,-2.1,168.508,26.03,,
T,52.28759,7.6086,55.7,-1.6,168.525,17.2,,
T,52.28762,7.60808,55.8,0.2,168.561,35.64,,
T,52.28763,7.60785,55.7,-0.9,168.576,15.73,,
T,52.28765,7.60759,52,-20.3,168.594,17.88,,
T,52.28768,7.60706,50,-5.6,168.631,36.32,,
T,52.2877,7.60652,52.4,6.5,168.668,36.92,,
T,52.28771,7.60611,57.8,19.2,168.696,28,,
T,52.28775,7.60511,58.1,0.5,168.764,68.38,,
T,52.28775,7.60493,57.9,-1.4,168.776,12.28,,
T,52.28775,7.60475,58.5,4.7,168.788,12.28,,
T,52.28776,7.60445,58.8,1.4,168.809,20.5,,
T,52.28777,7.6043,58.9,1.1,168.819,10.3,,
T,52.28777,7.60424,58.9,0,168.823,4.09,,
T,52.28777,7.60394,58.9,0.1,168.844,20.47,,
T,52.28778,7.60367,59,0.2,168.862,18.46,,
T,52.28778,7.60347,59,0,168.876,13.65,,
T,52.28778,7.60334,59,0,168.885,8.87,,
T,52.28777,7.60152,56.8,-1.7,169.009,124.2,,
T,52.28777,7.60133,55.4,-11.3,169.022,12.96,,
T,52.28777,7.60113,56.8,10.7,169.036,13.65,,
T,52.28776,7.59978,59,2.4,169.128,92.13,,
T,52.28775,7.5992,59,0,169.167,39.59,,
T,52.28775,7.59919,59,0.6,169.168,0.68,,
T,52.28775,7.59902,59,0.1,169.18,11.6,,
T,52.28775,7.599,59,0,169.181,1.36,,
T,52.28775,7.5988,59,-0.2,169.195,13.65,,
T,52.28773,7.59821,58.8,-0.3,169.235,40.32,,
T,52.28773,7.59802,58.7,-0.8,169.248,12.96,,
T,52.28773,7.59792,58.4,-4.4,169.255,6.82,,
T,52.28771,7.5972,57.2,-2.4,169.304,49.18,,
T,52.28769,7.59657,56.8,-1.1,169.347,43.05,,
T,52.28768,7.59617,54.8,-7.3,169.374,27.32,,
T,52.28767,7.59577,55.3,1.9,169.402,27.32,,
T,52.28765,7.5953,55.4,0.4,169.434,32.15,,
T,52.28763,7.5946,55.1,-0.6,169.482,47.82,,
T,52.28763,7.59453,55.1,0,169.486,4.78,,
T,52.28762,7.5943,55,-1,169.502,15.73,,
T,52.28762,7.59405,54.5,-2.7,169.519,17.06,,
T,52.28761,7.59384,54.3,-1.2,169.534,14.37,,
T,52.28759,7.59326,54.3,-0.1,169.573,39.64,,
T,52.28758,7.59277,54,-1,169.607,33.45,,
T,52.28758,7.59267,53.7,-3.8,169.613,6.82,,
T,52.28756,7.59219,53.5,-0.7,169.646,32.83,,
T,52.28755,7.59159,53.6,0.2,169.687,40.96,,
T,52.28754,7.5909,52.8,-1.5,169.734,47.1,,
T,52.28752,7.59003,53.4,0.9,169.794,59.41,,
T,52.28751,7.58925,50.7,-5,169.847,53.24,,
T,52.2875,7.58893,47.4,-14.8,169.869,21.86,,
T,52.2875,7.58875,49.5,16.7,169.881,12.28,,
T,52.2875,7.58865,51.3,26.4,169.888,6.82,,
T,52.2875,7.58817,52,2.1,169.921,32.75,,
T,52.2875,7.58736,51.5,-0.9,169.976,55.27,,
T,52.2875,7.58683,51,-1.4,170.012,36.17,,
T,52.2875,7.58653,51,0,170.033,20.47,,
T,52.28751,7.58566,50.1,-1.5,170.092,59.38,,
T,52.28752,7.58524,49.5,-2.1,170.121,28.68,,
T,52.28753,7.58496,49.2,-1.3,170.14,19.14,,
T,52.28754,7.58461,49,-1.1,170.164,23.91,,
T,52.28756,7.58399,48.5,-1.2,170.206,42.37,,
T,52.28757,7.58357,47.5,-3.5,170.235,28.68,,
T,52.28758,7.58323,47.3,-0.9,170.258,23.23,,
T,52.28759,7.58308,47.1,-2.1,170.268,10.3,,
T,52.28759,7.58288,46,-7.9,170.282,13.65,,
T,52.2876,7.58264,46.2,1.5,170.298,16.41,,
T,52.28762,7.58236,46.8,3.2,170.318,19.24,,
T,52.28764,7.58184,46.7,-0.5,170.353,35.55,,
T,52.28767,7.58128,46.4,-0.7,170.391,38.36,,
T,52.2877,7.58072,46.2,-0.6,170.43,38.36,,
T,52.28772,7.58037,46.5,1.5,170.454,23.99,,
T,52.28775,7.58,46.8,1.1,170.479,25.47,,
T,52.28779,7.57932,47.8,2.1,170.526,46.61,,
T,52.28782,7.57885,47.2,-1.7,170.558,32.24,,
T,52.28786,7.57839,46.5,-2.3,170.59,31.7,,
T,52.28791,7.57768,45.4,-2.2,170.639,48.77,,
T,52.28795,7.57723,45.7,0.9,170.67,31.03,,
T,52.28799,7.57682,46.5,2.6,170.698,28.33,,
T,52.28803,7.57628,46.8,0.8,170.735,37.12,,
T,52.28812,7.57536,46.8,0.1,170.799,63.57,,
T,52.28817,7.57479,45.9,-2.3,170.838,39.29,,
T,52.28818,7.5747,45.8,-3,170.844,6.24,,
T,52.28822,7.57428,45.6,-0.6,170.873,29,,
T,52.28827,7.57382,46.1,1.8,170.905,31.88,,
T,52.28827,7.57375,46.3,2.9,170.91,4.78,,
T,52.28832,7.57328,47.8,4.7,170.942,32.55,,
T,52.28838,7.57266,47.1,-1.7,170.985,42.83,,
T,52.2884,7.57245,46.8,-1.8,171,14.5,,
T,52.28846,7.57192,45.8,-2.8,171.037,36.78,,
T,52.28849,7.57158,46,0.9,171.06,23.44,,
T,52.28853,7.57126,46.1,0.5,171.082,22.28,,
T,52.2886,7.57055,47.9,3.6,171.131,49.07,,
T,52.28863,7.57026,48.5,3.3,171.151,20.07,,
T,52.28882,7.56852,47.3,-1,171.272,120.6,,
T,52.2889,7.56776,49.7,4.5,171.325,52.62,,
T,52.2889,7.56773,49.7,0,171.327,2.05,,
T,52.28896,7.56718,48.2,-3.9,171.365,38.12,,
T,52.28896,7.56715,48.2,0,171.367,2.05,,
T,52.28902,7.56657,47.3,-2.2,171.407,40.14,,
T,52.28911,7.56573,49,2.9,171.465,58.19,,
T,52.28914,7.56544,49.6,3.1,171.485,20.07,,
T,52.28914,7.56543,49.6,-1,171.486,0.68,,
T,52.28915,7.56541,49.8,7.5,171.488,1.76,,
T,52.28918,7.56514,49.6,-0.8,171.506,18.72,,
T,52.28923,7.56457,48.3,-3.3,171.546,39.29,,
T,52.28926,7.5643,47.8,-2.6,171.564,18.72,,
T,52.28932,7.56378,48.2,1.1,171.6,36.1,,
T,52.28934,7.5635,48.9,3.3,171.62,19.23,,
T,52.28938,7.56316,49.3,2,171.643,23.62,,
T,52.28941,7.56283,48.8,-2.2,171.666,22.76,,
T,52.28945,7.56245,46.7,-8,171.692,26.31,,
T,52.28946,7.56235,46.2,-7.4,171.699,6.91,,
T,52.28948,7.56218,45.6,-5,171.711,11.81,,
T,52.28948,7.56216,45.7,4.5,171.713,1.36,,
T,52.28951,7.56187,46.5,4.1,171.733,20.07,,
T,52.28957,7.56122,47.6,2.4,171.777,44.85,,
T,52.28967,7.56009,49.2,2.1,171.855,77.9,,
T,52.28968,7.55993,49.5,2.5,171.866,10.97,,
T,52.28973,7.55932,49.7,0.6,171.908,41.99,,
T,52.28981,7.55841,47.7,-3.3,171.971,62.73,,
T,52.28984,7.55808,47.4,-1.2,171.994,22.76,,
T,52.2899,7.55727,47.7,0.5,172.049,55.67,,
T,52.28995,7.55664,48.6,2.2,172.093,43.35,,
T,52.28996,7.55643,48.6,-0.2,172.107,14.37,,
T,52.29,7.55589,49,1.1,172.144,37.11,,
T,52.29001,7.55569,48.7,-2.1,172.158,13.69,,
T,52.29002,7.55552,48.4,-2.5,172.17,11.65,,
T,52.29006,7.55493,47.5,-2.3,172.21,40.5,,
T,52.29009,7.55455,46.9,-2.1,172.236,26.14,,
T,52.29013,7.55376,45.7,-2.4,172.29,54.09,,
T,52.29014,7.55361,45.5,-1.7,172.301,10.3,,
T,52.29016,7.55327,45.8,1.5,172.324,23.31,,
T,52.2902,7.55256,46.3,0.9,172.373,48.65,,
T,52.29023,7.55194,46.7,0.9,172.415,42.44,,
T,52.29036,7.54965,46.2,-0.3,172.572,156.92,,
T,52.29039,7.54894,45.9,-0.7,172.621,48.56,,
T,52.29041,7.54871,45.6,-1.8,172.636,15.85,,
T,52.29045,7.54788,46.2,0.9,172.693,56.81,,
T,52.29048,7.54728,46.8,1.7,172.734,41.08,,
T,52.29051,7.54676,46.5,-1.1,172.77,35.64,,
T,52.29052,7.5466,46.3,-1.5,172.781,10.97,,
T,52.29053,7.54644,47.4,10,172.792,10.97,,
T,52.29054,7.54626,48.2,6.9,172.804,12.33,,
T,52.29055,7.54602,48.9,4,172.821,16.41,,
T,52.29056,7.54577,48.9,-0.2,172.838,17.09,,
T,52.29058,7.54544,48.3,-2.4,172.86,22.63,,
T,52.29058,7.54541,48.3,0.4,172.862,2.05,,
T,52.29059,7.54528,48.1,-2.4,172.871,8.94,,
T,52.29064,7.5443,47.8,-0.5,172.938,67.1,,
T,52.29065,7.54401,47.6,-0.7,172.958,19.82,,
T,52.29077,7.54176,45.3,-1.5,173.112,154.1,,
T,52.29079,7.54141,42.9,-10,173.136,23.98,,
T,52.29081,7.54106,45.5,11.1,173.16,23.98,,
T,52.29085,7.54047,49.8,10.5,173.201,40.5,,
T,52.29092,7.53934,48.8,-1.2,173.278,77.49,,
T,52.29098,7.53857,47.5,-2.5,173.331,52.96,,
T,52.29099,7.53828,47.9,1.9,173.351,19.82,,
T,52.29101,7.53803,47.8,-0.7,173.368,17.2,,
T,52.29103,7.53777,48,1.3,173.386,17.88,,
T,52.29105,7.53752,47.8,-1.1,173.403,17.2,,
T,52.29107,7.53726,48.5,3.7,173.421,17.88,,
T,52.29109,7.537,48.6,1.1,173.439,17.88,,
T,52.29112,7.53675,48.8,0.7,173.456,17.38,,
T,52.29114,7.53649,48.3,-2.4,173.474,17.88,,
T,52.29116,7.53624,47.9,-2.3,173.492,17.2,,
T,52.29118,7.53597,47.5,-2.3,173.51,18.56,,
T,52.29121,7.53572,47,-2.9,173.528,17.38,,
T,52.29124,7.53545,45.9,-6.1,173.546,18.72,,
T,52.29125,7.53533,44.9,-12,173.554,8.26,,
T,52.29125,7.53529,44.6,-10.6,173.557,2.73,,
T,52.29125,7.53527,44.6,-1.3,173.559,1.36,,
T,52.29126,7.53521,45.1,11.7,173.563,4.24,,
T,52.29127,7.53514,45.6,11.6,173.568,4.9,,
T,52.29127,7.53505,46.4,12.8,173.574,6.14,,
T,52.29128,7.53494,46.9,6.5,173.581,7.59,,
T,52.29131,7.53471,47.3,2.4,173.598,16.04,,
T,52.29135,7.53428,48.2,3,173.627,29.68,,
T,52.29139,7.53391,49,3,173.653,25.63,,
T,52.29142,7.53371,48.1,-6.2,173.667,14.05,,
T,52.29145,7.53345,47.2,-4.8,173.685,18.05,,
T,52.29146,7.53332,47,-3.1,173.694,8.94,,
T,52.29146,7.5333,47,1.4,173.695,1.36,,
T,52.29149,7.53313,46.4,-5.2,173.707,12.07,,
T,52.29155,7.53262,46.2,-0.5,173.743,35.43,,
T,52.29157,7.53238,46.5,1.6,173.759,16.53,,
T,52.29162,7.53204,47.4,4.1,173.783,23.86,,
T,52.29166,7.5317,47.9,2,173.807,23.62,,
T,52.29173,7.53121,47.1,-2.4,173.841,34.33,,
T,52.29177,7.53092,46.3,-4,173.861,20.28,,
T,52.29181,7.53065,45.8,-2.8,173.88,18.95,,
T,52.29186,7.53029,46.3,2,173.905,25.19,,
T,52.29194,7.52974,47.9,4.2,173.944,38.57,,
T,52.29198,7.52945,47.1,-3.9,173.964,20.28,,
T,52.29202,7.52918,46.1,-5.3,173.983,18.95,,
T,52.2921,7.52865,45.6,-1.3,174.021,37.24,,
T,52.29215,7.52833,47,6.2,174.043,22.53,,
T,52.29223,7.52783,47.8,2.3,174.078,35.26,,
T,52.29231,7.52732,46,-5,174.114,35.92,,
T,52.29242,7.52667,46.3,0.6,174.16,46.01,,
T,52.29254,7.52596,47,1.4,174.21,50.25,,
T,52.29262,7.52549,45.9,-3.3,174.244,33.28,,
T,52.29271,7.52501,46.5,1.6,174.278,34.25,,
T,52.29272,7.52495,46.7,4.2,174.282,4.24,,
T,52.2928,7.52455,47.4,2.7,174.311,28.71,,
T,52.2929,7.52408,45.6,-5.4,174.345,33.94,,
T,52.29294,7.52387,45.9,1.9,174.36,15,,
T,52.29303,7.52342,47.3,4.5,174.392,32.29,,
T,52.29313,7.52294,46.2,-3.2,174.427,34.59,,
T,52.29323,7.52249,45.8,-1.4,174.459,32.66,,
T,52.29332,7.52207,47.3,5.2,174.49,30.36,,
T,52.29343,7.52158,45.9,-4.1,174.525,35.6,,
T,52.29358,7.52095,46.4,1.1,174.572,46.11,,
T,52.29373,7.52032,44.8,-3.4,174.618,46.11,,
T,52.29377,7.52017,44.7,-0.9,174.629,11.16,,
T,52.2938,7.52002,45.2,4.6,174.64,10.76,,
T,52.29391,7.51959,46.7,4.5,174.671,31.79,,
T,52.29398,7.5193,45.5,-5.3,174.693,21.26,,
T,52.29404,7.51905,45.5,-0.1,174.711,18.32,,
T,52.29418,7.51853,46.8,3.2,174.75,38.75,,
T,52.29431,7.51803,45.1,-4.5,174.787,37.05,,
T,52.29443,7.51757,46.6,4.5,174.821,34.11,,
T,52.29453,7.51719,45.3,-4.8,174.849,28.21,,
T,52.29465,7.51673,45.7,1.4,174.883,34.11,,
T,52.29478,7.51627,45.8,0.3,174.918,34.56,,
T,52.29489,7.51587,44.7,-3.9,174.948,29.91,,
T,52.29506,7.51528,45.7,2.3,174.992,44.48,,
T,52.29518,7.51488,44.9,-2.5,175.022,30.38,,
T,52.29537,7.51423,45,0.1,175.072,49.13,,
T,52.29542,7.51406,44.5,-3.7,175.084,12.86,,
T,52.29559,7.51349,46.3,4,175.128,43.24,,
T,52.29577,7.5129,45.1,-2.6,175.173,44.96,,
T,52.29596,7.51227,45,-0.1,175.221,47.9,,
T,52.29612,7.51177,42.8,-5.9,175.259,38.48,,
T,52.29634,7.51106,45.1,4.2,175.313,54.27,,
T,52.29665,7.51005,45.7,0.8,175.39,77.06,,
T,52.29684,7.50944,44.8,-2,175.437,46.68,,
T,52.29718,7.50834,44.8,0.1,175.521,84.04,,
T,52.29747,7.5074,45.1,0.4,175.593,71.79,,
T,52.29757,7.5071,44.5,-2.7,175.616,23.3,,
T,52.29766,7.5068,44.1,-1.6,175.639,22.79,,
T,52.29775,7.5065,45.4,5.5,175.662,22.79,,
T,52.2979,7.50604,43.7,-4.8,175.697,35.54,,
T,52.29813,7.50529,44.1,0.8,175.755,57.21,,
T,52.29823,7.50499,44.4,1,175.778,23.3,,
T,52.29837,7.50454,44.7,1.1,175.812,34.43,,
T,52.29851,7.50412,43.8,-3,175.845,32.61,,
T,52.29872,7.50351,43.6,-0.3,175.893,47.73,,
T,52.29887,7.50306,44.8,3.3,175.928,34.94,,
T,52.29899,7.50274,43,-6.9,175.953,25.59,,
T,52.29913,7.50232,44.1,3.4,175.986,32.61,,
T,52.29929,7.50187,42.9,-3.4,176.021,35.49,,
T,52.29962,7.50096,43,0.1,176.093,72.13,,
T,52.29966,7.50085,43.8,9.3,176.102,8.72,,
