type,latitude,longitude,altitude (m),slope (%),distance (km),distance_interval (m),name,desc
T,47.92949,1.84935,117.7,-1.1,120.845,21.13,,
T,47.92927,1.84934,117.6,-0.4,120.869,24.47,,
T,47.92904,1.84934,117.6,0,120.895,25.57,,
T,47.92898,1.84933,117.6,-0.5,120.901,6.71,,
T,47.92868,1.84932,117.9,0.9,120.935,33.37,,
T,47.92854,1.84931,117.6,-1.7,120.95,15.58,,
T,47.9283,1.8493,116.4,-4.7,120.977,26.7,,
T,47.92804,1.84928,115.4,-3.4,121.006,28.95,,
T,47.92795,1.84928,115.2,-1.9,121.016,10.01,,
T,47.92777,1.84927,114.8,-2.1,121.036,20.03,,
T,47.9277,1.84926,115,2.3,121.044,7.82,,
T,47.92751,1.84925,115.7,3.4,121.065,21.14,,
T,47.92735,1.84923,117.1,8.1,121.083,17.85,,
T,47.92712,1.84922,118.4,5.2,121.108,25.58,,
T,47.92701,1.84921,118.7,2.1,121.121,12.25,,
T,47.92681,1.84919,118.9,1,121.143,22.29,,
T,47.92669,1.84919,118.9,0,121.156,13.34,,
T,47.92646,1.84917,119.7,3.2,121.182,25.62,,
T,47.92626,1.84915,117.1,-11.9,121.204,22.29,,
T,47.92611,1.84913,113.9,-19,121.221,16.75,,
T,47.92597,1.84911,114.8,6,121.237,15.64,,
T,47.92558,1.84908,117.9,7,121.28,43.42,,
T,47.92408,1.84893,115.9,-1.2,121.447,167.16,,
T,47.92404,1.84893,114.9,-22.2,121.452,4.45,,
T,47.92394,1.84892,112.4,-22.4,121.463,11.14,,
T,47.92389,1.84891,111.1,-22.7,121.468,5.61,,
T,47.92384,1.84891,112.1,17.8,121.474,5.56,,
T,47.92369,1.84889,115.3,19.1,121.491,16.75,,
T,47.92363,1.84889,116.6,19.4,121.497,6.67,,
T,47.92263,1.84879,116.5,-0.1,121.609,111.44,,
T,47.92238,1.84876,116.5,0.2,121.637,27.89,,
T,47.92189,1.84872,116.5,0,121.691,54.56,,
T,47.92156,1.8487,117,1.3,121.728,36.72,,
T,47.9214,1.84868,117,0,121.746,17.85,,
T,47.92047,1.84863,118,1,121.849,103.47,,
T,47.92041,1.84863,118,0,121.856,6.67,,
T,47.92011,1.84862,118,0,121.889,33.37,,
T,47.92003,1.84862,118,0,121.898,8.9,,
T,47.91993,1.84863,118,0,121.909,11.14,,
T,47.91982,1.84862,118,0,121.922,12.25,,
T,47.91978,1.84862,118,0,121.926,4.45,,
T,47.91968,1.84861,118,0,121.937,11.14,,
T,47.9196,1.84861,118,0,121.946,8.9,,
T,47.91959,1.84861,118,0,121.947,1.11,,
T,47.91955,1.8486,118,0.8,121.952,4.51,,
T,47.91942,1.84859,118.1,0.2,121.966,14.47,,
T,47.91936,1.84859,118.1,-0.2,121.973,6.67,,
T,47.91923,1.84859,118,-0.2,121.987,14.45,,
T,47.91912,1.84859,118,-0.1,121.999,12.23,,
T,47.919,1.84859,118,0,122.013,13.34,,
T,47.91888,1.84859,118,-0.2,122.026,13.34,,
T,47.91877,1.84859,117.6,-3,122.038,12.23,,
T,47.91865,1.84859,117.2,-3,122.052,13.34,,
T,47.91853,1.84859,117.1,-1,122.065,13.34,,
T,47.91837,1.84859,117.1,0,122.083,17.79,,
T,47.9183,1.84859,117.1,-0.1,122.091,7.78,,
T,47.91818,1.8486,117,-0.4,122.104,13.36,,
T,47.91795,1.8486,117,-0.1,122.13,25.57,,
T,47.91783,1.84861,117,0,122.143,13.36,,
T,47.91767,1.84861,116.6,-2.2,122.161,17.79,,
T,47.91725,1.84863,116,-1.3,122.207,46.72,,
T,47.9169,1.84865,116,0,122.246,38.94,,
T,47.91678,1.84866,116,0,122.26,13.36,,
T,47.91667,1.84867,116,0,122.272,12.25,,
T,47.91655,1.84868,115.9,-0.8,122.285,13.36,,
T,47.91644,1.84869,115.8,-1,122.298,12.25,,
T,47.91632,1.8487,115.5,-1.9,122.311,13.36,,
T,47.9162,1.8487,115.2,-2.2,122.324,13.34,,
T,47.91609,1.84871,115,-2.2,122.337,12.25,,
T,47.91597,1.84872,114.7,-1.9,122.35,13.36,,
T,47.91585,1.84873,114.5,-1.7,122.363,13.36,,
T,47.91573,1.84874,114.5,0,122.377,13.36,,
T,47.91562,1.84875,114.5,0.3,122.389,12.25,,
T,47.9155,1.84877,114.5,-0.1,122.402,13.43,,
T,47.91539,1.84878,114.4,-0.9,122.415,12.25,,
T,47.91528,1.84879,114.3,-0.7,122.427,12.25,,
T,47.91502,1.84881,114,-0.9,122.456,28.95,,
T,47.91483,1.84884,114.2,0.9,122.477,21.24,,
T,47.91427,1.8489,113.7,-0.8,122.539,62.43,,
T,47.91423,1.84891,113.5,-6.4,122.544,4.51,,
T,47.91375,1.84896,113,-0.9,122.598,53.5,,
T,47.9137,1.84897,113,0,122.603,5.61,,
T,47.91329,1.84902,113,0,122.649,45.74,,
T,47.91322,1.84903,113,0,122.657,7.82,,
T,47.91287,1.84907,112.8,-0.6,122.696,39.03,,
T,47.91281,1.84908,112.7,-0.7,122.702,6.71,,
T,47.91255,1.84912,112.8,0.4,122.731,29.06,,
T,47.91226,1.84915,112.1,-2.2,122.764,32.32,,
T,47.91217,1.84916,112,-1.3,122.774,10.03,,
T,47.91192,1.84919,112,0,122.802,27.89,,
T,47.91185,1.84919,112,0,122.81,7.78,,
T,47.91174,1.8492,112,0,122.822,12.25,,
T,47.91165,1.84921,112,0,122.832,10.03,,
T,47.91086,1.84928,111.5,-0.6,122.92,87.99,,
T,47.91084,1.84928,111.4,-1.9,122.922,2.22,,
T,47.91084,1.84928,111.4,,122.922,0,,
T,47.91067,1.84938,111.8,1.7,122.942,20.33,,
T,47.91057,1.84939,111.8,0.3,122.953,11.14,,
T,47.91013,1.84944,111.5,-0.7,123.003,49.07,,
T,47.90967,1.84949,111,-0.9,123.054,51.28,,
T,47.90941,1.84952,110.9,-0.3,123.083,29,,
T,47.9092,1.84954,110.4,-2.1,123.106,23.4,,
T,47.90907,1.84954,110.2,-1.4,123.121,14.45,,
T,47.90885,1.84955,110.1,-0.7,123.145,24.47,,
T,47.90849,1.84956,110.7,1.5,123.185,40.03,,
T,47.90835,1.84956,111,1.9,123.201,15.57,,
T,47.90811,1.84955,111,0.1,123.227,26.7,,
T,47.90805,1.84954,111,-0.3,123.234,6.71,,
T,47.90779,1.84951,110,-3.2,123.263,29,,
T,47.90768,1.8495,110,-0.4,123.275,12.25,,
T,47.90754,1.84948,110,0,123.291,15.64,,
T,47.90732,1.84944,110,0,123.316,24.64,,
T,47.9072,1.84941,110,0,123.329,13.53,,
T,47.907,1.84936,110,0,123.352,22.55,,
T,47.90698,1.84936,110,0,123.354,2.22,,
T,47.90687,1.84933,110.2,1.3,123.366,12.43,,
T,47.90673,1.84929,110.3,1.2,123.382,15.85,,
T,47.90662,1.84925,110.3,-0.3,123.395,12.59,,
T,47.90642,1.84918,110,-1.1,123.418,22.85,,
T,47.90629,1.84913,110,-0.6,123.433,14.93,,
T,47.90618,1.84909,109.8,-1.3,123.445,12.59,,
T,47.90605,1.84904,109.5,-1.7,123.46,14.93,,
T,47.90594,1.84899,109.4,-1.4,123.473,12.79,,
T,47.90584,1.84894,109.2,-1.5,123.485,11.73,,
T,47.90575,1.8489,109.3,1.4,123.495,10.44,,
T,47.90561,1.84882,109.5,1.1,123.512,16.68,,
T,47.9055,1.84877,109.7,1.2,123.525,12.79,,
T,47.90536,1.84869,109.8,0.8,123.541,16.68,,
T,47.9053,1.84866,109.9,2.1,123.548,7.04,,
T,47.90508,1.84853,109.6,-1.2,123.575,26.32,,
T,47.90488,1.8484,109.7,0.2,123.599,24.27,,
T,47.90474,1.8483,109.8,0.8,123.616,17.27,,
T,47.90465,1.84824,109.7,-1.4,123.627,10.97,,
T,47.90463,1.84822,109.6,-2.7,123.63,2.68,,
T,47.90443,1.84808,109.1,-1.8,123.654,24.58,,
T,47.90423,1.84792,109.4,1,123.68,25.25,,
T,47.9042,1.84789,109.4,-1,123.684,4.02,,
T,47.90402,1.84774,109.4,0.2,123.707,22.94,,
T,47.90391,1.84764,109.4,0.3,123.721,14.33,,
T,47.90383,1.84757,109.5,0.3,123.731,10.32,,
T,47.90372,1.84746,109.6,0.8,123.746,14.74,,
T,47.90356,1.8473,109.4,-0.8,123.767,21.44,,
T,47.90343,1.84718,109.7,1.5,123.784,17.01,,
T,47.90324,1.84698,109.5,-0.8,123.81,25.88,,
T,47.90285,1.84653,110.1,1.2,123.865,54.88,,
T,47.90277,1.84642,109.3,-7.3,123.877,12.11,,
T,47.90263,1.84625,109.5,1.2,123.897,20.1,,
T,47.90251,1.84608,109,-2.5,123.916,18.43,,
T,47.90239,1.84591,109.1,0.4,123.934,18.43,,
T,47.90225,1.84572,109.1,-0.1,123.955,21.07,,
T,47.90209,1.84547,109.2,0.3,123.981,25.8,,
T,47.90204,1.84539,109.2,0.5,123.989,8.17,,
T,47.90192,1.8452,109.1,-0.7,124.009,19.49,,
T,47.90184,1.84507,109.1,0.2,124.022,13.18,,
T,47.90171,1.84484,109.1,0,124.044,22.46,,
T,47.90163,1.8447,109.1,0.2,124.058,13.74,,
T,47.90154,1.84453,109.1,0.1,124.074,16.18,,
T,47.90141,1.84429,109,-0.4,124.097,23.04,,
T,47.9013,1.84408,109.2,0.9,124.117,19.9,,
T,47.90116,1.84376,108.7,-1.8,124.146,28.54,,
T,47.90106,1.84356,108.3,-2,124.165,18.63,,
T,47.90096,1.84333,108.5,1,124.185,20.48,,
T,47.90081,1.84295,108.1,-1.3,124.218,32.95,,
T,47.90071,1.84269,108.6,2.2,124.24,22.39,,
T,47.90071,1.84268,108.6,2.7,124.241,0.75,,
T,47.90064,1.8425,109,2.3,124.257,15.55,,
T,47.90055,1.84224,108.1,-4.2,124.278,21.86,,
T,47.90049,1.84205,108.2,1,124.294,15.69,,
T,47.9004,1.84177,108.5,1.1,124.317,23.2,,
T,47.90031,1.84147,108.2,-1.2,124.342,24.56,,
T,47.90029,1.84136,108,-2.5,124.35,8.52,,
T,47.90027,1.84129,107.7,-5.4,124.356,5.69,,
T,47.9002,1.84105,107.7,0.2,124.376,19.56,,
T,47.90017,1.84093,108.2,4.8,124.385,9.57,,
T,47.90013,1.84079,108.4,2.4,124.397,11.37,,
T,47.90009,1.84063,108.2,-2.1,124.409,12.76,,
T,47.90006,1.84048,108.1,-1,124.421,11.7,,
T,47.90002,1.84027,108.1,0.1,124.437,16.32,,
T,47.89998,1.84011,108.1,0,124.45,12.76,,
T,47.89994,1.83989,108.2,0.8,124.467,17.04,,
T,47.89992,1.83977,108.3,0.8,124.476,9.24,,
T,47.89989,1.8396,108.2,-0.5,124.49,13.14,,
T,47.89983,1.83925,108,-0.8,124.517,27.01,,
T,47.89978,1.83892,108.2,0.7,124.542,25.29,,
T,47.89976,1.83876,108.1,-0.4,124.554,12.17,,
T,47.89974,1.83857,108.1,-0.4,124.568,14.38,,
T,47.89972,1.83844,108,-0.7,124.578,9.97,,
T,47.8997,1.83827,108.1,0.6,124.591,12.9,,
T,47.89968,1.83805,108.2,0.4,124.608,16.6,,
T,47.89968,1.83799,108.2,0,124.612,4.49,,
T,47.89967,1.8379,108.2,0.5,124.619,6.82,,
T,47.89965,1.83766,108.2,-0.2,124.637,18.08,,
T,47.89963,1.83736,108.2,0.1,124.66,22.54,,
T,47.89962,1.8372,108.4,1.8,124.672,12.01,,
T,47.89961,1.83694,108.6,1,124.691,19.47,,
T,47.8996,1.83657,108.4,-0.6,124.719,27.69,,
T,47.8996,1.83637,108.4,-0.2,124.734,14.95,,
T,47.8996,1.83616,108.1,-2.1,124.75,15.7,,
T,47.89961,1.83576,108,-0.3,124.78,29.93,,
T,47.89961,1.83545,108,0,124.803,23.18,,
T,47.89962,1.83527,108,-0.1,124.816,13.5,,
T,47.89964,1.83506,107.4,-3.4,124.832,15.86,,
T,47.89965,1.83482,107.7,1.6,124.85,17.98,,
T,47.89968,1.8345,108,1.1,124.874,24.16,,
T,47.89969,1.83443,108,-0.7,124.88,5.35,,
T,47.8997,1.83428,107.5,-4.1,124.891,11.27,,
T,47.89971,1.83421,107.2,-5.1,124.896,5.35,,
T,47.89973,1.83396,107,-1.1,124.915,18.82,,
T,47.8998,1.83329,107,-0.1,124.966,50.7,,
T,47.89985,1.83289,106.5,-1.4,124.996,30.42,,
T,47.89992,1.83232,106.1,-1,125.04,43.32,,
T,47.90002,1.83139,105.9,-0.3,125.11,70.42,,
T,47.90009,1.83077,105.5,-0.7,125.157,47.01,,
T,47.90013,1.83039,104.7,-2.9,125.186,28.76,,
T,47.90021,1.82956,105.3,1,125.248,62.69,,
T,47.90025,1.82918,104.9,-1.4,125.277,28.76,,
T,47.90028,1.8289,105.9,4.9,125.298,21.2,,
T,47.90034,1.82827,105.8,-0.4,125.346,47.57,,
T,47.90035,1.82814,105.7,-0.4,125.356,9.78,,
T,47.90039,1.82768,105.6,-0.3,125.39,34.68,,
T,47.90042,1.82734,105.3,-1.4,125.416,25.64,,
T,47.90045,1.82701,105.9,2.5,125.441,24.9,,
T,47.90047,1.82673,106,0.4,125.462,21.05,,
T,47.90049,1.8265,106,0,125.479,17.34,,
T,47.9005,1.82631,106,0,125.494,14.25,,
T,47.90052,1.82601,106.3,1.4,125.516,22.54,,
T,47.90054,1.82572,106.6,1.1,125.538,21.8,,
T,47.90058,1.82499,107,0.8,125.593,54.76,,
T,47.90059,1.8248,107,0,125.607,14.25,,
T,47.90061,1.82435,107,0,125.641,33.72,,
T,47.90062,1.82418,107,0,125.653,12.76,,
T,47.90063,1.824,107,0,125.667,13.5,,
T,47.90064,1.82373,107,0,125.687,20.22,,
T,47.90064,1.82367,107,0,125.692,4.49,,
T,47.90066,1.82329,107.3,1.1,125.72,28.5,,
T,47.90067,1.82293,107,-1.2,125.747,26.94,,
T,47.90067,1.82287,107,0,125.752,4.49,,
T,47.90068,1.82251,107,0,125.778,26.94,,
T,47.90069,1.82226,107,0,125.797,18.73,,
T,47.9007,1.82158,107,0,125.848,50.85,,
T,47.90071,1.82146,107,0,125.857,9.04,,
T,47.90071,1.82105,106,-3.3,125.888,30.66,,
T,47.90072,1.82054,106,0,125.926,38.15,,
T,47.90072,1.81989,106,0,125.975,48.6,,
T,47.90072,1.81932,105,-2.3,126.017,42.62,,
T,47.90071,1.81899,105,0,126.042,24.7,,
T,47.90071,1.8189,105,0,126.049,6.73,,
T,47.9007,1.8183,105,0,126.093,44.87,,
T,47.90069,1.81795,105.2,0.7,126.12,26.19,,
T,47.90068,1.81756,107,6.3,126.149,29.18,,
T,47.90068,1.81753,107.2,9.1,126.151,2.24,,
T,47.90066,1.81665,105,-3.4,126.217,65.83,,
T,47.90062,1.81581,105.8,1.2,126.28,62.96,,
T,47.90059,1.81526,105.9,0.3,126.321,41.26,,
T,47.90057,1.81481,106,0.3,126.355,33.72,,
T,47.90054,1.81436,106,-0.1,126.389,33.81,,
T,47.90051,1.81388,106,0.1,126.425,36.04,,
T,47.90046,1.81323,106,0,126.474,48.92,,
T,47.90042,1.81279,106,0,126.507,33.2,,
T,47.90042,1.81274,106,0,126.511,3.74,,
T,47.9004,1.81253,106,0,126.526,15.86,,
T,47.90036,1.81207,106,0,126.561,34.68,,
T,47.90034,1.81181,106,0,126.581,19.57,,
T,47.90027,1.81108,106,0,126.636,55.13,,
T,47.90017,1.81016,106.3,0.4,126.705,69.68,,
T,47.90003,1.80888,107.1,0.9,126.802,96.96,,
T,47.9,1.80862,107,-0.5,126.822,19.72,,
T,47.89994,1.8081,107,0,126.862,39.45,,
T,47.89985,1.80742,107,0,126.913,51.82,,
T,47.89978,1.8068,107,0,126.96,47.01,,
T,47.89978,1.80679,107,0,126.961,0.75,,
T,47.89977,1.80678,107,0,126.963,1.34,,
T,47.89976,1.80665,107,0,126.972,9.78,,
T,47.89974,1.80651,107,0,126.983,10.7,,
T,47.89969,1.80614,107,0,127.011,28.22,,
T,47.89964,1.80574,107,0,127.042,30.42,,
T,47.89943,1.80401,107.9,0.7,127.173,131.44,,
T,47.89931,1.8031,107.5,-0.7,127.242,69.34,,
T,47.89911,1.80153,108.1,0.5,127.362,119.48,,
T,47.89898,1.80047,109,1.1,127.442,80.56,,
T,47.89897,1.80045,109,0,127.444,1.86,,
T,47.89888,1.79968,109,0,127.503,58.44,,
T,47.89873,1.79853,110,1.1,127.59,87.59,,
T,47.89871,1.79836,110,0,127.603,12.9,,
T,47.89871,1.79834,110,0,127.605,1.5,,
T,47.89864,1.79783,110.9,2.3,127.644,38.92,,
T,47.89848,1.79651,112.3,1.4,127.744,100.29,,
T,47.89847,1.79643,112.4,2.7,127.75,6.08,,
T,47.89839,1.79583,113,1.3,127.796,45.74,,
T,47.89832,1.7953,114,2.4,127.836,40.39,,
T,47.89825,1.79474,115,2.4,127.879,42.59,,
T,47.89822,1.79449,115.8,4.4,127.898,18.99,,
T,47.89817,1.79409,116.4,1.9,127.928,30.42,,
T,47.89809,1.79343,117.1,1.4,127.978,50.14,,
T,47.89808,1.79341,117.1,-1.9,127.98,1.86,,
T,47.89805,1.79317,117,-0.4,127.998,18.25,,
T,47.89802,1.79289,117.1,0.2,128.02,21.2,,
T,47.898,1.79272,117,-0.4,128.033,12.9,,
T,47.89797,1.79252,117,0,128.048,15.32,,
T,47.89795,1.79238,117,0,128.059,10.7,,
T,47.89788,1.79179,117.4,0.8,128.103,44.8,,
T,47.89779,1.79106,117,-0.7,128.159,55.49,,
T,47.89775,1.79079,117,0,128.18,20.67,,
T,47.89754,1.78911,117.7,0.5,128.307,127.77,,
T,47.8975,1.7888,117,-2.9,128.331,23.6,,
T,47.8975,1.78879,117,0,128.332,0.75,,
T,47.89743,1.78828,117.1,0.4,128.371,38.92,,
T,47.89739,1.78794,117.6,1.8,128.396,25.81,,
T,47.89732,1.78743,118,1,128.435,38.92,,
T,47.89728,1.78712,118.1,0.3,128.459,23.6,,
T,47.89726,1.78692,118.1,0.4,128.474,15.12,,
T,47.89721,1.78656,117.9,-0.9,128.501,27.49,,
T,47.89708,1.78562,117.5,-0.5,128.573,71.76,,
T,47.89704,1.78538,117.7,0.8,128.592,18.49,,
T,47.89691,1.78453,117.9,0.3,128.657,65.18,,
T,47.89687,1.78427,117.9,0.1,128.677,19.94,,
T,47.89683,1.78401,118,0.5,128.697,19.94,,
T,47.89677,1.78361,118,0,128.727,30.64,,
T,47.89673,1.7834,118.2,1.1,128.744,16.32,,
T,47.89664,1.78283,119,1.9,128.788,43.78,,
T,47.8966,1.78259,118.2,-4,128.806,18.49,,
T,47.89656,1.78233,118,-1.2,128.826,19.94,,
T,47.89655,1.78231,118,0,128.828,1.86,,
T,47.89644,1.78165,118.4,0.7,128.879,50.84,,
T,47.8964,1.78141,118.1,-1.6,128.897,18.49,,
T,47.89629,1.78081,118.1,-0.1,128.944,46.5,,
T,47.89619,1.7803,118.3,0.6,128.983,39.72,,
T,47.8961,1.77982,118,-0.7,129.021,37.26,,
T,47.89608,1.77972,118.1,0.9,129.028,7.8,,
T,47.89604,1.77948,118,-0.4,129.047,18.49,,
T,47.89594,1.77897,117.7,-0.8,129.087,39.72,,
T,47.89586,1.77856,117.7,0,129.119,31.92,,
T,47.89571,1.77785,117,-1.3,129.174,55.65,,
T,47.8956,1.7773,116.7,-0.6,129.217,42.91,,
T,47.89553,1.77697,116.1,-2.4,129.243,25.87,,
T,47.89543,1.7765,115.7,-1.1,129.28,36.86,,
T,47.89533,1.77608,115.6,-0.2,129.313,33.32,,
T,47.89529,1.77587,115.9,1.7,129.33,16.32,,
T,47.89524,1.77565,115.3,-3.1,129.347,17.36,,
T,47.89513,1.77516,114.8,-1.4,129.386,38.63,,
T,47.89502,1.77471,114.9,0.2,129.421,35.8,,
T,47.89499,1.77455,115,1.2,129.434,12.42,,
T,47.89494,1.77436,114.8,-1.6,129.449,15.26,,
T,47.89487,1.77404,114.3,-2,129.474,25.16,,
T,47.89481,1.77382,113.9,-1.9,129.492,17.75,,
T,47.89469,1.77333,114,0.2,129.531,38.99,,
T,47.89444,1.77231,113.3,-0.8,129.612,81.18,,
T,47.89421,1.77141,113,-0.4,129.684,71.99,,
T,47.89407,1.77087,112.4,-1.3,129.727,43.28,,
T,47.894,1.77063,112.2,-1.4,129.747,19.56,,
T,47.89393,1.77039,112.5,1.8,129.766,19.56,,
T,47.89377,1.7698,112,-1.1,129.814,47.57,,
T,47.89364,1.76933,111.6,-1.1,129.852,38,,
T,47.8936,1.76918,111,-4.5,129.864,12.07,,
T,47.89356,1.76904,111,-0.4,129.875,11.37,,
T,47.89341,1.7685,110.9,-0.3,129.919,43.69,,
T,47.89333,1.76824,111,0.5,129.941,21.38,,
T,47.89324,1.76794,110.4,-2.4,129.965,24.56,,
T,47.89319,1.76775,110,-2.5,129.98,15.26,,
T,47.89295,1.76697,110,0,130.045,64.14,,
T,47.89276,1.76631,109.1,-1.7,130.098,53.69,,
T,47.89251,1.76552,109.1,0,130.164,65.29,,
T,47.89224,1.76468,109.4,0.4,130.233,69.62,,
T,47.89216,1.76444,110.5,5.8,130.253,20.03,,
T,47.89206,1.76412,109.2,-5.2,130.28,26.39,,
T,47.89177,1.76326,108.1,-1.5,130.351,71.94,,
T,47.89176,1.76323,108.1,1.1,130.354,2.5,,
T,47.89152,1.76254,107.5,-1.1,130.412,58.09,,
T,47.89143,1.76226,107.1,-1.4,130.435,23.21,,
T,47.89128,1.76185,107,-0.4,130.47,34.9,,
T,47.89119,1.76159,107.1,0.4,130.492,21.87,,
T,47.89112,1.76139,107,-0.3,130.509,16.86,,
T,47.89105,1.76119,107,-0.2,130.526,16.86,,
T,47.89095,1.76093,107,0,130.548,22.4,,
T,47.89089,1.76077,107,0,130.562,13.7,,
T,47.89085,1.76064,107,0,130.573,10.69,,
T,47.89072,1.7603,106.5,-1.9,130.602,29.25,,
T,47.89059,1.75994,106.8,1.2,130.632,30.56,,
T,47.8905,1.7597,106.1,-3.6,130.653,20.55,,
T,47.89026,1.75908,106.3,0.5,130.706,53.5,,
T,47.89005,1.75854,106.4,0.1,130.753,46.65,,
T,47.89002,1.75845,106.1,-2.9,130.761,7.51,,
T,47.88989,1.75811,106,-0.5,130.79,29.25,,
T,47.88972,1.75768,106,0,130.827,37.3,,
T,47.88952,1.7572,106.3,0.6,130.869,42.23,,
T,47.88929,1.75662,105.4,-1.6,130.92,50.35,,
T,47.88921,1.75644,105.2,-1.8,130.936,16.13,,
T,47.88911,1.75619,105,-0.7,130.958,21.75,,
T,47.88892,1.75573,105.1,0.3,130.998,40.37,,
T,47.88876,1.75536,104.7,-1.3,131.031,32.9,,
T,47.88865,1.7551,104.2,-1.9,131.054,22.97,,
T,47.88838,1.75447,104.3,0.2,131.11,55.87,,
T,47.8883,1.75429,104,-2,131.126,16.13,,
T,47.88789,1.75336,103,-1.2,131.209,83.16,,
T,47.88786,1.7533,103,-0.1,131.215,5.59,,
T,47.88781,1.75317,103.1,0.3,131.226,11.2,,
T,47.88752,1.75253,103,-0.1,131.283,57.71,,
T,47.88727,1.75201,102.8,-0.4,131.331,47.8,,
T,47.88716,1.75176,101.4,-6.5,131.354,22.34,,
T,47.88699,1.7514,98.1,-10,131.387,32.9,,
T,47.88689,1.75121,97.4,-3.7,131.405,18.04,,
T,47.8868,1.75101,98.3,4.7,131.423,18,,
T,47.88669,1.7508,100.9,13.1,131.442,19.91,,
T,47.8865,1.7504,101,0.2,131.479,36.62,,
T,47.88622,1.74982,101.4,0.8,131.532,53.39,,
T,47.88596,1.7493,101.3,-0.2,131.581,48.46,,
T,47.88572,1.74883,102,1.6,131.625,44.13,,
T,47.88551,1.74841,102.2,0.4,131.664,39.14,,
T,47.88538,1.74817,102.8,3,131.687,23.05,,
T,47.88493,1.7473,103.1,0.3,131.769,82.08,,
T,47.88451,1.74653,103.7,0.9,131.843,74.14,,
T,47.88425,1.74606,104,0.6,131.889,45.51,,
T,47.88413,1.74584,104,0,131.91,21.18,,
T,47.8839,1.74542,104,0,131.951,40.51,,
T,47.88384,1.74531,104,0,131.961,10.59,,
T,47.88383,1.74529,104,0,131.963,1.86,,
T,47.88371,1.74508,104,0,131.984,20.61,,
T,47.88369,1.74504,104,0,131.987,3.73,,
T,47.88334,1.74443,104,0,132.047,59.97,,
T,47.88296,1.74379,104.1,0.2,132.111,63.85,,
T,47.88288,1.74363,104.6,3.1,132.126,14.91,,
T,47.88274,1.74341,105,1.6,132.149,22.65,,
T,47.88229,1.74265,104.8,-0.3,132.225,75.73,,
T,47.88182,1.74189,105.1,0.5,132.302,77.22,,
T,47.88142,1.74124,105.6,0.7,132.368,65.89,,
T,47.8813,1.74106,105.3,-1.5,132.387,18.95,,
T,47.88093,1.74048,106.1,1.3,132.446,59.79,,
T,47.88051,1.73983,106,-0.1,132.514,67.41,,
T,47.87991,1.73895,106,0,132.608,93.72,,
T,47.87949,1.73833,106.2,0.2,132.673,65.81,,
T,47.87923,1.73797,106.1,-0.2,132.713,39.51,,
T,47.87907,1.73774,106.1,0.1,132.738,24.75,,
T,47.87899,1.73762,106.2,0.9,132.75,12.64,,
T,47.8789,1.73749,106.1,-0.9,132.764,13.95,,
T,47.87882,1.73738,106.3,2.1,132.776,12.12,,
T,47.87848,1.7369,106.1,-0.5,132.828,52.14,,
T,47.87815,1.73642,106.3,0.4,132.88,51.34,,
T,47.87811,1.73637,106.2,-1.8,132.886,5.81,,
T,47.87795,1.73614,106,-0.8,132.91,24.75,,
T,47.87772,1.73581,106.1,0.2,132.946,35.54,,
T,47.87743,1.73538,106.3,0.4,132.991,45.54,,
T,47.877,1.73476,107.1,1.3,133.058,66.61,,
T,47.87692,1.73464,106.9,-1.6,133.071,12.64,,
T,47.87687,1.73457,106.7,-2.4,133.078,7.64,,
T,47.87686,1.73455,106.7,-1.9,133.08,1.86,,
T,47.87679,1.73445,106.4,-2.3,133.091,10.8,,
T,47.87663,1.73421,106,-1.8,133.116,25.27,,
T,47.87646,1.73398,106.2,0.7,133.142,25.56,,
T,47.87614,1.73352,106,-0.3,133.191,49.5,,
T,47.87595,1.73324,106.1,0.5,133.221,29.75,,
T,47.87583,1.73308,106,-0.8,133.239,17.92,,
T,47.8758,1.73302,106.1,2,133.245,5.59,,
T,47.87556,1.73268,106,-0.3,133.281,36.86,,
T,47.87497,1.73185,105.3,-0.8,133.372,90.32,,
T,47.87485,1.73168,105.4,0.7,133.39,18.43,,
T,47.87472,1.73148,105,-2.1,133.411,20.8,,
T,47.87468,1.73143,105,0,133.417,5.81,,
T,47.87436,1.73096,105,0,133.467,50.02,,
T,47.87412,1.73061,104.9,-0.4,133.504,37.38,,
T,47.87394,1.73037,104.7,-0.5,133.531,26.89,,
T,47.87368,1.72999,104.2,-1.2,133.572,40.54,,
T,47.87342,1.72962,104,-0.6,133.612,40.02,,
T,47.87319,1.72928,103.7,-0.8,133.648,36.07,,
T,47.8731,1.72916,103.8,0.8,133.661,13.44,,
T,47.87298,1.72899,103.4,-2.1,133.68,18.43,,
T,47.87292,1.7289,103.5,0.5,133.689,9.48,,
T,47.87284,1.72879,103.5,0.1,133.701,12.12,,
T,47.87276,1.72867,103.2,-2.4,133.714,12.64,,
T,47.87267,1.72854,102.9,-1.8,133.728,13.95,,
T,47.87234,1.72808,103,0.2,133.778,50.3,,
T,47.872,1.72758,102.9,-0.3,133.831,53.18,,
T,47.87189,1.72743,102.8,-0.4,133.848,16.6,,
T,47.87149,1.72685,102.6,-0.3,133.91,62.13,,
T,47.87137,1.72668,102.9,1.6,133.928,18.43,,
T,47.87122,1.72647,102.5,-1.7,133.951,22.91,,
T,47.87109,1.72628,102.6,0.1,133.972,20.27,,
T,47.87085,1.72594,102,-1.5,134.009,36.87,,
T,47.8703,1.72515,102,0,134.094,85.05,,
T,47.87004,1.72478,101.9,-0.2,134.134,40.02,,
