type,latitude,longitude,altitude (m),slope (%),distance (km),distance_interval (m),name,desc
T,51.10138,6.80085,44,-1.2,21.293,13.64,,
T,51.10132,6.80086,43.8,-3.2,21.299,6.71,,
T,51.10107,6.80094,43,-2.7,21.328,28.37,,
T,51.10093,6.80098,43,0,21.344,15.83,,
T,51.10076,6.80103,42.9,-0.4,21.363,19.23,,
T,51.10059,6.80109,42.9,0.1,21.382,19.37,,
T,51.10044,6.80114,42.9,0,21.399,17.05,,
T,51.10043,6.80114,42.9,0.4,21.4,1.11,,
T,51.10027,6.80119,43,0.2,21.419,18.14,,
T,51.10022,6.80121,42.9,-2,21.424,5.74,,
T,51.09994,6.80131,42.7,-0.7,21.456,31.93,,
T,51.09979,6.80137,42.9,1.3,21.473,17.21,,
T,51.09974,6.80138,42.9,1,21.479,5.61,,
T,51.09963,6.80142,42.9,-0.1,21.492,12.55,,
T,51.09946,6.80149,43,0.3,21.511,19.54,,
T,51.09938,6.80152,42.9,-1.1,21.52,9.14,,
T,51.09916,6.80161,42.8,-0.3,21.546,25.27,,
T,51.09909,6.80164,42.9,1.3,21.554,8.07,,
T,51.09899,6.80168,43,0.4,21.565,11.47,,
T,51.09877,6.80177,42.6,-1.3,21.59,25.27,,
T,51.09817,6.80203,42.7,0.1,21.66,69.19,,
T,51.09816,6.80204,42.7,-2.7,21.661,1.31,,
T,51.098,6.80211,42.3,-1.8,21.679,18.46,,
T,51.09782,6.80219,42,-1.5,21.7,20.79,,
T,51.09767,6.80226,42,-0.1,21.717,17.39,,
T,51.09745,6.80238,42,0,21.743,25.88,,
T,51.09727,6.80247,42,0,21.764,20.99,,
T,51.09697,6.80263,42,0,21.8,35.21,,
T,51.09682,6.80271,42,0,21.817,17.6,,
T,51.09665,6.8028,42,0,21.837,19.94,,
T,51.09635,6.80296,42,0.1,21.872,35.21,,
T,51.09621,6.80305,42.6,3.4,21.889,16.8,,
T,51.09605,6.80314,42.6,0,21.908,18.88,,
T,51.09595,6.8032,42.5,-0.9,21.92,11.89,,
T,51.09557,6.80343,43,1.1,21.965,45.24,,
T,51.09522,6.80364,43,0,22.007,41.62,,
T,51.09514,6.80369,43,0,22.016,9.56,,
T,51.09464,6.80402,43,0,22.077,60.24,,
T,51.09409,6.8044,43.5,0.8,22.143,66.73,,
T,51.09393,6.80451,44,2.3,22.163,19.4,,
T,51.09367,6.80471,44,0.1,22.195,32.14,,
T,51.09343,6.80488,44,0,22.224,29.24,,
T,51.09322,6.80504,43.9,-0.3,22.25,25.91,,
T,51.093,6.80521,44,0.1,22.277,27.22,,
T,51.09255,6.80556,44.8,1.5,22.333,55.74,,
T,51.09225,6.80581,44.8,0.1,22.371,37.69,,
T,51.09183,6.80617,44.6,-0.5,22.424,53.1,,
T,51.09143,6.80653,44.9,0.7,22.475,51.15,,
T,51.09128,6.80666,45,0.2,22.494,19.01,,
T,51.09109,6.80683,45,0,22.518,24.26,,
T,51.09091,6.807,45.5,2.3,22.541,23.3,,
T,51.09024,6.80764,45.9,0.4,22.628,86.98,,
T,51.08972,6.80817,46,0.2,22.697,68.74,,
T,51.08964,6.80824,45.7,-2.8,22.707,10.16,,
T,51.08949,6.8084,45.9,1.1,22.727,20.1,,
T,51.08911,6.80879,45.8,-0.3,22.778,50.34,,
T,51.0889,6.80902,46.4,2.2,22.806,28.38,,
T,51.08867,6.80926,46.3,-0.5,22.837,30.62,,
T,51.08815,6.80982,46.3,0.1,22.907,69.9,,
T,51.08807,6.80992,46.7,2.8,22.918,11.33,,
T,51.08778,6.81025,46.8,0.4,22.958,39.69,,
T,51.08748,6.81058,46.7,-0.2,22.998,40.6,,
T,51.08708,6.81104,45.5,-2.3,23.053,54.95,,
T,51.08693,6.81121,43.7,-8.6,23.074,20.5,,
T,51.08686,6.81129,43.9,2.5,23.083,9.6,,
T,51.0868,6.81137,44.5,6.6,23.092,8.72,,
T,51.08582,6.81251,44.7,0.1,23.227,135.15,,
T,51.08573,6.81262,43.2,-11.5,23.24,12.64,,
T,51.08563,6.81273,44.2,7.3,23.253,13.53,,
T,51.08491,6.81358,45.6,1.4,23.353,99.82,,
T,51.08464,6.81391,45.7,0.2,23.391,37.91,,
T,51.08435,6.81425,45.3,-0.9,23.431,40.11,,
T,51.08403,6.81463,45,-0.7,23.476,44.46,,
T,51.08402,6.81465,45,-1.1,23.477,1.79,,
T,51.08384,6.81486,45.3,1.3,23.502,24.85,,
T,51.0837,6.81502,45.3,0,23.522,19.19,,
T,51.08361,6.81514,45.5,1.3,23.535,13.07,,
T,51.08333,6.81549,45,-1.3,23.574,39.65,,
T,51.08307,6.81581,44.9,-0.3,23.611,36.6,,
T,51.08291,6.81599,44.8,-0.5,23.633,21.82,,
T,51.08273,6.8162,44.7,-0.2,23.657,24.85,,
T,51.08214,6.81685,43.9,-1,23.737,79.89,,
T,51.08192,6.81711,44,0.3,23.768,30.51,,
T,51.08179,6.81728,44,0,23.787,18.74,,
T,51.08151,6.81761,43.7,-0.9,23.825,38.8,,
T,51.0814,6.81775,43.9,1.6,23.841,15.68,,
T,51.08099,6.81829,43.6,-0.6,23.9,59.27,,
T,51.08044,6.81895,43.5,0,23.977,76.7,,
T,51.08016,6.81928,43.3,-0.7,24.016,38.8,,
T,51.07998,6.81949,43.8,2.1,24.041,24.85,,
T,51.07959,6.81994,43,-1.4,24.094,53.64,,
T,51.07948,6.82008,43,0,24.11,15.68,,
T,51.07946,6.8201,43,0,24.113,2.63,,
T,51.07921,6.82039,43,0,24.147,34.45,,
T,51.07908,6.82054,43,0,24.165,17.88,,
T,51.07895,6.8207,43.4,2.2,24.183,18.3,,
T,51.07878,6.82088,44.8,5.9,24.206,22.73,,
T,51.07869,6.82099,44.8,0.2,24.219,12.64,,
T,51.07855,6.82114,43.7,-5.7,24.237,18.79,,
T,51.07841,6.8213,43.6,-0.7,24.257,19.19,,
T,51.07829,6.82144,43.7,0.8,24.273,16.57,,
T,51.07822,6.82151,43.5,-2.2,24.282,9.2,,
T,51.07815,6.82159,43.6,0.6,24.292,9.6,,
T,51.078,6.82176,43.9,1.4,24.313,20.5,,
T,51.07763,6.82217,43.9,0.1,24.363,50.2,,
T,51.07723,6.82261,44,0.2,24.417,54.14,,
T,51.07696,6.82289,44,0,24.453,35.88,,
T,51.07685,6.823,44,0.2,24.467,14.46,,
T,51.07682,6.82304,44,0,24.472,4.36,,
T,51.07668,6.82319,44,-0.1,24.49,18.79,,
T,51.07655,6.82333,44,0.1,24.508,17.48,,
T,51.07641,6.82347,44,0,24.526,18.41,,
T,51.07612,6.82377,44.6,1.4,24.565,38.51,,
T,51.07586,6.82404,44.5,-0.1,24.599,34.56,,
T,51.07546,6.82444,45,0.9,24.652,52.59,,
T,51.07512,6.82478,45,0,24.697,44.7,,
T,51.07496,6.82493,45,-0.2,24.717,20.67,,
T,51.0748,6.82508,45,0.2,24.738,20.67,,
T,51.07453,6.82535,45,0,24.773,35.5,,
T,51.07421,6.82564,45,0,24.814,40.99,,
T,51.07407,6.82577,44.9,-0.4,24.832,18.04,,
T,51.07364,6.82616,45.2,0.6,24.888,55.1,,
T,51.07352,6.82626,45.5,1.9,24.903,15.08,,
T,51.07336,6.82639,46,2.3,24.923,20,,
T,51.07308,6.82663,45.9,-0.3,24.958,35.4,,
T,51.07279,6.82686,45.7,-0.5,24.994,36.07,,
T,51.07271,6.82693,45.7,0.1,25.004,10.16,,
T,51.0723,6.82725,46,0.5,25.055,50.83,,
T,51.07219,6.82734,45.9,-0.3,25.069,13.77,,
T,51.07206,6.82744,45.9,-0.4,25.085,16.07,,
T,51.07192,6.82755,45.9,0.4,25.102,17.38,,
T,51.07176,6.82767,46.1,1,25.122,19.69,,
T,51.07164,6.82777,46.8,4,25.137,15.08,,
T,51.0715,6.82787,46.1,-4,25.154,17.08,,
T,51.07134,6.82799,46.4,1.5,25.174,19.69,,
T,51.07092,6.8283,46.7,0.7,25.225,51.53,,
T,51.07076,6.82841,46.6,-0.5,25.245,19.4,,
T,51.07062,6.82852,46.5,-0.7,25.262,17.38,,
T,51.07043,6.82865,46.5,0.2,25.285,23.02,,
T,51.07031,6.82873,46.4,-0.6,25.3,14.48,,
T,51.07018,6.82882,46.6,0.8,25.315,15.78,,
T,51.06999,6.82895,46.9,1.6,25.338,23.02,,
T,51.0699,6.82902,46.6,-2.9,25.35,11.15,,
T,51.06975,6.82911,46.6,0.1,25.367,17.84,,
T,51.06958,6.82923,46.6,-0.1,25.388,20.7,,
T,51.06943,6.82933,47.1,2.7,25.406,18.1,,
T,51.06928,6.82942,47.2,0.4,25.424,17.84,,
T,51.06913,6.82952,46.8,-1.9,25.442,18.1,,
T,51.06852,6.82989,47.3,0.7,25.515,72.65,,
T,51.06836,6.82998,47.8,2.4,25.534,18.88,,
T,51.0682,6.83007,47.6,-0.8,25.553,18.88,,
T,51.06805,6.83015,47.5,-0.7,25.57,17.6,,
T,51.0679,6.83024,47.7,1.1,25.588,17.84,,
T,51.06777,6.83031,48,1.7,25.603,15.27,,
T,51.06765,6.83038,47.7,-1.9,25.618,14.22,,
T,51.06758,6.83041,47.6,-1,25.626,8.07,,
T,51.06751,6.83045,47.6,0.1,25.634,8.28,,
T,51.06741,6.8305,47.7,0.3,25.646,11.66,,
T,51.06729,6.83056,48,2.3,25.66,14,,
T,51.06714,6.83064,47.9,-0.6,25.677,17.6,,
T,51.06684,6.83079,48.6,2.1,25.712,34.99,,
T,51.06669,6.83087,49,2,25.73,17.6,,
T,51.06658,6.83092,48.6,-3.3,25.742,12.73,,
T,51.06637,6.83102,48.3,-1,25.767,24.39,,
T,51.06607,6.83116,48.9,1.6,25.802,34.79,,
T,51.06587,6.83125,48.6,-1.3,25.825,23.13,,
T,51.06582,6.83127,48.5,-0.6,25.831,5.74,,
T,51.06546,6.83143,48.7,0.4,25.872,41.59,,
T,51.06541,6.83146,48.6,-1.6,25.878,5.95,,
T,51.06497,6.83164,49.5,1.8,25.929,50.55,,
T,51.06446,6.83185,49,-0.8,25.987,58.62,,
T,51.06433,6.8319,49.5,2.9,26.002,14.88,,
T,51.0636,6.83216,49.3,-0.2,26.085,83.23,,
T,51.063,6.83235,49.8,0.7,26.153,68.07,,
T,51.06238,6.83253,50,0.3,26.224,70.12,,
T,51.06206,6.83262,49.3,-1.8,26.26,36.15,,
T,51.0616,6.83274,49.3,0,26.312,51.86,,
T,51.06145,6.83278,49.2,-0.7,26.328,16.92,,
T,51.0613,6.83282,49.2,0.1,26.345,16.92,,
T,51.06081,6.83293,50,1.5,26.4,55.05,,
T,51.06011,6.83309,50,0,26.479,78.68,,
T,51.05976,6.83316,49.1,-2.2,26.518,39.25,,
T,51.05938,6.83323,44,-12,26.561,42.56,,
T,51.05901,6.8333,48.6,11.1,26.602,41.45,,
T,51.05866,6.83336,50,3.6,26.642,39.16,,
T,51.0585,6.83339,50,0,26.659,17.92,,
T,51.05822,6.83344,49.9,-0.3,26.691,31.35,,
T,51.05786,6.83349,49.8,-0.2,26.731,40.2,,
T,51.05757,6.83354,50,0.7,26.763,32.45,,
T,51.0574,6.83356,50.2,0.8,26.782,18.96,,
T,51.0571,6.8336,50.4,0.5,26.816,33.49,,
T,51.05684,6.83364,50,-1.2,26.845,29.06,,
T,51.05675,6.83365,50,0,26.855,10.04,,
T,51.05661,6.83367,49.8,-1,26.871,15.64,,
T,51.05634,6.8337,49.3,-1.7,26.901,30.11,,
T,51.05579,6.83377,49.1,-0.4,26.962,61.38,,
T,51.0557,6.83378,49,-0.5,26.972,10.04,,
T,51.05553,6.83381,49.1,0.5,26.991,19.03,,
T,51.05473,6.8339,50,0.9,27.08,89.22,,
T,51.05414,6.83397,48.9,-1.6,27.146,65.82,,
T,51.05302,6.8341,47.7,-1,27.271,124.93,,
T,51.05285,6.83412,46.4,-7.2,27.29,18.96,,
T,51.05266,6.83414,47,3,27.311,21.18,,
T,51.0524,6.83417,49,6.8,27.34,29,,
T,51.05192,6.83422,48,-1.8,27.394,53.51,,
T,51.0516,6.83426,48,0,27.43,35.71,,
T,51.05114,6.83431,47.6,-0.8,27.481,51.29,,
T,51.05097,6.83434,47.4,-0.7,27.5,19.03,,
T,51.05079,6.83436,47.4,-0.2,27.52,20.07,,
T,51.05031,6.83442,47.7,0.7,27.574,53.57,,
T,51.04985,6.83447,48,0.4,27.625,51.29,,
T,51.04956,6.83452,48,0.1,27.657,32.45,,
T,51.04938,6.83454,48,0,27.677,20.07,,
T,51.04921,6.83457,48,0,27.696,19.03,,
T,51.0492,6.83457,48,0,27.697,1.11,,
T,51.04887,6.83461,47.6,-1.1,27.734,36.82,,
T,51.04874,6.83462,47.6,0.2,27.749,14.48,,
T,51.04869,6.83463,47.7,0.6,27.754,5.61,,
T,51.04853,6.83466,47.7,0.2,27.772,17.92,,
T,51.04842,6.83467,47.7,-0.2,27.785,12.26,,
T,51.04795,6.83475,47.9,0.5,27.837,52.59,,
T,51.04789,6.83476,47.9,0.1,27.844,6.71,,
T,51.04784,6.83477,48,0.3,27.849,5.61,,
T,51.04772,6.83479,47.8,-0.9,27.863,13.42,,
T,51.04762,6.83481,47.6,-2.1,27.874,11.21,,
T,51.04746,6.83484,47.4,-1,27.892,17.92,,
T,51.04735,6.83485,47.5,0.3,27.904,12.26,,
T,51.0471,6.8349,47.6,0.6,27.932,28.03,,
T,51.04685,6.83495,47.5,-0.4,27.96,28.03,,
T,51.04628,6.83506,47,-0.8,28.024,63.88,,
T,51.04623,6.83507,47,0,28.03,5.61,,
T,51.04601,6.83512,47,0,28.055,24.72,,
T,51.04596,6.83513,47,0,28.06,5.61,,
T,51.0459,6.83514,47,0,28.067,6.71,,
T,51.0458,6.83516,47,0,28.078,11.21,,
T,51.04553,6.83522,47,0.1,28.108,30.33,,
T,51.04548,6.83524,47,0.3,28.114,5.74,,
T,51.04537,6.83526,47,0,28.126,12.32,,
T,51.04532,6.83527,47,-0.3,28.132,5.61,,
T,51.04489,6.83537,47,0,28.18,48.35,,
T,51.04455,6.83546,47.2,0.6,28.219,38.35,,
T,51.04441,6.8355,47.3,0.5,28.235,15.83,,
T,51.04436,6.83551,47.4,1.1,28.24,5.61,,
T,51.0441,6.83559,47,-1.2,28.27,29.46,,
T,51.04393,6.83564,47,0,28.289,19.23,,
T,51.04389,6.83565,47,0,28.293,4.5,,
T,51.04338,6.83579,47.5,0.8,28.351,57.58,,
T,51.04312,6.83588,47.2,-0.9,28.381,29.61,,
T,51.04299,6.83592,46.9,-1.9,28.395,14.73,,
T,51.04268,6.83602,47.2,0.9,28.431,35.19,,
T,51.04237,6.83613,47.5,0.8,28.466,35.34,,
T,51.04224,6.83617,47,-3,28.481,14.73,,
T,51.04205,6.83624,47,-0.4,28.502,21.7,,
T,51.04187,6.8363,47.3,1.6,28.523,20.46,,
T,51.04177,6.83634,47.5,2.3,28.534,11.47,,
T,51.04169,6.83638,47.9,4,28.544,9.33,,
T,51.04137,6.8365,47.4,-1.5,28.58,36.58,,
T,51.04125,6.83655,47.4,0.1,28.594,13.8,,
T,51.04112,6.8366,47.5,1.1,28.609,14.88,,
T,51.04094,6.83667,48,2.3,28.629,20.62,,
T,51.04081,6.83673,47.9,-0.4,28.645,15.06,,
T,51.0406,6.83682,47.6,-1.3,28.669,24.2,,
T,51.04044,6.83689,47.7,0.5,28.687,18.46,,
T,51.04023,6.83698,47.7,0.1,28.711,24.2,,
T,51.04011,6.83704,47.5,-2,28.725,14,,
T,51.03999,6.83709,47.5,0.5,28.739,13.8,,
T,51.03976,6.83721,48,1.7,28.766,26.94,,
T,51.03946,6.83736,49,3,28.801,34.99,,
T,51.03929,6.83744,48.3,-3.7,28.821,19.73,,
T,51.0387,6.83774,47.7,-0.9,28.89,68.93,,
T,51.03839,6.83791,47.6,-0.3,28.926,36.49,,
T,51.03792,6.83818,47.7,0.3,28.982,55.61,,
T,51.03785,6.83822,47.7,-0.4,28.99,8.28,,
T,51.03784,6.83822,47.7,-1.3,28.991,1.11,,
T,51.03725,6.83857,47.9,0.3,29.061,70.08,,
T,51.03666,6.83894,48,0.1,29.132,70.58,,
T,51.03641,6.8391,47.6,-1.4,29.162,29.99,,
T,51.03606,6.83933,47.5,-0.1,29.204,42.15,,
T,51.03576,6.83953,47.8,0.8,29.24,36.2,,
T,51.03545,6.83975,47.6,-0.6,29.278,37.78,,
T,51.03495,6.8401,47.2,-0.6,29.339,60.8,,
T,51.03466,6.84032,47.5,0.7,29.375,35.76,,
T,51.03369,6.84108,47.1,-0.3,29.495,120.36,,
T,51.03282,6.84181,47,-0.1,29.604,109.5,,
T,51.03217,6.8424,47.5,0.5,29.688,83.32,,
T,51.03211,6.84245,47.4,-0.5,29.695,7.54,,
T,51.03186,6.84268,47.6,0.7,29.727,32.15,,
T,51.0318,6.84274,47.7,1.4,29.735,7.89,,
T,51.03165,6.84289,47.5,-1.1,29.755,19.73,,
T,51.03131,6.84322,46.9,-1.4,29.799,44.35,,
T,51.03075,6.84377,47.1,0.4,29.873,73.28,,
T,51.03025,6.84429,47.3,0.3,29.939,66.52,,
T,51.03022,6.84432,47.3,0,29.943,3.95,,
T,51.02994,6.84462,47.4,0.2,29.981,37.59,,
T,51.02955,6.84505,47.4,-0.1,30.034,52.84,,
T,51.02915,6.84549,47.4,0.1,30.088,54.16,,
T,51.02897,6.8457,47.2,-1,30.113,24.86,,
T,51.02883,6.84587,47.5,1.8,30.132,19.62,,
T,51.02862,6.8461,47.9,1.3,30.161,28.39,,
T,51.02848,6.84628,47.6,-1.3,30.181,20.05,,
T,51.0282,6.84662,47.8,0.5,30.22,39.23,,
T,51.02775,6.8472,47.7,-0.2,30.284,64.51,,
T,51.0274,6.84763,47.6,-0.2,30.334,49.26,,
T,51.0271,6.84801,47.9,0.6,30.376,42.72,,
T,51.02698,6.84817,48.3,2.6,30.394,17.44,,
T,51.02695,6.84821,48.5,5.2,30.398,4.36,,
T,51.02674,6.84849,48.2,-1.1,30.429,30.52,,
T,51.02659,6.84868,48.4,0.9,30.45,21.36,,
T,51.02648,6.84883,48.5,0.3,30.466,16.14,,
T,51.02635,6.84902,48.9,2,30.486,19.67,,
T,51.02604,6.84945,48.7,-0.3,30.532,45.82,,
T,51.02574,6.84988,48.9,0.3,30.577,44.99,,
T,51.02539,6.85038,48.6,-0.4,30.629,52.41,,
T,51.02458,6.85157,48.8,0.2,30.752,122.84,,
T,51.02435,6.85192,48.9,0.3,30.787,35.46,,
T,51.02401,6.85244,48.8,-0.4,30.84,52.55,,
T,51.02398,6.85248,48.9,3.4,30.844,4.36,,
T,51.02366,6.85298,49.4,0.9,30.894,49.98,,
T,51.02347,6.85328,48.9,-1.6,30.924,29.83,,
T,51.02338,6.85342,49.2,1.8,30.938,14.03,,
T,51.02337,6.85344,49.2,4.3,30.94,1.79,,
T,51.02334,6.85348,49.5,5.9,30.944,4.36,,
T,51.02327,6.85359,49,-4.5,30.955,10.96,,
T,51.02305,6.85393,49,0.1,30.989,34.18,,
T,51.02298,6.85405,48.6,-4,31.001,11.47,,
T,51.02266,6.85456,48.3,-0.5,31.051,50.48,,
T,51.02261,6.85464,48.4,0.7,31.059,7.9,,
T,51.02222,6.85526,47.9,-0.8,31.121,61.44,,
T,51.02207,6.85551,45.7,-9,31.145,24.21,,
T,51.02192,6.85577,48.3,10.6,31.17,24.72,,
T,51.02161,6.85627,49.2,1.7,31.219,49.19,,
T,51.02138,6.85664,49.6,1.3,31.255,36.45,,
T,51.02009,6.85875,49.7,0,31.462,206.19,,
T,51.01957,6.85961,49.5,-0.2,31.545,83.59,,
T,51.01943,6.85983,50.2,3.1,31.567,21.93,,
T,51.01936,6.85995,49.9,-3,31.579,11.47,,
T,51.01823,6.86177,48.6,-0.7,31.758,179.2,,
T,51.01811,6.86196,47.5,-5.8,31.777,18.87,,
T,51.01798,6.86216,48.8,6.8,31.797,20.15,,
T,51.01721,6.86338,50.8,1.6,31.918,121.11,,
T,51.01682,6.86398,49.5,-2.2,31.978,60.46,,
T,51.01668,6.8642,50.1,2.8,32,21.93,,
T,51.01636,6.86469,50.4,0.6,32.05,49.49,,
T,51.01624,6.86488,49.5,-4.5,32.069,18.87,,
T,51.01602,6.86522,49.3,-0.7,32.103,34.18,,
T,51.01588,6.86543,49.1,-1,32.124,21.44,,
T,51.01564,6.86579,49.7,1.7,32.161,36.76,,
T,51.01544,6.86609,49.1,-1.9,32.192,30.63,,
T,51.01505,6.86668,49.2,0.1,32.252,59.97,,
T,51.01465,6.86727,49.2,0,32.312,60.78,,
T,51.01451,6.86748,48.9,-1.3,32.334,21.44,,
T,51.01414,6.86802,49.5,1,32.39,55.95,,
T,51.01401,6.86821,48.7,-4,32.409,19.67,,
T,51.01374,6.86861,48.5,-0.6,32.451,41.11,,
T,51.01364,6.86873,48.4,-0.1,32.465,13.95,,
T,51.01357,6.86883,48.5,0.8,32.475,10.48,,
T,51.01342,6.86904,48.4,-0.7,32.497,22.26,,
T,51.01332,6.86919,48.9,3.5,32.513,15.32,,
T,51.01327,6.86928,48.6,-3.2,32.521,8.42,,
T,51.01316,6.86944,48.4,-1.6,32.538,16.61,,
T,51.01305,6.86961,48.6,1.2,32.555,17.09,,
T,51.01289,6.86984,48.3,-1,32.579,24.03,,
T,51.01267,6.87017,48.5,0.4,32.612,33.69,,
T,51.01244,6.87051,48.6,0.5,32.647,34.99,,
T,51.01225,6.87079,48.8,0.5,32.676,28.86,,
T,51.01209,6.871,48.5,-1.1,32.699,23.11,,
T,51.01206,6.87106,48.4,-2,32.705,5.37,,
T,51.01159,6.87174,48.6,0.3,32.776,70.79,,
T,51.01149,6.87187,48.6,-0.3,32.79,14.39,,
T,51.01136,6.87206,48.9,1.7,32.81,19.67,,
T,51.01084,6.8728,49,0.1,32.887,77.74,,
T,51.01041,6.8734,48,-1.6,32.951,63.73,,
T,51.01026,6.87362,48.8,3.5,32.974,22.73,,
T,51.00972,6.87435,48.6,-0.2,33.053,78.95,,
T,51.00945,6.87472,49,0.8,33.092,39.71,,
T,51.00904,6.87528,48.5,-0.7,33.153,60.21,,
T,51.00835,6.87622,48.4,-0.2,33.254,101.22,,
T,51.00834,6.87624,48.5,4.1,33.256,1.79,,
T,51.00798,6.87672,47.4,-2.1,33.308,52.33,,
T,51.00794,6.87678,46.4,-15.8,33.314,6.13,,
T,51.00781,6.87694,45,-7.5,33.332,18.31,,
T,51.00769,6.8771,47.5,14.4,33.35,17.44,,
T,51.00755,6.8773,49,6.8,33.371,20.97,,
T,51.00709,6.8779,49.2,0.4,33.437,66.27,,
T,51.00681,6.87827,49.4,0.4,33.478,40.55,,
T,51.00653,6.87863,49.5,0.3,33.518,40.11,,
T,51.0062,6.87906,49.5,-0.1,33.565,47.53,,
T,51.00584,6.87953,50,1,33.617,51.89,,
T,51.00557,6.87988,49.6,-1.1,33.656,38.8,,
T,51.00543,6.88006,49.3,-1.3,33.676,20.05,,
T,51.0049,6.88074,48.3,-1.3,33.752,75.86,,
T,51.00474,6.88095,46,-9.9,33.775,23.11,,
T,51.00466,6.88105,47.6,13.9,33.786,11.33,,
T,51.00458,6.88116,49.2,13.7,33.798,11.78,,
T,51.00442,6.88136,51,7.9,33.821,22.67,,
T,51.0042,6.88164,51,0,33.852,31.39,,
T,51.00386,6.88207,51.1,0.2,33.901,48.39,,
T,51.00379,6.88217,51.1,0.2,33.911,10.48,,
T,51.0036,6.88239,51,-0.4,33.937,26.18,,
T,51.00342,6.88262,51.4,1.4,33.963,25.72,,
T,51.00319,6.88292,51.5,0.3,33.996,33.14,,
T,51.00251,6.88378,52,0.5,34.093,96.78,,
T,51.00215,6.88425,52.2,0.4,34.145,51.89,,
T,51.00208,6.88434,52.2,0.1,34.155,10.03,,
T,51.00199,6.88446,52,-1.7,34.168,13.08,,
T,51.00185,6.88463,52,0.1,34.188,19.62,,
T,51.00171,6.88482,51.9,-0.3,34.208,20.5,,
T,51.0011,6.88566,52,0.1,34.298,89.9,,
T,51.00084,6.88599,52,-0.1,34.335,37.06,,
T,51.00012,6.88691,49.2,-2.7,34.438,102.89,,
T,51.00006,6.88699,48.1,-12.4,34.447,8.72,,
T,51.00005,6.887,47.9,-13.7,34.448,1.32,,
T,50.99991,6.88719,48.5,3.1,34.468,20.51,,
T,50.99985,6.88726,49.8,14.7,34.477,8.29,,
T,50.99957,6.88763,52,5.5,34.517,40.56,,
T,50.99947,6.88776,52,0,34.532,14.39,,
T,50.99902,6.88833,52,0,34.596,64.09,,
T,50.99897,6.8884,52,0,34.603,7.42,,
T,50.9989,6.88849,52,0,34.613,10.03,,
T,50.99816,6.88945,52,0,34.72,106.39,,
T,50.99736,6.89047,49.9,-1.8,34.834,114.23,,
T,50.99711,6.89079,46.1,-10.8,34.87,35.75,,
T,50.99699,6.89095,46,-0.5,34.887,17.45,,
T,50.99694,6.891,46.1,1,34.894,6.58,,
T,50.99684,6.89115,48.3,14.3,34.909,15.32,,
T,50.99667,6.89137,51.9,15,34.933,24.42,,
T,50.99662,6.89143,52,1,34.94,6.98,,
T,50.99651,6.89157,52,0,34.956,15.7,,
T,50.99593,6.89231,52,0,35.039,82.84,,
T,50.9957,6.89261,52,0,35.072,33.14,,
T,50.9956,6.89275,52,0,35.087,14.84,,
T,50.9953,6.89314,52,0,35.13,43.17,,
T,50.99528,6.89316,52,0,35.133,2.63,,
T,50.99497,6.89356,52,0,35.177,44.47,,
T,50.99476,6.89383,52,0.1,35.207,30.08,,
T,50.99434,6.89437,51.8,-0.3,35.267,60.17,,
T,50.99427,6.89447,52,1.6,35.278,10.48,,
T,50.994,6.89481,50.5,-3.9,35.316,38.37,,
T,50.99397,6.89485,50.1,-8.3,35.321,4.36,,
T,50.99377,6.8951,47.4,-9.7,35.349,28.34,,
T,50.99358,6.89535,51,13.1,35.376,27.47,,
T,50.99333,6.89567,51,0,35.412,35.75,,
T,50.99329,6.89572,50.9,-1,35.418,5.67,,
T,50.99284,6.8963,51,0.1,35.482,64.53,,
T,50.99279,6.89637,51,0,35.49,7.42,,
T,50.99257,6.89666,51,-0.1,35.522,31.84,,
T,50.99248,6.89677,51,-0.2,35.534,12.64,,
T,50.9922,6.89713,50.9,-0.1,35.574,40.11,,
T,50.99196,6.89743,50,-2.7,35.608,34.01,,
T,50.99171,6.89775,50,0,35.644,35.75,,
T,50.99166,6.89784,50,0,35.653,8.42,,
T,50.99161,6.89789,50,0,35.659,6.58,,
T,50.99148,6.89805,50,0,35.677,18.31,,
T,50.99137,6.89819,50,-0.2,35.693,15.7,,
T,50.9912,6.89842,50,0.1,35.718,24.87,,
T,50.99109,6.89856,49.9,-0.5,35.734,15.7,,
T,50.99071,6.89904,49.6,-0.7,35.788,54.06,,
T,50.99031,6.89956,49,-1,35.845,57.56,,
T,50.99029,6.89959,49,0,35.848,3.06,,
T,50.99024,6.89965,49.1,2,35.855,6.98,,
T,50.99022,6.89968,49.1,-0.5,35.858,3.06,,
T,50.9901,6.89983,49,-0.7,35.875,17,,
T,50.98982,6.90019,49,0,35.916,40.11,,
T,50.98888,6.9014,48,-0.7,36.05,134.74,,
T,50.98847,6.90192,48.2,0.3,36.109,58.43,,
T,50.98841,6.902,48,-2.6,36.117,8.72,,
T,50.98812,6.90236,47.1,-2.2,36.158,40.99,,
T,50.98767,6.90292,47.4,0.4,36.222,63.66,,
T,50.98759,6.90301,47.2,-1.4,36.233,10.92,,
T,50.98745,6.90319,47.4,0.7,36.253,20.06,,
T,50.98731,6.90336,46.9,-2.2,36.273,19.62,,
T,50.98729,6.90337,46.9,-1.5,36.275,2.33,,
T,50.98726,6.90338,46.9,-1.3,36.278,3.41,,
T,50.98713,6.90354,46.7,-1,36.297,18.31,,
T,50.98698,6.90372,46,-3,36.318,20.93,,
T,50.98688,6.90385,46.4,2.4,36.332,14.39,,
