type,latitude,longitude,altitude (m),slope (%),distance (km),distance_interval (m),name,desc
T,48.90321,16.58395,170,-4,38.896,24.02,,
T,48.90311,16.58406,169.3,-5.2,38.909,13.74,,
T,48.90301,16.58418,168.8,-3,38.924,14.18,,
T,48.90268,16.58452,168.7,-0.2,38.968,44.36,,
T,48.90255,16.58464,168.8,0.1,38.985,16.92,,
T,48.90239,16.58477,169.2,2.1,39.005,20.19,,
T,48.90195,16.58507,169.7,1.1,39.059,53.65,,
T,48.90181,16.58515,169.5,-1.7,39.075,16.64,,
T,48.90164,16.58524,169.1,-1.6,39.095,20.02,,
T,48.90127,16.58543,169,-0.3,39.139,43.44,,
T,48.9008,16.58563,168.7,-0.5,39.193,54.29,,
T,48.90041,16.58581,168.5,-0.5,39.238,45.33,,
T,48.90002,16.58598,169,1,39.283,45.13,,
T,48.89964,16.58614,168,-2.2,39.327,43.86,,
T,48.89933,16.58628,167.8,-0.5,39.363,35.97,,
T,48.89894,16.58645,167.4,-1.1,39.408,45.13,,
T,48.89855,16.58662,167,-0.8,39.454,45.13,,
T,48.89816,16.5868,167.6,1.4,39.499,45.33,,
T,48.89785,16.58694,168.7,3.1,39.535,35.97,,
T,48.89746,16.58711,168.9,0.3,39.58,45.13,,
T,48.89716,16.58724,167.7,-3.3,39.615,34.7,,
T,48.89676,16.58741,166.3,-3,39.661,46.2,,
T,48.89629,16.58762,167.8,2.7,39.715,54.49,,
T,48.89583,16.58784,170,4.1,39.769,53.64,,
T,48.89552,16.58797,169.6,-1.2,39.805,35.77,,
T,48.89505,16.58818,168.6,-1.7,39.859,54.49,,
T,48.89437,16.58848,168.5,-0.1,39.938,78.76,,
T,48.89365,16.58879,167.8,-0.9,40.021,83.23,,
T,48.89297,16.58909,167.5,-0.4,40.1,78.76,,
T,48.89235,16.58936,167.5,0.1,40.172,71.74,,
T,48.8916,16.58971,169,1.7,40.259,87.27,,
T,48.89115,16.58992,169,-0.1,40.311,52.36,,
T,48.89078,16.59012,170,2.3,40.355,43.68,,
T,48.89057,16.59024,170,0,40.38,24.96,,
T,48.89041,16.59033,169.8,-1,40.399,18.98,,
T,48.89005,16.59057,169,-1.9,40.443,43.73,,
T,48.88977,16.59077,169,0,40.477,34.42,,
T,48.88956,16.59094,169.4,1.4,40.504,26.47,,
T,48.88922,16.59123,168.9,-1,40.547,43.38,,
T,48.88909,16.59136,169,0.6,40.564,17.32,,
T,48.88895,16.59149,168.9,-0.6,40.583,18.26,,
T,48.88869,16.59176,168.9,0,40.618,35.04,,
T,48.88838,16.59212,169.3,0.9,40.661,43.42,,
T,48.88827,16.59225,169.2,-0.5,40.677,15.51,,
T,48.88817,16.59239,169.6,2.4,40.692,15.14,,
T,48.88795,16.59266,170.4,2.5,40.723,31.47,,
T,48.88773,16.59297,171.1,2,40.757,33.4,,
T,48.8875,16.59329,171,-0.2,40.791,34.71,,
T,48.88733,16.59352,171,0,40.817,25.34,,
T,48.88727,16.59362,171,0,40.827,9.91,,
T,48.88717,16.59375,171,0,40.841,14.65,,
T,48.88702,16.59399,171,0,40.865,24.25,,
T,48.88686,16.59422,170.9,-0.5,40.89,24.52,,
T,48.88671,16.59443,170.9,-0.1,40.913,22.7,,
T,48.88653,16.59469,171.4,2.2,40.94,27.65,,
T,48.88636,16.59494,171.7,1,40.967,26.34,,
T,48.88621,16.59516,171.2,-2.4,40.99,23.21,,
T,48.88604,16.59541,170.5,-2.4,41.016,26.34,,
T,48.88586,16.59567,170,-1.9,41.044,27.65,,
T,48.88571,16.59589,170.2,1,41.067,23.21,,
T,48.88564,16.59599,170.1,-1,41.078,10.7,,
T,48.88554,16.59613,170.1,-0.5,41.093,15.14,,
T,48.88552,16.59616,170.1,1.7,41.096,3.13,,
T,48.88536,16.59639,170,-0.4,41.12,24.52,,
T,48.88517,16.59668,170.4,1.3,41.15,29.98,,
T,48.88494,16.59702,171,1.7,41.186,35.72,,
T,48.88468,16.59741,170.9,-0.3,41.227,40.67,,
T,48.88443,16.59776,170.9,0.1,41.265,37.84,,
T,48.88401,16.59838,172.4,2.2,41.33,65.19,,
T,48.88335,16.59934,170,-2.3,41.432,101.71,,
T,48.88306,16.59974,170,0,41.475,43.6,,
T,48.88289,16.59999,170,-0.1,41.502,26.34,,
T,48.88271,16.60023,169.8,-0.9,41.528,26.66,,
T,48.88263,16.60035,169.5,-2.3,41.541,12.51,,
T,48.88262,16.60036,169.4,-2.7,41.542,1.33,,
T,48.88238,16.60068,169,-1.2,41.578,35.54,,
T,48.88218,16.60094,169.5,1.6,41.607,29.3,,
T,48.88187,16.60131,170.8,3,41.651,43.87,,
T,48.88164,16.60157,171.7,2.7,41.683,31.9,,
T,48.88151,16.60171,172,2,41.7,17.73,,
T,48.88137,16.60186,172,-0.1,41.719,19.06,,
T,48.88132,16.6019,172,-0.3,41.726,6.29,,
T,48.88111,16.60211,172,0.1,41.754,27.98,,
T,48.88095,16.60225,172,0,41.774,20.54,,
T,48.88069,16.60248,171.5,-1.5,41.808,33.48,,
T,48.88045,16.60267,171,-1.6,41.838,30.11,,
T,48.88007,16.60294,171,0,41.884,46.67,,
T,48.87986,16.60308,171.1,0.3,41.91,25.51,,
T,48.87944,16.60332,172,1.8,41.96,49.91,,
T,48.8791,16.60349,172,0,42,39.81,,
T,48.87878,16.60363,172.4,1.2,42.037,37.04,,
T,48.87853,16.60373,173.1,2.4,42.066,28.75,,
T,48.87837,16.60379,173.6,2.4,42.084,18.33,,
T,48.8782,16.60385,173.9,1.9,42.103,19.41,,
T,48.87761,16.60403,174,0.1,42.17,66.93,,
T,48.87717,16.60414,174,0,42.22,49.59,,
T,48.87709,16.60417,174,0,42.229,9.16,,
T,48.87334,16.60516,182,1.9,42.652,423.3,,
T,48.87232,16.60543,182.6,0.6,42.767,115.15,,
T,48.87153,16.60564,184,1.5,42.857,89.19,,
T,48.8708,16.60583,185.1,1.4,42.939,82.37,,
T,48.86961,16.60615,188,2.1,43.073,134.4,,
T,48.86889,16.60634,189,1.2,43.155,81.27,,
T,48.86826,16.60651,191.3,3.2,43.226,71.16,,
T,48.86779,16.60664,193,3.2,43.279,53.13,,
T,48.86699,16.60685,193.7,0.8,43.369,90.29,,
T,48.8659,16.60714,195.7,1.6,43.492,123.07,,
T,48.86571,16.60719,196.3,2.9,43.514,21.45,,
T,48.86531,16.60729,197.9,3.5,43.559,45.08,,
T,48.86508,16.60735,198.3,1.6,43.585,25.95,,
T,48.8646,16.60748,198.9,1.1,43.639,54.22,,
T,48.86403,16.60763,199,0.1,43.703,64.34,,
T,48.86335,16.6078,200.1,1.4,43.78,76.64,,
T,48.86323,16.6078,200.4,2.6,43.793,13.34,,
T,48.8626,16.60794,201,0.8,43.864,70.81,,
T,48.86215,16.60804,200.8,-0.5,43.915,50.58,,
T,48.8613,16.60821,200,-0.8,44.01,95.35,,
T,48.86119,16.60823,200,0,44.022,12.32,,
T,48.86111,16.60824,200,0,44.031,8.93,,
T,48.85986,16.60852,201.2,0.8,44.172,140.52,,
T,48.85976,16.60857,201,-1.5,44.184,11.71,,
T,48.85975,16.60857,201,-3.2,44.185,1.11,,
T,48.85953,16.60861,200.3,-2.6,44.209,24.64,,
T,48.85878,16.60874,198.1,-2.7,44.293,83.95,,
T,48.85875,16.60875,198,-2.1,44.297,3.42,,
T,48.85778,16.60891,197,-0.9,44.405,108.51,,
T,48.8568,16.60905,194.5,-2.3,44.515,109.47,,
T,48.85675,16.60906,194.3,-3.2,44.52,5.61,,
T,48.85521,16.6093,197.2,1.7,44.692,172.16,,
T,48.85452,16.6094,199.6,3.1,44.769,77.08,,
T,48.85413,16.60946,200,1,44.813,43.59,,
T,48.85406,16.60947,200.1,0.1,44.821,7.82,,
T,48.85372,16.60952,200,-0.2,44.859,37.99,,
T,48.85365,16.6095,200,0,44.867,7.92,,
T,48.85328,16.60954,199.3,-1.8,44.908,41.25,,
T,48.85291,16.6096,199,-0.7,44.949,41.38,,
T,48.85196,16.60973,198.1,-0.9,45.056,106.08,,
T,48.85181,16.60975,198.1,0.1,45.072,16.75,,
T,48.85157,16.6098,198.5,1.6,45.099,26.94,,
T,48.85126,16.60983,199.2,1.9,45.134,34.54,,
T,48.85066,16.6099,200.4,1.8,45.201,66.92,,
T,48.85037,16.60995,200.9,1.7,45.233,32.46,,
T,48.85034,16.60995,201,0.6,45.236,3.34,,
T,48.84991,16.61004,202,2.2,45.285,48.27,,
T,48.84968,16.61009,201.8,-0.6,45.311,25.84,,
T,48.84921,16.61017,201,-1.6,45.363,52.6,,
T,48.84911,16.6102,201,0,45.375,11.34,,
T,48.84898,16.61023,201,0,45.389,14.62,,
T,48.84827,16.61034,201.2,0.2,45.468,79.37,,
T,48.84641,16.61061,201.3,0,45.676,207.79,,
T,48.84452,16.61087,200,-0.6,45.887,211.05,,
T,48.84368,16.61099,199.1,-0.9,45.981,93.83,,
T,48.84297,16.61108,197.6,-2,46.06,79.23,,
T,48.84177,16.61125,197.3,-0.2,46.194,134.03,,
T,48.84136,16.61131,198.1,1.7,46.24,45.81,,
T,48.84094,16.61136,199,1.9,46.287,46.85,,
T,48.84064,16.61141,199.1,0.3,46.321,33.56,,
T,48.83943,16.61158,200,0.7,46.456,135.14,,
T,48.83905,16.61163,199.9,-0.1,46.498,42.42,,
T,48.83849,16.6117,201.1,1.8,46.561,62.49,,
T,48.83753,16.61183,202,0.9,46.668,107.18,,
T,48.8371,16.61189,201.9,-0.2,46.716,48.02,,
T,48.83666,16.61195,202,0.2,46.765,49.13,,
T,48.83574,16.61209,201.9,-0.1,46.868,102.82,,
T,48.83506,16.61218,205.3,4.5,46.944,75.91,,
T,48.83459,16.61224,206.1,1.5,46.996,52.45,,
T,48.83411,16.61231,206.6,1,47.05,53.63,,
T,48.83308,16.61245,207.8,1,47.165,115,,
T,48.83266,16.61252,208.1,0.5,47.212,46.99,,
T,48.83257,16.61249,208,-1.1,47.222,10.25,,
T,48.83154,16.61262,211.5,3,47.337,114.94,,
T,48.83131,16.61266,212,2.1,47.363,25.75,,
T,48.83112,16.61269,212,0,47.384,21.24,,
T,48.83084,16.61274,213,3.1,47.415,31.35,,
T,48.83064,16.61277,213,0.1,47.438,22.35,,
T,48.83022,16.61283,213,0.1,47.485,46.91,,
T,48.82988,16.61286,213.6,1.5,47.522,37.87,,
T,48.82977,16.61288,213.9,2.4,47.535,12.32,,
T,48.82958,16.61291,214,0.5,47.556,21.24,,
T,48.82895,16.61307,214.8,1.1,47.627,71.04,,
T,48.82885,16.61309,215,2.1,47.638,11.22,,
T,48.82873,16.61316,215.2,1.4,47.653,14.3,,
T,48.82855,16.61321,215.8,2.8,47.673,20.35,,
T,48.82821,16.61332,217,3,47.712,38.66,,
T,48.82805,16.61338,217.2,1.3,47.73,18.33,,
T,48.82772,16.61351,218.6,3.8,47.768,37.92,,
T,48.82766,16.61354,218.7,1.5,47.775,7.03,,
T,48.82729,16.6137,220.1,3.1,47.818,42.79,,
T,48.82718,16.61376,220.8,5.3,47.831,13,,
T,48.82687,16.61391,223.4,7.2,47.867,36.19,,
T,48.82657,16.61409,225.5,6.1,47.903,35.88,,
T,48.82598,16.61445,228.5,4.2,47.974,70.74,,
T,48.82582,16.61456,229.4,4.5,47.993,19.54,,
T,48.8256,16.6147,229.9,1.8,48.02,26.54,,
T,48.82523,16.61496,230.5,1.5,48.065,45.36,,
T,48.82483,16.61523,229.8,-1.5,48.114,48.7,,
T,48.82437,16.61556,227.2,-4.6,48.17,56.6,,
T,48.82353,16.61617,223.8,-3.3,48.274,103.6,,
T,48.82283,16.6167,222.3,-1.7,48.361,87.03,,
T,48.82221,16.61718,220.8,-2,48.438,77.43,,
T,48.82172,16.61759,221.5,1,48.501,62.26,,
T,48.82145,16.61783,221.4,-0.2,48.535,34.82,,
T,48.82131,16.61795,221.3,-0.2,48.553,17.89,,
T,48.82116,16.61809,221.3,-0.2,48.573,19.59,,
T,48.82101,16.61824,221.7,1.8,48.593,19.99,,
T,48.8209,16.61835,222,2.4,48.608,14.66,,
T,48.82065,16.6186,222,-0.1,48.641,33.32,,
T,48.82041,16.61886,221.9,-0.1,48.674,32.82,,
T,48.8204,16.61888,222,2,48.675,1.84,,
T,48.82015,16.61915,222,0,48.71,34.15,,
T,48.81992,16.61943,222.7,2.1,48.742,32.82,,
T,48.81978,16.61959,222.7,0.4,48.762,19.5,,
T,48.8197,16.6197,222.8,0.9,48.774,12.02,,
T,48.81956,16.61988,223,0.7,48.794,20.42,,
T,48.81947,16.61999,223.1,0.6,48.807,12.86,,
T,48.81943,16.62005,223.1,1.1,48.814,6.26,,
T,48.81916,16.62042,224,2.1,48.854,40.49,,
T,48.81911,16.62049,224.2,2.4,48.862,7.57,,
T,48.81903,16.62061,224.2,0.4,48.874,12.52,,
T,48.81893,16.62074,224,-1.7,48.889,14.66,,
T,48.81864,16.62118,224.5,1.1,48.934,45.65,,
T,48.81852,16.62137,224.6,0.7,48.954,19.31,,
T,48.81847,16.62143,224.7,1.8,48.961,7.09,,
T,48.81821,16.62185,225.1,0.8,49.003,42.28,,
T,48.81786,16.62237,225.5,0.8,49.058,54.53,,
T,48.81763,16.6227,225.7,0.4,49.093,35.24,,
T,48.81739,16.62301,225.1,-1.6,49.128,35.08,,
T,48.81709,16.62335,224.6,-1.3,49.17,41.67,,
T,48.81697,16.62348,224.6,0.2,49.186,16.41,,
T,48.81688,16.62356,224.4,-2.3,49.198,11.61,,
T,48.81675,16.6237,224.1,-1.2,49.215,17.74,,
T,48.81663,16.62381,224.2,0.4,49.231,15.6,,
T,48.81651,16.62387,223.8,-3.1,49.245,14.05,,
T,48.81609,16.6242,222.9,-1.7,49.298,52.62,,
T,48.81607,16.62421,222.7,-5.6,49.3,2.34,,
T,48.81589,16.62433,221.9,-3.9,49.322,21.87,,
T,48.81581,16.62439,221.8,-0.7,49.332,9.93,,
T,48.81567,16.62448,222,1.2,49.349,16.91,,
T,48.81547,16.62459,222,0,49.372,23.66,,
T,48.81531,16.62468,222,0,49.391,18.98,,
T,48.81506,16.62479,222.2,0.8,49.42,28.95,,
T,48.81468,16.62492,222.6,0.8,49.464,43.32,,
T,48.81446,16.62498,222.1,-2.2,49.488,24.86,,
T,48.81423,16.62503,222,-0.1,49.514,25.84,,
T,48.81378,16.62511,221,-2,49.565,50.39,,
T,48.81292,16.62526,220,-1,49.661,96.27,,
T,48.81288,16.62526,220,0,49.665,4.45,,
T,48.81256,16.62533,219.9,-0.4,49.701,35.96,,
T,48.81239,16.62536,219.4,-2.2,49.72,19.03,,
T,48.81228,16.62541,219.1,-2.5,49.733,12.77,,
T,48.81162,16.62551,217.8,-1.7,49.807,73.76,,
T,48.8095,16.62586,215,-1.2,50.044,237.15,,
T,48.80937,16.62588,214.7,-2,50.059,14.53,,
T,48.80788,16.62612,210.4,-2.6,50.225,166.63,,
T,48.80781,16.6261,210.1,-3.2,50.233,7.92,,
T,48.8078,16.6261,210.1,-3.2,50.234,1.11,,
T,48.80673,16.62624,209.5,-0.5,50.354,119.43,,
T,48.80668,16.62625,209.5,0.6,50.359,5.61,,
T,48.80667,16.62625,209.5,0,50.36,1.11,,
T,48.80639,16.62628,209,-1.6,50.392,31.22,,
T,48.80639,16.62627,209,0,50.392,0.73,,
T,48.80639,16.62626,209,0,50.393,0.73,,
T,48.80638,16.62625,209,-2.6,50.394,1.33,,
T,48.80637,16.62624,208.9,-2.7,50.396,1.33,,
T,48.80637,16.62623,208.9,0,50.397,0.73,,
T,48.80636,16.62622,208.9,-2.7,50.398,1.33,,
T,48.80635,16.62621,208.9,-2.7,50.399,1.33,,
T,48.80634,16.6262,208.8,-2.7,50.401,1.33,,
T,48.80633,16.6262,208.8,-3.2,50.402,1.11,,
T,48.80633,16.62619,208.8,0,50.402,0.73,,
T,48.80632,16.62619,208.8,-3.2,50.403,1.11,,
T,48.80631,16.62618,208.7,-2.7,50.405,1.33,,
T,48.8063,16.62618,208.7,-3.2,50.406,1.11,,
T,48.80629,16.62618,208.6,-3.2,50.407,1.11,,
T,48.80628,16.62618,208.6,-3.2,50.408,1.11,,
T,48.80626,16.62618,208.5,-3.2,50.41,2.22,,
T,48.80625,16.62618,208.5,-3.2,50.411,1.11,,
T,48.80624,16.62618,208.5,-3.2,50.413,1.11,,
T,48.80623,16.62619,208.4,-2.7,50.414,1.33,,
T,48.80622,16.62619,208.4,-3.2,50.415,1.11,,
T,48.80622,16.6262,208.4,0,50.416,0.73,,
T,48.80621,16.6262,208.4,-3.2,50.417,1.11,,
T,48.8062,16.62621,208.3,-2.7,50.418,1.33,,
T,48.80619,16.62622,208.3,-2.7,50.42,1.33,,
T,48.80618,16.62623,208.2,-2.7,50.421,1.33,,
T,48.80618,16.62624,208.2,0,50.422,0.73,,
T,48.80617,16.62625,208.2,-2.7,50.423,1.33,,
T,48.80617,16.62626,208.2,0,50.424,0.73,,
T,48.80616,16.62627,208.2,-2.7,50.425,1.33,,
T,48.80616,16.62628,208.2,0,50.426,0.73,,
T,48.80615,16.62629,208.1,-2.7,50.427,1.33,,
T,48.80615,16.62631,208.1,0,50.429,1.47,,
T,48.80601,16.62635,207.9,-1.2,50.444,15.84,,
T,48.80473,16.62658,205.7,-1.6,50.588,143.34,,
T,48.80432,16.62665,205.9,0.5,50.634,45.88,,
T,48.80416,16.62668,206,0.3,50.652,17.93,,
T,48.80394,16.62674,206,0,50.676,24.86,,
T,48.80393,16.62674,206,0,50.678,1.11,,
T,48.80373,16.62681,206,0,50.7,22.83,,
T,48.80337,16.62695,206,0,50.742,41.33,,
T,48.80322,16.62704,205.6,-2.3,50.76,17.94,,
T,48.80296,16.62721,205,-1.9,50.791,31.5,,
T,48.80279,16.62734,205,0,50.812,21.18,,
T,48.80261,16.62748,204.4,-2.7,50.835,22.5,,
T,48.80257,16.62752,204.3,-2.7,50.84,5.33,,
T,48.80234,16.62774,204.5,0.8,50.87,30.26,,
T,48.80222,16.62786,205,3.1,50.886,15.99,,
T,48.80209,16.62801,205,0,50.905,18.18,,
T,48.80193,16.62819,205,0,50.927,22.17,,
T,48.80187,16.62828,205,0,50.936,9.39,,
T,48.80178,16.62841,205.1,0.8,50.95,13.83,,
T,48.80167,16.62859,205,-0.6,50.968,18.01,,
T,48.8016,16.62871,205.4,2.9,50.98,11.76,,
T,48.80122,16.62935,206.3,1.4,51.043,63.22,,
T,48.80093,16.6299,207,1.4,51.095,51.7,,
T,48.80091,16.62993,207,0,51.098,3.13,,
T,48.80077,16.6302,207.2,0.7,51.123,25.22,,
T,48.80076,16.6302,207.2,2.3,51.124,1.11,,
T,48.80075,16.6302,207.2,2.3,51.125,1.11,,
T,48.80074,16.6302,207.2,2.3,51.126,1.11,,
T,48.80073,16.6302,207.3,2.3,51.127,1.11,,
T,48.80072,16.6302,207.3,2.3,51.129,1.11,,
T,48.80071,16.6302,207.3,2.3,51.13,1.11,,
T,48.8007,16.63021,207.4,3.2,51.131,1.33,,
T,48.80069,16.63021,207.4,2.4,51.132,1.11,,
T,48.80069,16.63022,207.4,2.6,51.133,0.73,,
T,48.80068,16.63022,207.4,2.5,51.134,1.11,,
T,48.80067,16.63023,207.5,3.8,51.135,1.33,,
T,48.80066,16.63024,207.5,3.9,51.137,1.33,,
T,48.80066,16.63025,207.6,3.1,51.137,0.73,,
T,48.80065,16.63025,207.6,2.9,51.138,1.11,,
T,48.80065,16.63026,207.6,3.3,51.139,0.73,,
T,48.80064,16.63027,207.7,4.4,51.141,1.33,,
T,48.80064,16.63028,207.7,2.9,51.141,0.73,,
T,48.80064,16.63029,207.7,1.5,51.142,0.73,,
T,48.80063,16.6303,207.8,3.3,51.143,1.33,,
T,48.80063,16.63031,207.8,1.4,51.144,0.73,,
T,48.80063,16.63032,207.8,1.4,51.145,0.73,,
T,48.80063,16.63033,207.8,1.2,51.146,0.73,,
T,48.80062,16.63034,207.8,2.9,51.147,1.33,,
T,48.80062,16.63035,207.8,1.1,51.148,0.73,,
T,48.80062,16.63036,207.8,1.2,51.148,0.73,,
T,48.80062,16.63038,207.9,1.1,51.15,1.47,,
T,48.80062,16.63039,207.9,1.2,51.151,0.73,,
T,48.80062,16.6304,207.9,1.1,51.151,0.73,,
T,48.80062,16.63041,207.9,1.1,51.152,0.73,,
T,48.80062,16.63042,207.9,1.2,51.153,0.73,,
T,48.80062,16.63043,207.9,1.1,51.153,0.73,,
T,48.80063,16.63044,207.9,-0.5,51.155,1.33,,
T,48.80063,16.63045,207.9,1.2,51.156,0.73,,
T,48.80056,16.63062,208,0.7,51.17,14.72,,
T,48.80051,16.63074,208.1,1,51.181,10.42,,
T,48.80027,16.63115,208,-0.2,51.221,40.24,,
T,48.8001,16.63143,208,-0.1,51.249,27.94,,
T,48.8,16.63159,208,0,51.265,16.18,,
T,48.79995,16.63166,208,0,51.273,7.57,,
T,48.79989,16.63174,208,0,51.282,8.89,,
T,48.79982,16.63183,208,0,51.292,10.21,,
T,48.79971,16.63196,208,0,51.307,15.52,,
T,48.79953,16.63215,208,0,51.332,24.4,,
T,48.79921,16.63246,208,0,51.374,42.25,,
T,48.79917,16.6325,208,0,51.379,5.33,,
T,48.79902,16.6326,208,0,51.397,18.23,,
T,48.79885,16.63271,208,0,51.418,20.56,,
T,48.79856,16.63286,207.6,-1.2,51.452,34.08,,
T,48.79839,16.63293,207.1,-2.5,51.472,19.59,,
T,48.79829,16.63297,206.9,-1.7,51.483,11.5,,
T,48.79817,16.63301,206.5,-2.8,51.497,13.66,,
T,48.79794,16.63308,206,-1.9,51.523,26.09,,
T,48.79763,16.63313,206,0,51.558,34.67,,
T,48.79745,16.63317,206.1,0.4,51.578,20.23,,
T,48.79742,16.63318,206.1,1.6,51.581,3.42,,
T,48.79691,16.63327,206.9,1.3,51.638,57.1,,
T,48.79584,16.63345,210.8,3.3,51.758,119.72,,
T,48.79458,16.63365,207.9,-2.1,51.899,140.89,,
T,48.79411,16.63372,207,-1.8,51.952,52.52,,
T,48.79384,16.63376,205.2,-6,51.982,30.17,,
T,48.79363,16.63378,203.7,-6.2,52.005,23.4,,
T,48.79333,16.63383,201.8,-5.8,52.039,33.56,,
T,48.79302,16.63388,202,0.6,52.073,34.67,,
T,48.79274,16.63395,202,0,52.105,31.56,,
T,48.79234,16.63407,202,0,52.15,45.35,,
T,48.79206,16.63419,202,-0.2,52.183,32.36,,
T,48.79185,16.63431,201.5,-1.9,52.208,24.96,,
T,48.79167,16.63441,201.1,-1.7,52.229,21.32,,
T,48.79149,16.63454,201.4,1.3,52.251,22.18,,
T,48.79121,16.63476,200.9,-1.6,52.286,35.08,,
T,48.79108,16.63487,200.5,-2.4,52.303,16.56,,
T,48.7905,16.63537,198.5,-2.6,52.377,74.23,,
T,48.7903,16.63554,198,-2.1,52.402,25.51,,
T,48.78917,16.63652,195.5,-1.7,52.547,144.83,,
T,48.78911,16.63657,195.3,-2.4,52.555,7.62,,
T,48.78852,16.63708,192.4,-4,52.63,75.56,,
T,48.78839,16.6372,191.3,-5.9,52.647,16.93,,
T,48.78812,16.63741,190.3,-3,52.681,33.76,,
T,48.78805,16.63746,190.2,-1.9,52.69,8.61,,
T,48.78774,16.63766,190.4,0.7,52.727,37.48,,
T,48.78759,16.63774,190.1,-1.6,52.745,17.69,,
T,48.78738,16.63786,190,-0.5,52.77,24.96,,
T,48.78733,16.63794,190,0,52.778,8.09,,
T,48.78672,16.63821,190,0,52.849,70.68,,
T,48.7859,16.63847,189.6,-0.4,52.942,93.17,,
T,48.78557,16.63857,190.6,2.7,52.979,37.43,,
T,48.78557,16.63857,190.6,,52.979,0,,
T,48.78533,16.63865,190.8,0.8,53.007,27.33,,
T,48.78437,16.63893,191.9,0.9,53.115,108.72,,
T,48.78422,16.63898,191.7,-1.1,53.132,17.08,,
T,48.783,16.63934,194,1.7,53.271,138.23,,
T,48.7824,16.63951,194,0,53.338,67.88,,
T,48.78129,16.63984,195.3,1,53.464,125.8,,
T,48.78119,16.63987,195.3,0.1,53.476,11.34,,
T,48.77977,16.64029,197.8,1.5,53.637,160.9,,
T,48.77923,16.64045,198.5,1.1,53.698,61.19,,
T,48.77902,16.64051,198.9,1.9,53.721,23.77,,
T,48.7787,16.6406,199.6,1.8,53.758,36.2,,
T,48.77855,16.64064,199.8,1.1,53.775,16.94,,
T,48.77837,16.64069,199.9,0.9,53.795,20.35,,
T,48.7781,16.64077,200,0.2,53.826,30.6,,
T,48.77779,16.64086,200.9,2.5,53.861,35.1,,
T,48.77701,16.6411,201,0.2,53.949,88.52,,
T,48.77686,16.64114,200.8,-1.2,53.966,16.94,,
T,48.77665,16.6412,200.3,-1.9,53.99,23.77,,
T,48.77659,16.64122,200.2,-2.7,53.997,6.83,,
T,48.77608,16.64139,201,1.4,54.055,58.07,,
T,48.7758,16.64146,200.4,-1.8,54.086,31.56,,
T,48.77519,16.64164,201.2,1.1,54.155,69.11,,
T,48.77488,16.64174,200.9,-0.9,54.191,35.25,,
T,48.77393,16.64203,201.4,0.5,54.298,107.77,,
T,48.77377,16.64208,201.2,-0.8,54.317,18.17,,
T,48.77301,16.64231,201.8,0.7,54.403,86.19,,
T,48.77275,16.64239,202.5,2.1,54.432,29.51,,
T,48.77266,16.64242,202.6,1.3,54.443,10.25,,
T,48.77255,16.64244,202.9,2.2,54.455,12.32,,
T,48.77245,16.64246,203.2,2.6,54.466,11.22,,
T,48.77235,16.64246,203.5,2.8,54.477,11.12,,
T,48.77226,16.64242,203.6,1.5,54.488,10.43,,
T,48.77217,16.6424,203.6,0.2,54.498,10.12,,
T,48.77213,16.64237,203.5,-2.2,54.503,4.96,,
T,48.77208,16.64235,203.5,-1.3,54.508,5.75,,
T,48.77204,16.64232,203.4,-2.2,54.513,4.96,,
T,48.77201,16.6423,203.3,-2,54.517,3.65,,
T,48.77197,16.64225,203.1,-3.1,54.523,5.77,,
T,48.77193,16.64219,203.1,-0.8,54.529,6.26,,
T,48.77193,16.64219,203.1,,54.529,0,,
T,48.77193,16.64217,203.1,0,54.531,1.47,,
T,48.77193,16.64214,203.1,0,54.533,2.21,,
T,48.77193,16.64211,203.1,0,54.535,2.21,,
T,48.77192,16.64209,203.1,2,54.537,1.84,,
T,48.77192,16.64206,203.1,0,54.539,2.21,,
T,48.77191,16.64204,203.1,2,54.541,1.84,,
T,48.7719,16.64201,203.2,1.5,54.543,2.47,,
T,48.77189,16.64199,203.2,2,54.545,1.84,,
T,48.77188,16.64197,203.2,2,54.547,1.84,,
T,48.77187,16.64195,203.3,2,54.549,1.84,,
T,48.77186,16.64193,203.3,2,54.551,1.84,,
T,48.77184,16.64191,203.4,2.7,54.553,2.67,,
T,48.77183,16.6419,203.4,2.7,54.555,1.33,,
T,48.77181,16.64188,203.5,2.7,54.557,2.67,,
T,48.77179,16.64187,203.6,3.1,54.56,2.34,,
T,48.77178,16.64186,203.6,2.7,54.561,1.33,,
T,48.77176,16.64186,203.7,3.2,54.563,2.22,,
T,48.77174,16.64186,203.7,3.2,54.566,2.22,,
T,48.77172,16.64186,203.8,3.2,54.568,2.22,,
T,48.7717,16.64186,203.9,3.2,54.57,2.22,,
T,48.77168,16.64186,204,3.2,54.572,2.22,,
T,48.77167,16.64187,204,2.7,54.574,1.33,,
T,48.77165,16.64188,204,1.1,54.576,2.34,,
T,48.77163,16.64189,204,0.5,54.578,2.34,,
T,48.77162,16.6419,204,0.1,54.58,1.33,,
T,48.77119,16.64169,205,1.9,54.63,50.25,,
T,48.77112,16.6416,205.2,2.5,54.64,10.22,,
T,48.77101,16.64146,206.2,6.1,54.656,15.99,,
T,48.77071,16.64102,207.4,2.7,54.702,46.47,,
T,48.7707,16.64101,207.5,2.7,54.704,1.33,,
T,48.77054,16.64079,207.9,1.8,54.728,24.04,,
T,48.77052,16.64078,208,2.2,54.73,2.34,,
