type,latitude,longitude,altitude (m),slope (%),distance (km),distance_interval (m),name,desc
T,45.55834,6.24106,298,0,171.361,25.83,,
T,45.55861,6.24066,297.4,-1.4,171.404,43.31,,
T,45.55883,6.24034,297,-1.1,171.439,34.96,,
T,45.55898,6.24013,297,0,171.463,23.38,,
T,45.55907,6.24001,297,0,171.476,13.71,,
T,45.55923,6.23978,297,0,171.502,25.27,,
T,45.55952,6.23934,296,-2.1,171.549,47.11,,
T,45.5598,6.23894,296,0,171.593,44.09,,
T,45.55988,6.23882,295.9,-1.1,171.606,12.92,,
T,45.5599,6.23879,295.8,-2.7,171.609,3.23,,
T,45.56002,6.2386,295,-3.9,171.629,19.95,,
T,45.56033,6.23813,295,0,171.679,50.34,,
T,45.56034,6.23811,295,0,171.681,1.92,,
T,45.56056,6.23774,295,0,171.719,37.85,,
T,45.56066,6.23758,295,0,171.736,16.72,,
T,45.56078,6.23738,295,0,171.756,20.54,,
T,45.56087,6.2372,295,0,171.774,17.25,,
T,45.5609,6.23715,295,0,171.779,5.13,,
T,45.56101,6.23694,295,0,171.799,20.45,,
T,45.56116,6.23667,295,0,171.826,26.88,,
T,45.56128,6.23641,295,0,171.85,24.29,,
T,45.56131,6.23636,295,0,171.855,5.13,,
T,45.56141,6.23615,295,0,171.875,19.81,,
T,45.56143,6.23611,295,0,171.879,3.83,,
T,45.56153,6.23589,295,0,171.9,20.46,,
T,45.56166,6.23559,295,0,171.927,27.52,,
T,45.5617,6.23549,295,0,171.936,8.98,,
T,45.56178,6.23531,295,0,171.953,16.63,,
T,45.56184,6.23516,295,0,171.966,13.48,,
T,45.56191,6.23499,295,0,171.982,15.38,,
T,45.56195,6.23488,295,0,171.991,9.67,,
T,45.56207,6.23456,295,0,172.02,28.32,,
T,45.56215,6.23435,295,0,172.038,18.65,,
T,45.56215,6.23433,295,0,172.04,1.56,,
T,45.56231,6.23387,295,-0.1,172.08,40.07,,
T,45.56241,6.23355,294.3,-2.7,172.107,27.34,,
T,45.56246,6.23338,294,-1.6,172.122,14.39,,
T,45.56252,6.23318,294,-0.1,172.139,16.98,,
T,45.56258,6.23296,294,0,172.157,18.42,,
T,45.56262,6.23282,294,0,172.169,11.8,,
T,45.56274,6.23237,294,0,172.206,37.58,,
T,45.56275,6.23234,294,0,172.209,2.59,,
T,45.56279,6.23216,294,0,172.224,14.74,,
T,45.56293,6.23161,294,0,172.269,45.67,,
T,45.56298,6.23139,294,0,172.287,18.05,,
T,45.56299,6.23135,294,0,172.291,3.31,,
T,45.56305,6.23111,294,0,172.311,19.89,,
T,45.56317,6.23062,294,0,172.351,40.51,,
T,45.56323,6.23035,293.5,-2.1,172.373,22.11,,
T,45.5633,6.23008,293,-2.2,172.396,22.47,,
T,45.56348,6.22938,293,-0.1,172.454,58.2,,
T,45.56352,6.22924,293,0,172.466,11.8,,
T,45.56361,6.22893,293,0,172.492,26.19,,
T,45.56362,6.2289,293,0,172.494,2.59,,
T,45.56375,6.22846,293,0,172.532,37.27,,
T,45.56389,6.22804,293,0,172.568,36.29,,
T,45.56398,6.22779,293,0,172.59,21.93,,
T,45.56402,6.22767,293,0,172.6,10.37,,
T,45.56413,6.22736,293,0,172.627,27.11,,
T,45.56415,6.22731,293,0,172.632,4.49,,
T,45.56437,6.22674,292,-2,172.683,50.77,,
T,45.56442,6.22663,292,0,172.693,10.23,,
T,45.56443,6.2266,292,0,172.696,2.59,,
T,45.56445,6.22655,292,0,172.7,4.49,,
T,45.5645,6.22642,292,0,172.712,11.57,,
T,45.56474,6.22581,292,0,172.766,54.58,,
T,45.56496,6.22527,292,0,172.815,48.73,,
T,45.56517,6.22475,292,0,172.862,46.83,,
T,45.56517,6.22474,292,0,172.862,0.78,,
T,45.56544,6.22408,291,-1.7,172.922,59.63,,
T,45.56562,6.22362,291,0,172.963,41.11,,
T,45.5657,6.22342,291,0,172.981,17.97,,
T,45.5657,6.22341,291,0,172.982,0.78,,
T,45.56579,6.22319,291,0,173.002,19.88,,
T,45.56595,6.22278,291,0,173.038,36.62,,
T,45.56613,6.22235,290,-2.6,173.078,39.08,,
T,45.56626,6.22202,290,0,173.107,29.54,,
T,45.56634,6.2218,290,0,173.126,19.34,,
T,45.56641,6.22159,290,0,173.145,18.15,,
T,45.56649,6.22135,290,0,173.165,20.74,,
T,45.56651,6.22127,290,0,173.172,6.63,,
T,45.56655,6.22117,290,0,173.181,8.98,,
T,45.56661,6.22095,290,0,173.199,18.42,,
T,45.56663,6.22087,290,0,173.206,6.63,,
T,45.5667,6.22056,290,0,173.231,25.42,,
T,45.56672,6.22042,290,0,173.243,11.15,,
T,45.56674,6.22027,290,0,173.254,11.92,,
T,45.56676,6.2201,290,0,173.268,13.46,,
T,45.56678,6.21993,290,0,173.281,13.46,,
T,45.5668,6.21978,290,0,173.293,11.92,,
T,45.56681,6.21962,290,0,173.306,12.54,,
T,45.56681,6.21955,290,0,173.311,5.46,,
T,45.56682,6.21946,290,0,173.318,7.11,,
T,45.56683,6.21926,290,0,173.334,15.65,,
T,45.56683,6.21911,290,0,173.346,11.71,,
T,45.56683,6.21902,290,0,173.353,7.03,,
T,45.56683,6.21894,290,0,173.359,6.25,,
T,45.56682,6.21876,290,0,173.373,14.1,,
T,45.56682,6.21861,290,0,173.385,11.71,,
T,45.56681,6.21851,290,0,173.393,7.89,,
T,45.56681,6.21845,290,0,173.397,4.68,,
T,45.56679,6.2183,290,0,173.409,11.92,,
T,45.56679,6.21825,290,0,173.413,3.9,,
T,45.56677,6.21812,290,0,173.424,10.39,,
T,45.56675,6.21797,290,0,173.436,11.92,,
T,45.56672,6.21781,290,0,173.448,12.93,,
T,45.5667,6.21766,290,0,173.46,11.92,,
T,45.56669,6.21761,290,0,173.464,4.06,,
T,45.56667,6.21749,290,0,173.474,9.63,,
T,45.56663,6.21734,290,0,173.487,12.53,,
T,45.56659,6.21717,290,0,173.501,14,,
T,45.56653,6.21695,290,0,173.519,18.42,,
T,45.5665,6.21685,290,0,173.528,8.49,,
T,45.56644,6.21666,290,0,173.544,16.26,,
T,45.56637,6.21646,290,0,173.561,17.44,,
T,45.56631,6.21631,290,0,173.575,13.48,,
T,45.56618,6.21603,290,0,173.601,26.2,,
T,45.56606,6.21576,290,0,173.626,24.94,,
T,45.5658,6.21529,290,0,173.673,46.7,,
T,45.56571,6.21511,290,0,173.69,17.25,,
T,45.56564,6.215,290,0,173.701,11.59,,
T,45.56558,6.21488,290,0,173.713,11.5,,
T,45.56552,6.21478,290,0,173.723,10.27,,
T,45.56538,6.21453,290,0,173.748,24.96,,
T,45.56534,6.21445,290,0,173.756,7.67,,
T,45.56533,6.21443,290,0,173.758,1.92,,
T,45.56525,6.21429,290,0,173.772,14.09,,
T,45.56521,6.2142,290,0,173.78,8.31,,
T,45.56518,6.21414,290,0,173.786,5.75,,
T,45.56515,6.21407,290,0,173.792,6.4,,
T,45.56511,6.214,290,0,173.799,7.04,,
T,45.56505,6.21387,290,0,173.811,12.14,,
T,45.56502,6.2138,290,0,173.818,6.4,,
T,45.565,6.21376,290,0,173.822,3.83,,
T,45.56498,6.21371,290,0,173.826,4.49,,
T,45.56494,6.21363,290,0,173.834,7.67,,
T,45.56488,6.21348,290,0,173.847,13.48,,
T,45.5648,6.21326,290,0,173.867,19.34,,
T,45.56476,6.21312,290,0,173.878,11.8,,
T,45.56472,6.21297,290,0,173.891,12.53,,
T,45.56465,6.21275,290,0,173.91,18.86,,
T,45.56457,6.21246,290,0,173.934,24.32,,
T,45.56452,6.21225,290,0,173.951,17.31,,
T,45.56451,6.21218,290,0,173.957,5.58,,
T,45.56449,6.21213,290,0,173.962,4.49,,
T,45.56442,6.21179,290,0,173.989,27.66,,
T,45.56435,6.21145,290,0,174.017,27.66,,
T,45.56434,6.21141,290,0,174.02,3.31,,
T,45.56423,6.21084,290,0,174.066,46.15,,
T,45.56409,6.21007,290,0,174.128,62.09,,
T,45.56392,6.20914,290,0,174.203,75.02,,
T,45.56381,6.2086,290,0,174.247,43.89,,
T,45.56372,6.20816,290,0,174.283,35.78,,
T,45.56368,6.20797,290,0,174.299,15.49,,
T,45.56361,6.20781,290,0,174.313,14.72,,
T,45.56361,6.20781,290,,174.313,0,,
T,45.56354,6.20749,290,0,174.339,26.17,,
T,45.56342,6.20699,290,0,174.381,41.25,,
T,45.56329,6.20643,290,0,174.427,46.05,,
T,45.56319,6.20607,290,0,174.457,30.22,,
T,45.56308,6.20567,290,0,174.491,33.54,,
T,45.56291,6.20509,290,0,174.54,49.06,,
T,45.56279,6.20473,290,0,174.571,31.11,,
T,45.56265,6.2043,290,0,174.608,37,,
T,45.56261,6.20417,290,0,174.619,11.08,,
T,45.56256,6.20404,290,0,174.63,11.57,,
T,45.56235,6.20345,290,0,174.682,51.64,,
T,45.56224,6.20316,290,0,174.708,25.73,,
T,45.56216,6.20297,290,0,174.725,17.29,,
T,45.56201,6.20259,290,0,174.759,34.03,,
T,45.56193,6.2024,290,0,174.776,17.29,,
T,45.56187,6.20225,290,0,174.79,13.48,,
T,45.56181,6.20212,290,0,174.802,12.14,,
T,45.56175,6.20197,290,0,174.815,13.48,,
T,45.56169,6.20185,290,0,174.827,11.5,,
T,45.56163,6.2017,290,0,174.84,13.48,,
T,45.56156,6.20156,290,0,174.854,13.42,,
T,45.56151,6.20145,290,0,174.864,10.23,,
T,45.56144,6.20131,290,0,174.877,13.42,,
T,45.56138,6.20118,290,0,174.89,12.14,,
T,45.56131,6.20105,290,0,174.902,12.79,,
T,45.56125,6.20091,290,0,174.915,12.8,,
T,45.56121,6.20084,290,0,174.922,7.04,,
T,45.56118,6.20077,290,0,174.929,6.4,,
T,45.56111,6.20064,290,0,174.941,12.79,,
T,45.56105,6.20051,290,0,174.954,12.14,,
T,45.56098,6.20037,290,0,174.967,13.42,,
T,45.56091,6.20024,290,0,174.98,12.79,,
T,45.56089,6.2002,290,0,174.984,3.83,,
T,45.56084,6.20011,290,0,174.993,8.96,,
T,45.56081,6.20005,290,0,174.998,5.75,,
T,45.56077,6.19998,290,0,175.005,7.05,,
T,45.56071,6.19985,290,0,175.018,12.14,,
T,45.56064,6.19971,290,0,175.031,13.42,,
T,45.56057,6.19958,290,0,175.044,12.79,,
T,45.5605,6.19945,290,0,175.057,12.79,,
T,45.56042,6.1993,290,0,175.071,14.7,,
T,45.56037,6.19919,290,0,175.081,10.23,,
T,45.56036,6.19918,290,0,175.083,1.36,,
T,45.56028,6.19903,290,0,175.098,14.7,,
T,45.56021,6.19888,290,0,175.112,14.06,,
T,45.56013,6.19873,290,0,175.126,14.7,,
T,45.56005,6.19856,290,0,175.142,15.98,,
T,45.56001,6.19848,290,0,175.15,7.67,,
T,45.55996,6.19837,290,0,175.16,10.23,,
T,45.55991,6.19828,290,0,175.169,8.96,,
T,45.55985,6.19814,290,0,175.182,12.8,,
T,45.55979,6.19801,290,0,175.194,12.14,,
T,45.55972,6.19787,290,0,175.207,13.42,,
T,45.55965,6.19772,290,0,175.222,14.06,,
T,45.55959,6.19758,290,0,175.234,12.8,,
T,45.55953,6.19743,290,0,175.248,13.48,,
T,45.55947,6.1973,290,0,175.26,12.14,,
T,45.55941,6.19715,290,0,175.273,13.48,,
T,45.55935,6.19701,290,0,175.286,12.8,,
T,45.55929,6.19686,290,0,175.3,13.48,,
T,45.55923,6.19673,290,0,175.312,12.14,,
T,45.55923,6.19672,290,0,175.313,0.78,,
T,45.55917,6.19657,290,0,175.326,13.48,,
T,45.55912,6.19643,290.2,1.8,175.338,12.26,,
T,45.55906,6.19626,290.2,-0.1,175.353,14.85,,
T,45.559,6.19612,290,-1.5,175.366,12.8,,
T,45.55895,6.19596,290,-0.1,175.38,13.67,,
T,45.5589,6.19584,290,0,175.391,10.89,,
T,45.55886,6.1957,290.1,0.5,175.402,11.8,,
T,45.5588,6.19555,290,-0.4,175.416,13.48,,
T,45.55876,6.1954,290,0,175.428,12.53,,
T,45.5587,6.19523,290,0,175.443,14.85,,
T,45.55865,6.19507,290,0,175.457,13.67,,
T,45.55862,6.19495,290,0,175.467,9.94,,
T,45.55857,6.19479,290,0,175.481,13.67,,
T,45.55852,6.19462,290,0,175.495,14.39,,
T,45.55848,6.19449,290,0,175.506,11.08,,
T,45.55843,6.19431,290,0,175.521,15.11,,
T,45.5584,6.19418,290,0,175.532,10.68,,
T,45.55835,6.19402,290,0,175.545,13.67,,
T,45.55832,6.19387,290,0,175.558,12.18,,
T,45.55828,6.19372,290,0,175.57,12.53,,
T,45.55824,6.19354,290,0,175.585,14.74,,
T,45.5582,6.19337,290,0,175.599,14,,
T,45.55817,6.19324,290,0,175.61,10.68,,
T,45.55813,6.19308,290,0,175.623,13.26,,
T,45.5581,6.19293,290,0,175.635,12.18,,
T,45.55806,6.19277,290,0,175.648,13.26,,
T,45.55803,6.19262,290,0,175.66,12.18,,
T,45.558,6.19245,290,0,175.674,13.69,,
T,45.55797,6.1923,290,0,175.686,12.18,,
T,45.55794,6.19212,290,0,175.701,14.44,,
T,45.55789,6.19181,290,0,175.726,24.83,,
T,45.55785,6.19163,290,0,175.74,14.74,,
T,45.55784,6.19154,290,0,175.747,7.11,,
T,45.55783,6.19146,290,0,175.754,6.34,,
T,45.55781,6.19135,290,0,175.763,8.87,,
T,45.55778,6.19115,290,0,175.779,15.97,,
T,45.55777,6.19102,290,0,175.789,10.21,,
T,45.55774,6.19085,290,0,175.803,13.69,,
T,45.55772,6.1907,290,0,175.814,11.92,,
T,45.5577,6.19053,290,0,175.828,13.46,,
T,45.55768,6.19037,290,0,175.841,12.69,,
T,45.55766,6.19021,290,0,175.853,12.69,,
T,45.55765,6.19004,290,0,175.867,13.32,,
T,45.55763,6.18988,290,0,175.879,12.69,,
T,45.55761,6.18972,290,0,175.892,12.69,,
T,45.55759,6.18955,290,0,175.905,13.46,,
T,45.55758,6.1894,290,0,175.917,11.76,,
T,45.55756,6.18923,290,0,175.931,13.46,,
T,45.55754,6.18906,290,0,175.944,13.46,,
T,45.55753,6.18891,290,0,175.956,11.76,,
T,45.55751,6.18871,290,0,175.972,15.77,,
T,45.55749,6.18854,290,0,175.985,13.46,,
T,45.55748,6.18841,290,0,175.995,10.21,,
T,45.55746,6.18825,290,0,176.008,12.69,,
T,45.55745,6.18808,290,0,176.021,13.32,,
T,45.55743,6.18791,290,0,176.035,13.46,,
T,45.55741,6.18776,290,0,176.047,11.92,,
T,45.55739,6.18759,290,0,176.06,13.46,,
T,45.55735,6.18727,290,0,176.086,25.38,,
T,45.55733,6.18711,290,0,176.098,12.69,,
T,45.55731,6.18695,290,0,176.111,12.69,,
T,45.55729,6.18676,290,0,176.126,15,,
T,45.55727,6.18662,290,0,176.137,11.15,,
T,45.55725,6.18646,290,0,176.15,12.69,,
T,45.55722,6.1863,290,0,176.163,12.93,,
T,45.5572,6.18612,290,0,176.177,14.23,,
T,45.55717,6.18595,290,0,176.191,13.69,,
T,45.55716,6.18589,290,0,176.195,4.81,,
T,45.55713,6.18569,290,0,176.211,15.97,,
T,45.55709,6.18549,290,0,176.228,16.24,,
T,45.55706,6.18533,290,0,176.241,12.93,,
T,45.55704,6.18517,290,0,176.253,12.69,,
T,45.55701,6.18501,290,0,176.266,12.93,,
T,45.55699,6.18491,290,0,176.274,8.12,,
T,45.55698,6.18484,290,0,176.28,5.58,,
T,45.55694,6.18467,290,-0.1,176.294,14,,
T,45.55691,6.18453,289.9,-0.9,176.305,11.43,,
T,45.55688,6.18436,289.8,-0.8,176.319,13.69,,
T,45.55687,6.18431,289.7,-0.9,176.323,4.06,,
T,45.55684,6.18421,289.6,-1.3,176.332,8.49,,
T,45.55681,6.18405,289.5,-0.8,176.345,12.93,,
T,45.55677,6.18389,289.4,-1.1,176.358,13.26,,
T,45.55674,6.18377,289.3,-1.1,176.368,9.95,,
T,45.55666,6.18342,289,-0.9,176.396,28.74,,
T,45.55662,6.18326,289,0,176.41,13.26,,
T,45.55659,6.18312,289,0,176.421,11.43,,
T,45.55654,6.18295,289,0,176.436,14.39,,
T,45.5565,6.18279,289,0,176.449,13.26,,
T,45.55646,6.18263,289,0,176.462,13.26,,
T,45.55642,6.18249,289,0,176.474,11.8,,
T,45.55638,6.18235,289,0,176.486,11.8,,
T,45.55633,6.18218,289,0,176.5,14.39,,
T,45.55628,6.18201,289,0,176.514,14.39,,
T,45.55623,6.18184,289,0,176.529,14.39,,
T,45.55619,6.18173,289,0,176.538,9.67,,
T,45.55619,6.18172,289,0,176.539,0.78,,
T,45.55614,6.18157,288.7,-2.4,176.552,12.96,,
T,45.5561,6.18142,288.1,-4.6,176.565,12.53,,
T,45.55605,6.18127,288,-0.8,176.578,12.96,,
T,45.556,6.18112,288,0,176.591,12.96,,
T,45.55595,6.18097,288,0,176.604,12.96,,
T,45.5559,6.18082,288,0,176.617,12.96,,
T,45.55585,6.18067,288,0,176.63,12.96,,
T,45.55579,6.18051,288,0,176.644,14.16,,
T,45.55574,6.18036,288,0,176.657,12.96,,
T,45.55569,6.18021,288,0,176.67,12.96,,
T,45.55563,6.18005,288,0,176.684,14.16,,
T,45.55558,6.17992,288,0,176.695,11.57,,
T,45.55553,6.17976,288.1,0.7,176.709,13.67,,
T,45.55548,6.17961,288.2,0.5,176.722,12.96,,
T,45.55543,6.17948,288.1,-0.9,176.734,11.57,,
T,45.55537,6.17931,287.8,-1.5,176.748,14.85,,
T,45.55532,6.17918,287.9,0.1,176.76,11.57,,
T,45.55526,6.17901,288.1,1.4,176.775,14.85,,
T,45.55521,6.17887,288.2,1.5,176.787,12.26,,
T,45.55517,6.17874,288.4,1.3,176.798,11.08,,
T,45.55512,6.1786,288.6,1.5,176.811,12.26,,
T,45.55506,6.17845,288.8,1.6,176.824,13.48,,
T,45.55504,6.17837,288.9,1.1,176.831,6.63,,
T,45.55501,6.17831,288.9,0.5,176.836,5.75,,
T,45.55483,6.17776,288.6,-0.6,176.884,47.38,,
T,45.55466,6.17726,289,0.9,176.927,43.37,,
T,45.55458,6.17698,289,0,176.951,23.6,,
T,45.5544,6.17634,289,0,177.005,53.83,,
T,45.55426,6.17581,288.6,-0.9,177.049,44.21,,
T,45.55412,6.17526,288,-1.3,177.094,45.68,,
T,45.554,6.17472,288,0,177.139,44.22,,
T,45.55398,6.17461,288,0,177.148,8.87,,
T,45.55391,6.17432,288,0,177.171,23.94,,
T,45.55385,6.17398,288,0.2,177.199,27.37,,
T,45.55384,6.17395,288,-0.3,177.201,2.59,,
T,45.55378,6.17366,288,-0.2,177.225,23.61,,
T,45.55371,6.17322,287.6,-1,177.26,35.23,,
T,45.55365,6.17287,287.9,0.8,177.288,28.13,,
T,45.55361,6.17261,288,0.7,177.309,20.78,,
T,45.55356,6.17231,287.7,-1.4,177.333,24.08,,
T,45.55348,6.17181,287.7,0.1,177.373,40.04,,
T,45.55341,6.17137,287.7,0,177.409,35.23,,
T,45.55329,6.1706,288.2,0.8,177.47,61.59,,
T,45.55318,6.17,287.6,-1.4,177.519,48.42,,
T,45.55317,6.16994,287.6,0.7,177.523,4.82,,
T,45.55314,6.16978,287.7,0.8,177.536,12.93,,
T,45.55311,6.16963,287.8,0.9,177.548,12.18,,
T,45.55307,6.16945,287.9,1,177.563,14.74,,
T,45.55303,6.16923,288.9,5.2,177.581,17.74,,
T,45.55297,6.16899,289.5,3.4,177.601,19.89,,
T,45.55292,6.1688,289.6,0.4,177.617,15.84,,
T,45.55289,6.16867,289.6,0.2,177.627,10.68,,
T,45.55283,6.16845,289.3,-1.8,177.646,18.43,,
T,45.55279,6.16834,289,-3.6,177.655,9.67,,
T,45.55275,6.1682,289.6,5.5,177.667,11.8,,
T,45.55271,6.16805,289.7,0.7,177.68,12.53,,
T,45.55266,6.16791,289.3,-3.2,177.692,12.26,,
T,45.55261,6.16778,288.6,-5.9,177.704,11.57,,
T,45.55256,6.16763,288.8,1.2,177.717,12.96,,
T,45.5525,6.16746,288.9,0.5,177.731,14.86,,
T,45.55245,6.16732,288.8,-0.1,177.744,12.26,,
T,45.55239,6.16717,288.7,-0.9,177.757,13.48,,
T,45.55233,6.16701,288.8,0.3,177.771,14.16,,
T,45.55232,6.16697,288.7,-1.4,177.775,3.32,,
T,45.5523,6.16691,288.6,-2.2,177.78,5.19,,
T,45.55227,6.16685,288.5,-1.9,177.786,5.75,,
T,45.55222,6.16673,288.3,-2.2,177.796,10.89,,
T,45.55217,6.16661,288.3,0.8,177.807,10.89,,
T,45.55209,6.16644,288.6,1.4,177.823,15.98,,
T,45.55198,6.16621,288.2,-1.5,177.845,21.73,,
T,45.5519,6.16605,288.1,-0.7,177.86,15.33,,
T,45.55183,6.16591,288.1,-0.1,177.874,13.42,,
T,45.55177,6.16577,287.9,-1.6,177.887,12.81,,
T,45.5517,6.16564,287.9,0,177.899,12.79,,
T,45.55162,6.1655,287.8,-0.8,177.914,14.09,,
T,45.55155,6.16537,287.3,-3.7,177.926,12.79,,
T,45.55148,6.16523,286.9,-2.9,177.94,13.42,,
T,45.55142,6.16511,286.9,-0.1,177.951,11.5,,
T,45.55135,6.16499,287,0.3,177.963,12.18,,
T,45.55128,6.16485,286.5,-3.8,177.977,13.42,,
T,45.55121,6.16472,286,-3.6,177.99,12.79,,
T,45.55113,6.16458,286,-0.2,178.004,14.09,,
T,45.55089,6.16414,285.7,-0.6,178.047,43.5,,
T,45.55083,6.16402,285.5,-2.1,178.059,11.5,,
T,45.55075,6.16388,285.3,-1.5,178.073,14.09,,
T,45.55068,6.16375,285.1,-1.7,178.086,12.79,,
T,45.55061,6.16362,284.8,-1.7,178.098,12.79,,
T,45.55055,6.1635,285,1.6,178.11,11.5,,
T,45.5505,6.16341,285.2,2,178.119,8.96,,
T,45.55046,6.16334,285.3,2,178.126,7.05,,
T,45.55044,6.16329,285.3,-1.9,178.13,4.49,,
T,45.55041,6.16323,285.2,-1.9,178.136,5.75,,
T,45.55034,6.1631,284.9,-1.7,178.149,12.79,,
T,45.55028,6.16297,285,0.4,178.161,12.15,,
T,45.55023,6.16287,285.2,1.9,178.171,9.58,,
T,45.5502,6.16282,285.3,2.1,178.176,5.13,,
T,45.55014,6.16269,285.2,-0.8,178.188,12.15,,
T,45.55009,6.16259,285,-1.9,178.198,9.58,,
T,45.55009,6.16258,285,-4.6,178.198,0.78,,
T,45.55001,6.16242,285,-0.1,178.214,15.33,,
T,45.54992,6.16221,285.2,1.5,178.233,19.21,,
T,45.54973,6.1618,285,-0.7,178.271,38.35,,
T,45.54968,6.16169,285.2,1.8,178.281,10.23,,
T,45.54961,6.16152,284.9,-1.8,178.297,15.39,,
T,45.54955,6.16139,284.6,-2.1,178.309,12.15,,
T,45.54953,6.16134,284.7,1.5,178.313,4.49,,
T,45.54951,6.16128,284.8,1.4,178.319,5.19,,
T,45.5495,6.16127,284.8,2.7,178.32,1.36,,
T,45.54947,6.1612,284.9,1.7,178.326,6.4,,
T,45.54944,6.16112,285,1.5,178.333,7.08,,
T,45.5494,6.16102,285.1,1,178.342,8.99,,
T,45.54937,6.16095,285.1,0.1,178.349,6.4,,
T,45.54934,6.16086,285,-1,178.357,7.78,,
T,45.54927,6.16068,284.8,-1.5,178.373,16.07,,
T,45.54923,6.16058,284.8,0,178.382,8.99,,
T,45.54903,6.16005,284.6,-0.4,178.429,46.98,,
T,45.54901,6.15997,284.6,-0.3,178.435,6.63,,
T,45.54889,6.15966,284.8,0.8,178.463,27.64,,
T,45.54885,6.15951,284.3,-3.4,178.475,12.53,,
T,45.54881,6.15939,284.3,-0.6,178.486,10.37,,
T,45.54876,6.15925,284.5,1.5,178.498,12.26,,
T,45.54871,6.1591,284.5,0.2,178.511,12.96,,
T,45.54866,6.15893,284.1,-2.6,178.525,14.39,,
T,45.54862,6.15879,284,-1.1,178.537,11.8,,
T,45.54857,6.15865,284,0.3,178.55,12.26,,
T,45.54853,6.15849,284,-0.2,178.563,13.26,,
T,45.54847,6.15831,284,-0.3,178.578,15.56,,
T,45.54847,6.1583,283.9,-2.3,178.579,0.78,,
T,45.5484,6.15805,283.7,-0.9,178.6,21.02,,
T,45.54836,6.1579,283.4,-2.8,178.613,12.53,,
T,45.54834,6.15784,283.2,-3.5,178.618,5.19,,
T,45.54832,6.15774,283,-2.7,178.626,8.12,,
T,45.54827,6.15759,283,0,178.639,12.97,,
T,45.54824,6.15744,282.9,-1.2,178.651,12.18,,
T,45.54822,6.15735,282.7,-2.4,178.659,7.37,,
T,45.5482,6.15728,282.6,-1.6,178.664,5.9,,
T,45.54816,6.15713,282.4,-1.4,178.677,12.53,,
T,45.54812,6.15697,282.1,-2.6,178.69,13.26,,
T,45.54808,6.15678,282,-0.5,178.706,15.49,,
T,45.54805,6.15666,282,0,178.716,9.95,,
T,45.54801,6.15651,282,0,178.728,12.53,,
T,45.54798,6.15635,281.9,-0.8,178.741,12.93,,
T,45.54795,6.15619,281.6,-2.6,178.754,12.93,,
T,45.54791,6.15603,281.4,-1.4,178.767,13.26,,
T,45.54788,6.15587,281.1,-2.2,178.78,12.93,,
T,45.54785,6.15572,280.9,-1.6,178.792,12.18,,
T,45.54782,6.15556,280.9,-0.3,178.805,12.93,,
T,45.54778,6.15541,280.5,-3,178.818,12.53,,
T,45.54775,6.15525,280.1,-3,178.831,12.93,,
T,45.54772,6.15509,280.1,-0.2,178.844,12.93,,
T,45.54769,6.15492,280,-0.5,178.857,13.69,,
T,45.54769,6.1549,280,0,178.859,1.56,,
T,45.54766,6.15476,280,0,178.87,11.43,,
T,45.54763,6.1546,280,0,178.883,12.93,,
T,45.5476,6.15445,280,0,178.896,12.18,,
T,45.54757,6.1543,280,0,178.908,12.18,,
T,45.54757,6.15428,280,0,178.909,1.56,,
T,45.5475,6.15396,280,0,178.935,26.17,,
T,45.54747,6.15381,280,0,178.948,12.18,,
T,45.54745,6.15366,280,0,178.96,11.92,,
T,45.54738,6.15334,280,0,178.986,26.17,,
T,45.54735,6.15318,280,0,178.999,12.93,,
T,45.54732,6.15304,280,0,179.01,11.43,,
T,45.54729,6.15287,280,0,179.024,13.69,,
T,45.54725,6.15268,280,0,179.039,15.49,,
T,45.54722,6.15254,280,0,179.051,11.43,,
T,45.54716,6.15229,280,0,179.071,20.63,,
T,45.54714,6.15219,280,0,179.079,8.12,,
T,45.54709,6.15193,280,0,179.1,21.05,,
T,45.54701,6.15162,280,0,179.126,25.79,,
T,45.54698,6.15147,280,0,179.138,12.18,,
T,45.54693,6.15131,280,0,179.152,13.67,,
T,45.54684,6.15098,280,0,179.18,27.64,,
T,45.54682,6.15088,280,0,179.188,8.12,,
T,45.54679,6.1508,280,0,179.195,7.08,,
T,45.54676,6.15069,280,0,179.204,9.21,,
T,45.54672,6.15054,280,0,179.217,12.53,,
T,45.5467,6.15048,280,0,179.222,5.19,,
T,45.54668,6.15039,280,0,179.229,7.37,,
T,45.54662,6.1502,280,0,179.246,16.27,,
T,45.54659,6.15008,280,0,179.255,9.95,,
T,45.54653,6.14988,280,0,179.272,16.98,,
T,45.54649,6.14976,280,0,179.283,10.37,,
T,45.54644,6.14959,280,0,179.297,14.39,,
T,45.5464,6.14947,280,0,179.308,10.37,,
T,45.54635,6.14931,280,0,179.321,13.68,,
T,45.5463,6.14917,280,0,179.334,12.26,,
T,45.54624,6.14899,280,0,179.349,15.56,,
T,45.54624,6.14898,280,0,179.35,0.78,,
T,45.54619,6.14886,280,0,179.361,10.9,,
T,45.54613,6.1487,280,0,179.375,14.16,,
T,45.54608,6.14855,280,0,179.388,12.97,,
T,45.54602,6.14839,280,0,179.402,14.16,,
T,45.54596,6.14824,280,0,179.416,13.48,,
T,45.54591,6.14811,280,0,179.427,11.57,,
T,45.5459,6.14808,280,0,179.43,2.59,,
T,45.54585,6.14795,280,0,179.441,11.57,,
T,45.54579,6.14781,280,0,179.454,12.81,,
