type,latitude,longitude,altitude (m),slope (%),distance (km),distance_interval (m),name,desc
T,50.07243,14.39892,199.5,-2.3,3.158,9.22,,
T,50.0724,14.39881,199.6,0.8,3.167,8.55,,
T,50.07237,14.39867,199.9,2.7,3.177,10.56,,
T,50.07236,14.39862,200,2.9,3.181,3.75,,
T,50.07228,14.39817,200.6,1.9,3.214,33.42,,
T,50.07227,14.39811,201,8.1,3.219,4.44,,
T,50.07226,14.39804,201.4,8.3,3.224,5.13,,
T,50.07226,14.39792,202.2,9.4,3.232,8.59,,
T,50.07226,14.39789,202.4,9.4,3.235,2.15,,
T,50.07227,14.3977,203.5,8.2,3.248,13.65,,
T,50.07229,14.39746,204.5,5.9,3.266,17.32,,
T,50.07228,14.39737,204.5,-0.2,3.272,6.54,,
T,50.07228,14.39737,204.5,,3.272,0,,
T,50.0723,14.39717,205.2,4.9,3.287,14.49,,
T,50.07235,14.39657,210.2,11.6,3.33,43.31,,
T,50.07237,14.39641,211.9,14.6,3.342,11.67,,
T,50.07238,14.39625,213.3,11.6,3.353,11.51,,
T,50.07238,14.39609,214.3,9,3.365,11.45,,
T,50.07239,14.39592,214.7,3.1,3.377,12.22,,
T,50.07241,14.39542,215.7,2.8,3.413,35.86,,
T,50.07241,14.39531,215.9,3.4,3.421,7.87,,
T,50.07242,14.39494,216.3,1.3,3.447,26.51,,
T,50.07242,14.39477,216.7,3.6,3.459,12.17,,
T,50.07241,14.39453,217.2,2.6,3.476,17.22,,
T,50.07239,14.39407,215.6,-4.8,3.509,33.01,,
T,50.07238,14.39378,215.3,-1.4,3.53,20.79,,
T,50.07237,14.39365,215.5,1.7,3.54,9.37,,
T,50.07236,14.39352,215.5,0.3,3.549,9.37,,
T,50.07235,14.39337,215.5,-0.3,3.56,10.8,,
T,50.07235,14.39333,215.5,0.4,3.563,2.86,,
T,50.07235,14.3933,215.6,5,3.565,2.15,,
T,50.07233,14.39308,216.3,4.5,3.581,15.91,,
T,50.07232,14.39293,216.8,4.7,3.591,10.8,,
T,50.0723,14.39268,218,6.5,3.609,18.03,,
T,50.07229,14.39247,219.4,9.1,3.625,15.07,,
T,50.07228,14.39241,219.5,4.1,3.629,4.44,,
T,50.07228,14.39239,219.6,5,3.63,1.43,,
T,50.07226,14.39219,220,2.9,3.645,14.49,,
T,50.07225,14.39212,219.7,-5.6,3.65,5.13,,
T,50.07224,14.39203,219.4,-5.5,3.657,6.54,,
T,50.07223,14.39192,218.9,-5.4,3.665,7.95,,
T,50.07218,14.39146,217,-6,3.698,33.4,,
T,50.07212,14.3909,217.2,0.5,3.739,40.64,,
T,50.07208,14.39052,218.6,5.3,3.766,27.57,,
T,50.07195,14.38956,220,2,3.836,70.23,,
T,50.07189,14.38913,220.6,1.8,3.868,31.5,,
T,50.07187,14.38891,220.5,-0.9,3.884,15.91,,
T,50.0718,14.38838,220.8,1,3.923,38.73,,
T,50.0717,14.38758,223.7,4.8,3.981,58.34,,
T,50.07169,14.3875,224.2,8.6,3.987,5.83,,
T,50.07167,14.38737,224.5,3.4,3.996,9.57,,
T,50.07165,14.38724,224.9,4.1,4.006,9.57,,
T,50.07163,14.3871,224.8,-0.7,4.016,10.27,,
T,50.0716,14.3869,224.5,-2,4.031,14.7,,
T,50.07153,14.38634,224,-1.2,4.072,40.84,,
T,50.07153,14.38628,224,0,4.076,4.3,,
T,50.07144,14.38564,225.2,2.6,4.123,46.9,,
T,50.07137,14.38512,226.3,2.7,4.161,38.03,,
T,50.07134,14.38487,227,3.9,4.179,18.21,,
T,50.07126,14.3843,227.5,1.2,4.221,41.77,,
T,50.07126,14.38423,227.6,2.3,4.226,5.01,,
T,50.07125,14.38411,227.5,-0.9,4.235,8.66,,
T,50.07124,14.38396,227.3,-1.7,4.245,10.8,,
T,50.07121,14.38369,227.5,0.9,4.265,19.62,,
T,50.07121,14.38367,227.6,5,4.266,1.43,,
T,50.07118,14.38343,227.9,1.9,4.284,17.5,,
T,50.07118,14.38341,228,5,4.285,1.43,,
T,50.07112,14.383,230.5,8.5,4.315,30.1,,
T,50.07105,14.38248,233,6.4,4.353,38.03,,
T,50.07099,14.38199,233.7,2.1,4.389,35.71,,
T,50.07092,14.38148,232.7,-2.5,4.426,37.33,,
T,50.0709,14.3813,232.4,-2.4,4.44,13.08,,
T,50.07088,14.3812,232,-5.8,4.447,7.5,,
T,50.07087,14.38112,231.8,-3.7,4.453,5.83,,
T,50.07084,14.38084,230.2,-8,4.473,20.32,,
T,50.07084,14.38083,230.1,-3.4,4.474,0.72,,
T,50.07082,14.38061,230,-1,4.49,15.91,,
T,50.07079,14.38033,230.7,3.4,4.51,20.32,,
T,50.07077,14.38018,230.8,0.8,4.521,10.97,,
