type,latitude,longitude,altitude (m),slope (%),distance (km),distance_interval (m),name,desc
T,49.525750000,15.353250000,603.3,-5.3,105.407,8.04,,
T,49.525770000,15.353070000,602.7,-4.6,105.420,13.22,,
T,49.525790000,15.352890000,601.9,-6.3,105.433,13.22,,
T,49.525870000,15.352290000,599.7,-4.9,105.478,44.34,,
T,49.525930000,15.351880000,599.3,-1.3,105.508,30.42,,
T,49.525990000,15.351460000,601.7,7.8,105.539,31.13,,
T,49.526050000,15.351120000,604.1,9.2,105.565,25.50,,
T,49.526060000,15.351020000,604.8,10.0,105.572,7.32,,
T,49.526080000,15.350920000,605.8,12.9,105.580,7.57,,
T,49.526200000,15.350270000,603.8,-3.9,105.628,48.91,,
T,49.526230000,15.350120000,602.0,-16.2,105.640,11.36,,
T,49.526260000,15.349970000,600.2,-15.7,105.651,11.36,,
T,49.526360000,15.349470000,594.3,-15.8,105.689,37.87,,
T,49.526380000,15.349390000,593.6,-11.0,105.695,6.20,,
T,49.526410000,15.349260000,592.6,-9.8,105.705,9.99,,
T,49.526570000,15.348560000,592.8,0.3,105.759,53.71,,
T,49.526650000,15.348240000,593.9,4.5,105.784,24.82,,
T,49.526720000,15.348010000,594.4,2.9,105.802,18.38,,
T,49.526760000,15.347830000,594.9,3.8,105.816,13.77,,
T,49.526800000,15.347650000,595.2,1.9,105.830,13.77,,
T,49.526810000,15.347620000,595.3,3.0,105.832,2.44,,
T,49.526930000,15.347190000,595.4,0.4,105.866,33.87,,
T,49.526980000,15.347010000,593.9,-10.6,105.880,14.17,,
T,49.527090000,15.346640000,593.0,-3.1,105.910,29.45,,
T,49.527200000,15.346300000,593.4,1.6,105.937,27.49,,
T,49.527510000,15.345340000,590.2,-4.1,106.015,77.58,,
T,49.527520000,15.345320000,590.2,-3.9,106.016,1.83,,
T,49.527850000,15.344420000,589.4,-1.0,106.091,74.78,,
T,49.527930000,15.344230000,588.6,-5.2,106.108,16.38,,
T,49.528040000,15.343930000,588.1,-2.0,106.133,24.93,,
T,49.528130000,15.343710000,587.2,-4.7,106.151,18.81,,
T,49.528230000,15.343460000,587.0,-0.8,106.173,21.24,,
T,49.528460000,15.342930000,586.0,-2.1,106.219,46.11,,
T,49.528690000,15.342420000,585.6,-1.0,106.264,44.92,,
T,49.528900000,15.341990000,586.0,1.0,106.303,38.92,,
T,49.528930000,15.341920000,585.9,-0.9,106.309,6.07,,
T,49.529360000,15.341090000,587.0,1.4,106.385,76.80,,
T,49.529530000,15.340780000,586.9,-0.2,106.415,29.34,,
T,49.529570000,15.340710000,587.0,0.5,106.422,6.74,,
T,49.529870000,15.340180000,589.9,5.9,106.472,50.85,,
T,49.530090000,15.339800000,591.7,4.7,106.509,36.82,,
T,49.530210000,15.339610000,590.8,-4.4,106.528,19.17,,
T,49.530470000,15.339210000,589.4,-3.5,106.569,40.92,,
T,49.530580000,15.339030000,589.0,-2.1,106.587,17.87,,
T,49.530830000,15.338660000,588.2,-2.3,106.626,38.61,,
T,49.531240000,15.338090000,586.7,-2.5,106.687,61.50,,
T,49.531530000,15.337690000,586.2,-1.2,106.731,43.34,,
T,49.531570000,15.337640000,586.3,2.8,106.736,5.74,,
T,49.531940000,15.337180000,590.1,7.2,106.789,52.94,,
T,49.532310000,15.336730000,589.6,-1.0,106.842,52.48,,
T,49.532430000,15.336580000,589.3,-2.1,106.859,17.21,,
T,49.532700000,15.336280000,588.3,-2.6,106.896,37.06,,
T,49.533000000,15.335970000,588.5,0.6,106.936,40.21,,
T,49.533260000,15.335730000,588.6,0.4,106.970,33.73,,
T,49.533540000,15.335450000,588.3,-1.0,107.007,37.16,,
T,49.533890000,15.335120000,589.0,1.6,107.053,45.67,,
T,49.534320000,15.334740000,588.6,-0.8,107.108,55.17,,
T,49.535020000,15.334180000,586.0,-2.9,107.196,87.77,,
T,49.535490000,15.333840000,587.4,2.3,107.254,57.78,,
T,49.535830000,15.333610000,586.0,-3.2,107.295,41.32,,
T,49.536110000,15.333440000,582.3,-11.3,107.328,33.48,,
T,49.536210000,15.333370000,581.7,-4.4,107.341,12.22,,
T,49.536500000,15.333200000,580.8,-2.7,107.375,34.52,,
T,49.536870000,15.332990000,581.5,1.6,107.419,43.87,,
T,49.537160000,15.332830000,581.1,-1.2,107.453,34.27,,
T,49.537450000,15.332690000,578.9,-6.6,107.487,33.81,,
T,49.537850000,15.332500000,577.3,-3.4,107.534,46.57,,
T,49.537910000,15.332470000,577.6,5.4,107.541,7.02,,
T,49.538220000,15.332330000,578.0,1.1,107.577,35.94,,
T,49.538370000,15.332270000,577.8,-1.1,107.594,17.24,,
T,49.538730000,15.332130000,578.2,1.0,107.635,41.30,,
T,49.538990000,15.332020000,577.7,-1.7,107.665,29.99,,
T,49.539480000,15.331850000,575.8,-3.5,107.721,55.87,,
T,49.539960000,15.331680000,575.0,-1.3,107.776,54.79,,
T,49.540710000,15.331450000,571.4,-4.3,107.861,85.06,,
T,49.541180000,15.331310000,570.9,-0.9,107.914,53.25,,
T,49.541580000,15.331190000,571.9,2.2,107.959,45.33,,
T,49.542040000,15.331070000,570.1,-3.3,108.011,51.89,,
T,49.543470000,15.330710000,565.2,-3.0,108.172,161.16,,
T,49.544240000,15.330510000,562.9,-2.7,108.259,86.85,,
T,49.544260000,15.330500000,562.8,-2.6,108.262,2.34,,
T,49.545020000,15.330300000,558.8,-4.7,108.347,85.76,,
T,49.545490000,15.330180000,555.4,-6.4,108.400,52.99,,
T,49.545950000,15.330040000,551.7,-7.0,108.453,52.15,,
T,49.546440000,15.329880000,548.0,-6.8,108.508,55.71,,
T,49.546920000,15.329730000,548.0,0.1,108.563,54.48,,
T,49.547370000,15.329570000,547.3,-1.5,108.614,51.37,,
T,49.548170000,15.329270000,544.2,-3.3,108.706,91.59,,
T,49.548220000,15.329240000,544.1,-1.2,108.712,5.97,,
T,49.548400000,15.329170000,543.5,-3.1,108.732,20.65,,
T,49.548740000,15.329010000,542.9,-1.6,108.772,39.55,,
T,49.548910000,15.328930000,542.8,-0.1,108.792,19.77,,
T,49.548950000,15.328920000,542.9,0.5,108.796,4.51,,
T,49.549510000,15.328650000,542.4,-0.8,108.861,65.28,,
T,49.549770000,15.328510000,540.9,-4.7,108.892,30.64,,
T,49.549860000,15.328460000,540.3,-5.5,108.903,10.64,,
T,49.550530000,15.328070000,540.0,-0.4,108.982,79.68,,
T,49.551100000,15.327710000,538.3,-2.6,109.051,68.54,,
T,49.551270000,15.327590000,539.2,4.7,109.072,20.81,,
T,49.551360000,15.327530000,539.8,4.9,109.083,10.91,,
T,49.551440000,15.327470000,539.9,0.7,109.093,9.90,,
T,49.551960000,15.327090000,542.5,4.1,109.157,64.04,,
T,49.552240000,15.326860000,543.0,1.4,109.192,35.31,,
T,49.552420000,15.326720000,542.9,-0.4,109.214,22.44,,
T,49.552670000,15.326500000,543.4,1.6,109.246,32.04,,
T,49.553080000,15.326140000,543.9,1.0,109.299,52.52,,
T,49.553340000,15.325900000,545.5,4.9,109.333,33.73,,
T,49.553490000,15.325750000,546.9,6.6,109.352,19.90,,
T,49.553640000,15.325610000,547.7,4.4,109.372,19.52,,
T,49.553680000,15.325570000,547.7,-0.1,109.377,5.31,,
T,49.554030000,15.325220000,549.2,3.2,109.424,46.44,,
T,49.554610000,15.324580000,551.1,2.4,109.503,79.41,,
T,49.555180000,15.323910000,556.6,6.8,109.583,79.81,,
T,49.555190000,15.323900000,556.6,5.4,109.584,1.33,,
T,49.555500000,15.323480000,560.2,7.7,109.630,45.96,,
T,49.555960000,15.322870000,564.2,5.9,109.698,67.57,,
T,49.556480000,15.322130000,564.6,0.5,109.777,78.81,,
T,49.556730000,15.321730000,566.1,3.7,109.817,40.13,,
T,49.556830000,15.321570000,566.7,4.2,109.833,16.05,,
T,49.557050000,15.321220000,567.1,1.2,109.868,35.21,,
T,49.557310000,15.320780000,565.9,-3.0,109.911,43.01,,
T,49.557540000,15.320370000,565.7,-0.5,109.950,39.17,,
T,49.557890000,15.319730000,563.1,-4.3,110.011,60.49,,
T,49.558240000,15.319040000,562.8,-0.3,110.074,63.31,,
T,49.558790000,15.317880000,563.1,0.2,110.178,103.85,,
T,49.558940000,15.317520000,562.0,-3.5,110.209,30.93,,
T,49.559320000,15.316600000,563.9,2.4,110.288,78.85,,
T,49.559580000,15.315890000,564.0,0.2,110.347,58.95,,
T,49.559720000,15.315510000,565.0,3.2,110.378,31.60,,
T,49.559910000,15.314970000,564.9,-0.1,110.423,44.42,,
T,49.560060000,15.314490000,565.6,1.8,110.461,38.53,,
T,49.560260000,15.313840000,568.8,6.2,110.513,52.02,,
T,49.560380000,15.313440000,570.2,4.4,110.545,31.87,,
T,49.560480000,15.313090000,571.5,4.5,110.573,27.66,,
T,49.560580000,15.312710000,572.8,4.5,110.602,29.66,,
T,49.560650000,15.312440000,572.7,-0.6,110.623,21.03,,
T,49.560730000,15.312100000,574.0,4.9,110.650,26.16,,
T,49.560880000,15.311470000,578.5,9.3,110.698,48.54,,
T,49.560990000,15.311000000,578.9,1.1,110.734,36.14,,
T,49.561140000,15.310240000,582.2,5.7,110.792,57.46,,
T,49.561190000,15.309950000,583.6,6.7,110.813,21.70,,
T,49.561220000,15.309810000,583.9,2.7,110.824,10.66,,
T,49.561280000,15.309490000,584.9,4.3,110.848,24.09,,
T,49.561320000,15.309270000,585.4,2.6,110.865,16.53,,
T,49.561360000,15.309020000,585.3,-0.6,110.883,18.63,,
T,49.561450000,15.308400000,584.0,-2.7,110.929,45.96,,
T,49.561530000,15.307840000,583.1,-2.2,110.971,41.48,,
T,49.561590000,15.307370000,583.0,-0.3,111.005,34.65,,
T,49.561620000,15.307100000,583.1,0.4,111.025,19.82,,
T,49.561660000,15.306720000,582.2,-3.0,111.053,27.85,,
T,49.561710000,15.306280000,582.0,-0.7,111.085,32.31,,
T,49.561730000,15.306140000,582.0,0.0,111.096,10.37,,
T,49.561800000,15.305370000,582.9,1.5,111.152,56.25,,
T,49.561890000,15.304360000,580.9,-2.7,111.226,73.75,,
T,49.561910000,15.304150000,580.1,-5.0,111.241,15.35,,
T,49.561990000,15.303260000,579.4,-1.1,111.306,65.00,,
T,49.561990000,15.303220000,579.3,-5.0,111.309,2.89,,
T,49.562060000,15.302450000,577.7,-2.8,111.365,56.25,,
T,49.562130000,15.301730000,574.2,-6.6,111.418,52.67,,
T,49.562210000,15.300980000,568.6,-10.1,111.473,54.98,,
T,49.562300000,15.300230000,567.1,-2.7,111.528,55.17,,
T,49.562400000,15.299520000,567.6,0.9,111.581,52.55,,
T,49.562460000,15.299160000,567.3,-1.3,111.607,26.89,,
T,49.562560000,15.298470000,563.7,-7.1,111.659,51.14,,
T,49.562660000,15.297960000,561.6,-5.4,111.697,38.54,,
T,49.562730000,15.297560000,561.3,-0.8,111.727,29.97,,
T,49.562870000,15.296880000,560.0,-2.6,111.779,51.60,,
T,49.562960000,15.296510000,560.4,1.3,111.807,28.58,,
T,49.562960000,15.296500000,560.4,3.3,111.808,0.72,,
T,49.563010000,15.296240000,560.8,2.3,111.828,19.61,,
T,49.563020000,15.296240000,560.9,3.2,111.829,1.11,,
T,49.563030000,15.296170000,560.9,0.7,111.834,5.18,,
T,49.563150000,15.295690000,563.2,6.1,111.871,37.20,,
T,49.563260000,15.295260000,563.3,0.2,111.905,33.43,,
T,49.563510000,15.294350000,560.0,-4.5,111.976,71.46,,
T,49.563660000,15.293830000,556.5,-8.6,112.017,41.15,,
T,49.563800000,15.293400000,555.9,-1.6,112.052,34.79,,
T,49.563970000,15.292860000,550.5,-12.6,112.095,43.40,,
T,49.564420000,15.291610000,540.2,-10.0,112.199,103.35,,
T,49.564500000,15.291400000,540.2,0.1,112.216,17.61,,
T,49.564790000,15.290690000,540.2,-0.0,112.277,60.65,,
T,49.564970000,15.290270000,538.5,-4.6,112.313,36.39,,
T,49.565170000,15.289800000,537.7,-2.1,112.354,40.63,,
T,49.565460000,15.289170000,538.0,0.6,112.410,55.83,,
T,49.565840000,15.288360000,533.2,-6.7,112.482,72.25,,
T,49.566260000,15.287500000,529.1,-5.3,112.560,77.80,,
T,49.566780000,15.286440000,526.9,-2.2,112.656,96.04,,
T,49.567050000,15.285830000,527.4,0.8,112.709,53.37,,
T,49.567130000,15.285660000,526.6,-4.8,112.724,15.18,,
T,49.567390000,15.285090000,523.3,-6.6,112.775,50.36,,
T,49.567650000,15.284510000,522.2,-2.2,112.826,50.96,,
T,49.567760000,15.284260000,522.2,0.3,112.848,21.83,,
T,49.567950000,15.283800000,522.7,1.2,112.887,39.42,,
T,49.568220000,15.283150000,520.7,-3.7,112.943,55.79,,
T,49.568400000,15.282670000,517.2,-8.8,112.983,40.08,,
T,49.568450000,15.282510000,516.5,-5.5,112.996,12.84,,
T,49.568640000,15.281980000,514.2,-5.1,113.039,43.78,,
T,49.568760000,15.281620000,512.5,-6.1,113.069,29.26,,
T,49.568870000,15.281330000,512.7,0.8,113.093,24.28,,
T,49.569010000,15.280910000,513.0,1.0,113.127,34.14,,
T,49.569150000,15.280500000,513.0,-0.1,113.161,33.50,,
T,49.569250000,15.280190000,513.6,2.6,113.186,25.03,,
T,49.569530000,15.279360000,514.3,1.0,113.253,67.63,,
T,49.569700000,15.278860000,513.9,-1.0,113.294,40.81,,
T,49.569910000,15.278240000,512.3,-3.1,113.345,50.56,,
T,49.570030000,15.277890000,511.4,-3.2,113.373,28.62,,
T,49.570180000,15.277490000,510.3,-3.2,113.407,33.40,,
T,49.570310000,15.277120000,508.8,-4.9,113.437,30.42,,
T,49.570530000,15.276540000,504.9,-8.2,113.486,48.57,,
T,49.570820000,15.275840000,499.3,-9.3,113.546,60.03,,
T,49.570950000,15.275540000,496.7,-9.6,113.572,26.08,,
T,49.571100000,15.275170000,494.2,-8.0,113.603,31.54,,
T,49.571340000,15.274660000,492.6,-3.5,113.649,45.53,,
T,49.571400000,15.274530000,492.6,-0.2,113.660,11.53,,
T,49.571740000,15.273820000,488.4,-6.6,113.724,63.78,,
T,49.572000000,15.273320000,485.8,-5.7,113.771,46.30,,
T,49.572140000,15.273070000,484.6,-4.9,113.794,23.86,,
T,49.572450000,15.272520000,481.1,-6.7,113.847,52.64,,
T,49.572590000,15.272270000,480.8,-1.1,113.871,23.86,,
T,49.572880000,15.271780000,481.3,1.0,113.919,47.92,,
T,49.573310000,15.271120000,482.0,1.1,113.986,67.57,,
T,49.573650000,15.270610000,479.8,-4.3,114.039,52.83,,
T,49.574160000,15.269910000,474.7,-6.7,114.115,76.03,,
T,49.574470000,15.269500000,472.0,-5.9,114.161,45.48,,
T,49.574480000,15.269500000,471.9,-6.5,114.162,1.11,,
T,49.574520000,15.269450000,471.5,-8.2,114.168,5.73,,
T,49.574520000,15.269440000,471.5,-2.8,114.168,0.72,,
T,49.574580000,15.269370000,471.0,-5.2,114.177,8.38,,
T,49.574610000,15.269330000,470.8,-4.9,114.181,4.42,,
T,49.574910000,15.268960000,469.3,-3.5,114.224,42.77,,
T,49.575330000,15.268470000,466.0,-5.7,114.282,58.63,,
T,49.575500000,15.268280000,465.6,-1.6,114.306,23.37,,
T,49.575820000,15.267910000,463.9,-3.8,114.350,44.53,,
T,49.576220000,15.267480000,460.9,-5.6,114.405,54.28,,
T,49.576540000,15.267120000,460.8,-0.2,114.449,44.10,,
T,49.576870000,15.266770000,460.8,0.1,114.493,44.59,,
T,49.577270000,15.266350000,460.2,-1.2,114.547,53.87,,
T,49.577390000,15.266220000,460.6,2.4,114.564,16.33,,
T,49.578010000,15.265540000,461.4,1.0,114.648,84.70,,
T,49.578390000,15.265120000,460.5,-1.7,114.700,52.05,,
T,49.578520000,15.264980000,459.9,-3.5,114.718,17.65,,
T,49.578880000,15.264590000,459.5,-0.9,114.767,48.98,,
T,49.578940000,15.264530000,459.6,1.6,114.775,7.96,,
T,49.579030000,15.264430000,459.4,-1.6,114.787,12.35,,
T,49.579160000,15.264290000,458.3,-6.1,114.805,17.65,,
T,49.579330000,15.264110000,458.2,-0.6,114.828,22.96,,
T,49.580000000,15.263350000,451.2,-7.5,114.920,92.59,,
T,49.580180000,15.263170000,450.4,-3.4,114.944,23.88,,
T,49.580200000,15.263140000,450.1,-11.2,114.947,3.11,,
T,49.580390000,15.262950000,449.5,-2.1,114.973,25.21,,
T,49.581000000,15.262280000,446.4,-3.8,115.056,83.37,,
T,49.581340000,15.261920000,443.2,-6.9,115.102,45.91,,
T,49.581420000,15.261820000,442.0,-10.5,115.113,11.47,,
T,49.581510000,15.261730000,440.4,-13.9,115.125,11.94,,
T,49.582100000,15.261070000,443.0,3.2,115.206,81.14,,
T,49.582370000,15.260790000,447.2,11.7,115.243,36.22,,
T,49.582680000,15.260440000,449.8,6.0,115.285,42.77,,
T,49.582790000,15.260330000,450.0,1.7,115.300,14.59,,
T,49.582820000,15.260280000,450.2,2.3,115.305,4.92,,
T,49.582890000,15.260220000,450.4,2.8,115.314,8.91,,
T,49.582970000,15.260120000,450.7,2.5,115.325,11.47,,
T,49.583050000,15.260040000,451.0,2.7,115.336,10.61,,
T,49.583410000,15.259630000,452.3,2.6,115.386,49.82,,
T,49.583540000,15.259470000,452.7,2.5,115.404,18.52,,
T,49.583550000,15.259460000,452.8,2.7,115.406,1.33,,
T,49.583780000,15.259190000,454.2,4.5,115.438,32.18,,
T,49.584170000,15.258720000,455.4,2.2,115.493,55.11,,
T,49.584470000,15.258330000,456.2,1.7,115.537,43.69,,
T,49.584660000,15.258060000,456.6,1.4,115.565,28.77,,
T,49.584860000,15.257800000,456.6,0.0,115.594,29.13,,
T,49.585190000,15.257320000,455.8,-1.5,115.645,50.52,,
T,49.585280000,15.257180000,455.9,0.2,115.659,14.24,,
T,49.585430000,15.256960000,456.1,1.1,115.682,23.05,,
T,49.585850000,15.256310000,461.3,7.9,115.749,66.27,,
T,49.586170000,15.255780000,463.5,4.2,115.801,52.30,,
T,49.586400000,15.255370000,464.8,3.1,115.840,39.16,,
T,49.586510000,15.255160000,466.4,8.4,115.859,19.50,,
T,49.586700000,15.254810000,466.7,1.0,115.892,32.97,,
T,49.586810000,15.254610000,467.6,4.6,115.911,18.94,,
T,49.587050000,15.254140000,469.9,5.4,115.955,43.21,,
T,49.587290000,15.253640000,472.4,5.5,116.000,44.94,,
T,49.587420000,15.253380000,473.1,2.8,116.023,23.72,,
T,49.587470000,15.253250000,473.0,-0.4,116.034,10.92,,
T,49.587780000,15.252570000,473.0,-0.0,116.094,60.05,,
T,49.588110000,15.251810000,472.3,-1.1,116.160,66.08,,
T,49.588410000,15.251050000,474.2,2.9,116.225,64.29,,
T,49.588670000,15.250400000,476.7,4.6,116.280,55.18,,
T,49.589030000,15.249450000,475.1,-2.1,116.359,79.51,,
T,49.589300000,15.248760000,475.7,1.1,116.418,58.23,,
T,49.589740000,15.247690000,476.5,0.9,116.509,91.54,,
T,49.590070000,15.246870000,473.7,-4.0,116.579,69.73,,
T,49.590400000,15.246110000,472.7,-1.5,116.645,66.08,,
T,49.590550000,15.245780000,470.6,-7.5,116.674,29.11,,
T,49.590610000,15.245640000,470.1,-4.1,116.686,12.12,,
T,49.590720000,15.245420000,469.2,-4.2,116.706,20.07,,
T,49.590900000,15.245030000,466.8,-7.0,116.741,34.58,,
T,49.591210000,15.244410000,466.0,-1.4,116.797,56.55,,
T,49.591950000,15.242970000,464.7,-1.0,116.930,132.72,,
T,49.592670000,15.241670000,465.8,0.9,117.054,123.48,,
T,49.593200000,15.240760000,463.8,-2.3,117.142,88.34,,
T,49.593360000,15.240470000,463.9,0.4,117.169,27.50,,
T,49.593520000,15.240170000,463.6,-1.1,117.197,28.06,,
T,49.594370000,15.238680000,467.2,2.5,117.341,143.32,,
T,49.594790000,15.237920000,466.3,-1.3,117.413,72.12,,
T,49.595400000,15.236790000,461.9,-4.1,117.519,106.19,,
T,49.595820000,15.235970000,460.4,-2.0,117.595,75.47,,
T,49.596480000,15.234590000,458.9,-1.2,117.718,123.86,,
T,49.596770000,15.233970000,458.7,-0.3,117.774,55.22,,
T,49.597110000,15.233180000,455.6,-4.4,117.842,68.50,,
T,49.597440000,15.232330000,456.0,0.5,117.914,71.58,,
T,49.597530000,15.232090000,455.8,-1.1,117.934,20.03,,
T,49.597650000,15.231770000,455.3,-2.0,117.960,26.71,,
T,49.597800000,15.231360000,455.8,1.7,117.994,34.01,,
T,49.597980000,15.230830000,453.5,-5.3,118.038,43.23,,
T,49.598150000,15.230280000,451.0,-5.8,118.082,44.03,,
T,49.598390000,15.229440000,451.4,0.6,118.148,66.33,,
T,49.598580000,15.228710000,449.3,-3.7,118.205,56.85,,
T,49.598710000,15.228160000,446.9,-5.5,118.247,42.31,,
T,49.598850000,15.227450000,447.2,0.4,118.301,53.64,,
T,49.598960000,15.226900000,448.4,2.9,118.342,41.60,,
T,49.599030000,15.226420000,448.5,0.2,118.378,35.56,,
T,49.599110000,15.225830000,445.0,-7.9,118.422,43.57,,
T,49.599110000,15.225810000,445.0,1.0,118.423,1.45,,
T,49.599190000,15.225150000,444.7,-0.7,118.472,48.53,,
T,49.599230000,15.224590000,446.1,3.5,118.512,40.73,,
T,49.599240000,15.224460000,446.7,5.7,118.522,9.46,,
T,49.599260000,15.224180000,447.0,1.6,118.542,20.36,,
T,49.599270000,15.224010000,446.8,-1.6,118.554,12.34,,
T,49.599280000,15.223620000,444.3,-9.0,118.583,28.21,,
T,49.599300000,15.223090000,441.2,-8.1,118.621,38.38,,
T,49.599290000,15.222620000,438.0,-9.2,118.655,33.99,,
T,49.599280000,15.222110000,435.6,-6.7,118.692,36.88,,
T,49.599250000,15.221550000,436.5,2.4,118.733,40.62,,
T,49.599200000,15.221050000,438.2,4.5,118.769,36.57,,
T,49.599110000,15.220220000,438.4,0.4,118.830,60.83,,
T,49.599050000,15.219810000,438.7,1.1,118.860,30.38,,
T,49.598950000,15.219220000,436.1,-6.1,118.904,44.08,,
T,49.598870000,15.218810000,434.1,-6.3,118.935,30.95,,
T,49.598850000,15.218690000,434.0,-0.9,118.944,8.96,,
T,49.598810000,15.218550000,434.2,1.3,118.955,11.06,,
T,49.598750000,15.218290000,433.4,-3.8,118.975,19.95,,
T,49.598700000,15.218070000,433.0,-2.3,118.992,16.85,,
T,49.598690000,15.218030000,433.0,-1.1,118.995,3.10,,
T,49.598570000,15.217540000,433.3,0.8,119.033,37.85,,
T,49.598440000,15.217100000,433.7,1.2,119.068,34.94,,
T,49.598290000,15.216620000,430.7,-8.0,119.107,38.50,,
T,49.598130000,15.216140000,426.9,-9.5,119.146,39.00,,
T,49.597370000,15.214150000,415.7,-6.7,119.312,166.86,,
T,49.597170000,15.213600000,414.5,-2.7,119.358,45.56,,
T,49.597100000,15.213370000,413.3,-6.5,119.376,18.36,,
T,49.597000000,15.213090000,410.9,-10.4,119.399,23.10,,
T,49.596880000,15.212680000,408.4,-7.7,119.432,32.51,,
T,49.596860000,15.212620000,407.8,-12.9,119.437,4.87,,
T,49.596770000,15.212300000,406.1,-6.8,119.462,25.21,,
T,49.596610000,15.211670000,404.4,-3.5,119.511,48.90,,
T,49.596480000,15.211110000,402.3,-4.8,119.554,42.99,,
T,49.596410000,15.210730000,402.1,-0.7,119.582,28.55,,
T,49.596350000,15.210340000,400.0,-7.5,119.611,28.97,,
T,49.596330000,15.210240000,399.4,-6.9,119.619,7.56,,
T,49.596310000,15.210070000,399.5,0.2,119.631,12.49,,
T,49.596270000,15.209800000,398.8,-3.6,119.651,20.02,,
T,49.596220000,15.209440000,397.7,-3.8,119.678,26.61,,
T,49.596160000,15.208800000,388.7,-19.4,119.725,46.75,,
T,49.596130000,15.208450000,382.6,-23.9,119.750,25.52,,
T,49.596110000,15.208120000,377.2,-22.5,119.774,23.96,,
T,49.596090000,15.207430000,371.5,-11.3,119.824,49.93,,
T,49.596090000,15.207350000,371.3,-4.6,119.830,5.78,,
T,49.596090000,15.207070000,371.9,3.3,119.850,20.24,,
T,49.596080000,15.206690000,377.9,21.8,119.878,27.49,,
T,49.596100000,15.206150000,389.3,29.1,119.917,39.10,,
T,49.596110000,15.205780000,398.0,32.5,119.944,26.77,,
T,49.596160000,15.205060000,406.5,16.2,119.996,52.35,,
T,49.596220000,15.204570000,406.7,0.7,120.032,36.05,,
T,49.596260000,15.204190000,409.5,10.0,120.060,27.83,,
T,49.596320000,15.203750000,413.9,13.3,120.092,32.50,,
T,49.596400000,15.203290000,415.1,3.5,120.127,34.43,,
T,49.596500000,15.202800000,416.8,4.7,120.164,37.13,,
T,49.596630000,15.202210000,418.9,4.6,120.209,45.04,,
T,49.596720000,15.201860000,420.6,6.2,120.236,27.21,,
T,49.596840000,15.201410000,421.1,1.3,120.271,35.16,,
T,49.596980000,15.200960000,424.2,8.7,120.307,36.07,,
T,49.597120000,15.200530000,427.9,10.7,120.342,34.77,,
T,49.597300000,15.200040000,429.5,4.0,120.383,40.69,,
T,49.597490000,15.199560000,427.6,-4.7,120.423,40.63,,
T,49.597780000,15.198910000,431.8,7.3,120.480,56.99,,
T,49.597830000,15.198810000,432.5,7.5,120.490,9.12,,
T,49.598150000,15.198140000,434.8,3.9,120.550,60.11,,
T,49.598150000,15.198130000,434.9,8.3,120.550,0.72,,
T,49.598580000,15.197250000,439.3,5.6,120.630,79.59,,
T,49.598750000,15.196920000,441.8,8.0,120.660,30.44,,
T,49.598800000,15.196810000,442.2,4.9,120.670,9.70,,
T,49.598860000,15.196690000,442.3,0.9,120.681,10.94,,
T,49.599060000,15.196250000,442.7,0.8,120.720,38.81,,
T,49.599110000,15.196130000,442.7,0.7,120.730,10.30,,
T,49.599210000,15.195900000,443.6,4.2,120.750,20.00,,
T,49.599290000,15.195700000,445.0,8.6,120.767,16.98,,
T,49.599490000,15.195190000,447.9,6.7,120.810,43.06,,
T,49.599630000,15.194790000,450.2,6.9,120.843,32.84,,
T,49.599790000,15.194300000,452.4,5.6,120.883,39.64,,
T,49.599960000,15.193690000,454.4,4.1,120.931,47.98,,
T,49.599980000,15.193630000,454.2,-3.0,120.936,4.87,,
T,49.600050000,15.193340000,457.1,13.0,120.958,22.36,,
T,49.600160000,15.192910000,460.7,10.9,120.991,33.41,,
T,49.600170000,15.192850000,461.0,6.3,120.996,4.48,,
T,49.600220000,15.192650000,461.2,1.2,121.011,15.49,,
T,49.600270000,15.192390000,461.0,-0.9,121.031,19.60,,
T,49.600610000,15.190810000,464.1,2.6,121.151,120.31,,
T,49.600670000,15.190540000,465.2,5.3,121.172,20.63,,
T,49.600720000,15.190280000,465.8,2.9,121.191,19.60,,
T,49.600900000,15.189520000,465.0,-1.4,121.250,58.47,,
T,49.601030000,15.188980000,465.8,1.8,121.292,41.63,,
T,49.601130000,15.188570000,466.1,0.9,121.323,31.66,,
T,49.601160000,15.188460000,466.1,0.3,121.332,8.62,,
T,49.601220000,15.188250000,465.8,-1.9,121.348,16.58,,
T,49.601230000,15.188200000,465.6,-4.7,121.352,3.78,,
T,49.601480000,15.187350000,462.2,-5.1,121.420,67.44,,
T,49.601630000,15.186900000,461.4,-2.0,121.456,36.56,,
T,49.601830000,15.186290000,463.0,3.2,121.506,49.39,,
T,49.601940000,15.185970000,462.5,-1.9,121.532,26.17,,
T,49.602140000,15.185380000,461.0,-3.2,121.580,48.10,,
T,49.602640000,15.183950000,455.7,-4.5,121.697,117.38,,
T,49.602830000,15.183420000,454.5,-2.8,121.741,43.75,,
T,49.602900000,15.183250000,454.1,-2.5,121.756,14.55,,
T,49.603110000,15.182660000,453.0,-2.3,121.804,48.62,,
T,49.603480000,15.181600000,448.8,-4.9,121.891,86.97,,
T,49.603770000,15.180730000,445.8,-4.1,121.962,70.68,,
T,49.603890000,15.180380000,445.4,-1.7,121.990,28.60,,
T,49.603930000,15.180230000,444.9,-4.4,122.002,11.72,,
