type,latitude,longitude,altitude (m),slope (%),distance (km),distance_interval (m),name,desc
T,52.31363,10.78734,96.1,0.4,71.639,17.87,,
T,52.31364,10.78708,96.1,0.2,71.657,17.77,,
T,52.31365,10.78701,96.1,0.7,71.662,4.9,,
T,52.31368,10.78653,96.6,1.5,71.695,32.9,,
T,52.31368,10.78647,96.8,4,71.699,4.09,,
T,52.3137,10.78626,97,1.5,71.714,14.49,,
T,52.31372,10.78578,97,0,71.746,32.81,,
T,52.31374,10.78547,97.1,0.7,71.768,21.26,,
T,52.31374,10.78531,97.4,2.4,71.779,10.91,,
T,52.31375,10.78524,97.5,1.8,71.783,4.9,,
T,52.31376,10.78483,97.8,1.1,71.811,27.98,,
T,52.31378,10.78434,98,0.5,71.845,33.49,,
T,52.31379,10.78355,98.1,0.3,71.899,53.89,,
T,52.3138,10.78325,98.7,2.6,71.919,20.49,,
T,52.31386,10.78154,99,0.3,72.036,116.81,,
T,52.31386,10.78134,99.2,1.3,72.05,13.64,,
T,52.31388,10.78027,100,1.1,72.123,73,,
T,52.31388,10.77982,100,0,72.153,30.69,,
T,52.31387,10.7795,100,0,72.175,21.85,,
T,52.31387,10.77926,100.7,4.1,72.192,16.37,,
T,52.31387,10.779,101,1.9,72.209,17.73,,
T,52.31385,10.77855,101,0,72.24,30.77,,
T,52.31384,10.7779,102,2.3,72.284,44.34,,
T,52.31382,10.77745,102,0,72.315,30.77,,
T,52.31381,10.77716,102.2,1.1,72.335,19.81,,
T,52.3138,10.77687,103,3.9,72.355,19.81,,
T,52.31379,10.7767,103,0,72.367,11.65,,
T,52.31375,10.77606,103.2,0.4,72.41,43.87,,
T,52.31374,10.77573,104,3.6,72.433,22.53,,
T,52.31373,10.77556,104,0,72.445,11.65,,
T,52.3137,10.77509,104,0,72.477,32.23,,
T,52.31367,10.77466,104.2,0.8,72.506,29.51,,
T,52.31365,10.7743,105,3.1,72.531,24.65,,
T,52.31362,10.77402,105,0,72.55,19.38,,
T,52.3136,10.77378,105,0,72.567,16.52,,
T,52.31357,10.77346,105.5,2.1,72.589,22.08,,
T,52.31354,10.77316,105.9,2.1,72.61,20.73,,
T,52.31351,10.77283,106,0.4,72.632,22.75,,
T,52.31349,10.77263,106,0,72.646,13.82,,
T,52.31346,10.77235,106,0,72.666,19.38,,
T,52.31344,10.77209,106.5,2.7,72.683,17.87,,
T,52.31339,10.77166,107,1.8,72.713,29.85,,
T,52.31336,10.77138,107,0,72.733,19.38,,
T,52.31335,10.77131,107,0,72.738,4.9,,
T,52.31331,10.7709,107.7,2.5,72.766,28.31,,
T,52.31328,10.7706,108,1.3,72.787,20.73,,
T,52.31324,10.77031,108,0.2,72.807,20.27,,
T,52.3132,10.76993,108,0,72.833,26.29,,
T,52.31316,10.76954,108.2,0.9,72.86,26.97,,
T,52.31311,10.76903,109,2.1,72.895,35.22,,
T,52.31309,10.76886,109,0,72.907,11.81,,
T,52.31307,10.76861,109,0,72.924,17.19,,
T,52.31303,10.76824,109,0,72.95,25.62,,
T,52.31294,10.76742,109.7,1.2,73.007,56.81,,
T,52.31291,10.76716,110,1.6,73.025,18.04,,
T,52.31285,10.76662,110,0,73.062,37.43,,
T,52.31278,10.766,110,0,73.105,42.99,,
T,52.31277,10.76586,110,0,73.115,9.61,,
T,52.31268,10.76501,110,0,73.174,58.83,,
T,52.31265,10.76471,110,0,73.194,20.73,,
T,52.31259,10.76417,110,0,73.232,37.43,,
T,52.31255,10.76385,110,0,73.254,22.27,,
T,52.31252,10.76359,110,0,73.272,18.04,,
T,52.31245,10.76308,110,0,73.308,35.64,,
T,52.31241,10.76276,110,0,73.33,22.27,,
T,52.31238,10.76248,110,0,73.35,19.39,,
T,52.31234,10.7622,110,0,73.369,19.61,,
T,52.31233,10.76211,110,0,73.375,6.24,,
T,52.31227,10.76169,110,0,73.405,29.41,,
T,52.31223,10.76135,110,0,73.428,23.61,,
T,52.31219,10.76107,110,0,73.448,19.61,,
T,52.31214,10.76067,110,0,73.476,27.84,,
T,52.31212,10.76053,110,0,73.486,9.8,,
T,52.31208,10.7602,110,0,73.509,22.94,,
T,52.31204,10.7599,110,0,73.53,20.94,,
T,52.31201,10.75967,110,0,73.546,16.04,,
T,52.31197,10.75938,110,0,73.566,20.27,,
T,52.31192,10.75899,110,0,73.593,27.17,,
T,52.31186,10.75851,110,0,73.626,33.41,,
T,52.31178,10.758,109.9,-0.3,73.662,35.9,,
T,52.31167,10.75721,109,-1.6,73.718,55.25,,
T,52.31148,10.75543,108.3,-0.5,73.841,123.22,,
T,52.31144,10.75498,108.2,-0.5,73.872,31.01,,
T,52.31142,10.75475,108.1,-0.5,73.888,15.84,,
T,52.31134,10.75399,108,-0.2,73.94,52.59,,
T,52.31128,10.75344,107,-2.6,73.978,38.1,,
T,52.31124,10.75302,107,0,74.007,28.99,,
T,52.3112,10.75264,107,0,74.034,26.3,,
T,52.31118,10.75239,106.6,-2.3,74.051,17.19,,
T,52.31109,10.75155,106,-1,74.109,58.16,,
T,52.31105,10.75124,106,0,74.131,21.61,,
T,52.31097,10.75041,105,-1.7,74.188,57.3,,
T,52.3109,10.7498,105,0,74.23,42.33,,
T,52.31087,10.74952,104.4,-3.3,74.25,19.39,,
T,52.31086,10.74949,104.2,-5.3,74.252,2.33,,
T,52.31084,10.7492,104,-1.2,74.272,19.9,,
T,52.3108,10.74891,104,0,74.292,20.27,,
T,52.31078,10.74868,104,0,74.308,15.84,,
T,52.31071,10.74806,104,0,74.351,43,,
T,52.31065,10.74752,103,-2.7,74.388,37.43,,
T,52.31056,10.74665,102,-1.7,74.449,60.17,,
T,52.3105,10.74607,102.2,0.5,74.489,40.12,,
T,52.31048,10.74594,102.3,0.8,74.498,9.14,,
T,52.31046,10.74576,102.3,0.6,74.51,12.48,,
T,52.31041,10.74527,102.5,0.4,74.544,33.88,,
T,52.31037,10.74493,101.7,-3.5,74.568,23.61,,
T,52.31037,10.7449,101.7,0,74.57,2.05,,
T,52.31034,10.74462,101.8,0.6,74.589,19.39,,
T,52.31031,10.74433,101.9,0.5,74.609,20.06,,
T,52.31028,10.74404,102,0.5,74.629,20.06,,
T,52.31025,10.74377,102,0,74.648,18.71,,
T,52.31023,10.7436,102,0,74.66,11.81,,
T,52.31012,10.74256,101,-1.4,74.732,71.98,,
T,52.3101,10.74244,101,0,74.74,8.48,,
T,52.31007,10.74215,101,0,74.76,20.06,,
T,52.31003,10.74182,101,0,74.783,22.94,,
T,52.30999,10.74142,101,0,74.811,27.64,,
T,52.30995,10.74103,101,0,74.838,26.97,,
T,52.30991,10.74064,100.8,-0.8,74.865,26.97,,
T,52.30987,10.74029,100,-3.1,74.889,24.28,,
T,52.30987,10.74027,100,-1.7,74.891,1.36,,
T,52.30983,10.73992,100,0,74.915,24.28,,
T,52.30979,10.73952,100,0,74.942,27.64,,
T,52.3097,10.73873,100,-0.1,74.997,54.8,,
T,52.30969,10.73858,99.8,-1.6,75.008,10.29,,
T,52.3096,10.73771,99,-1.3,75.068,60.18,,
T,52.30953,10.73714,99,0,75.107,39.65,,
T,52.30953,10.73713,99,0,75.108,0.68,,
T,52.30947,10.73656,99,0,75.148,39.45,,
T,52.30944,10.73627,99,0,75.168,20.06,,
T,52.30944,10.73626,99,0,75.168,0.68,,
T,52.30944,10.73625,99,0,75.169,0.68,,
T,52.30933,10.73525,99,0,75.238,69.29,,
T,52.3093,10.73492,98.8,-0.7,75.261,22.75,,
T,52.30926,10.73459,98.3,-2.2,75.284,22.94,,
T,52.30924,10.73436,98.3,-0.5,75.3,15.84,,
T,52.30924,10.73435,98.3,0,75.3,0.68,,
T,52.30918,10.73384,98,-0.6,75.336,35.42,,
T,52.30912,10.7333,98,-0.1,75.373,37.43,,
T,52.3091,10.733,98,0,75.394,20.58,,
T,52.30907,10.73285,98,0,75.405,10.76,,
T,52.30904,10.7325,98,0,75.429,24.1,,
T,52.30895,10.73178,97.2,-1.6,75.479,50.12,,
T,52.30889,10.73123,97,-0.6,75.517,38.1,,
T,52.30885,10.73083,97,0,75.545,27.64,,
T,52.30882,10.73054,96.8,-1.2,75.565,20.06,,
T,52.30879,10.73026,96.6,-0.6,75.584,19.39,,
T,52.30868,10.72909,96.2,-0.6,75.665,80.73,,
T,52.30866,10.72884,96,-1,75.682,17.2,,
T,52.30862,10.7284,96,0,75.712,30.34,,
T,52.30859,10.72796,95.7,-1.1,75.743,30.2,,
T,52.30857,10.72767,95,-3.3,75.762,19.9,,
T,52.30855,10.72738,95,0,75.782,19.9,,
T,52.30855,10.72735,95,0,75.784,2.05,,
T,52.30853,10.72709,95,0,75.802,17.87,,
T,52.30853,10.72708,95,0,75.803,0.68,,
T,52.30852,10.72697,95,0,75.811,7.58,,
T,52.30851,10.7268,95,0,75.822,11.65,,
T,52.30851,10.72679,95,0,75.823,0.68,,
T,52.30851,10.72676,95,0,75.825,2.05,,
T,52.30849,10.72654,95,0,75.84,15.17,,
T,52.30849,10.72651,95,0,75.842,2.05,,
T,52.30849,10.7265,95,0,75.843,0.68,,
T,52.30847,10.72618,95,0,75.865,21.94,,
T,52.30847,10.72611,95,0,75.869,4.77,,
T,52.30845,10.72566,95,0,75.9,30.77,,
T,52.30844,10.72565,95,0,75.902,1.31,,
T,52.30844,10.7256,95,0,75.905,3.41,,
T,52.30844,10.72553,95,0,75.91,4.77,,
T,52.30843,10.72524,94.9,-0.7,75.93,19.81,,
T,52.30843,10.72523,94.8,-5.3,75.93,0.68,,
T,52.30842,10.72501,94,-5.3,75.945,15.05,,
T,52.30841,10.72494,94,-0.7,75.95,4.9,,
T,52.30839,10.72426,94,0,75.997,46.43,,
T,52.30836,10.72347,94,0,76.051,53.99,,
T,52.30835,10.72318,94,0,76.07,19.81,,
T,52.30834,10.72289,94,0,76.09,19.81,,
T,52.30834,10.72259,94,0,76.111,20.46,,
T,52.30833,10.72237,94,-0.1,76.126,15.05,,
T,52.30832,10.72185,91.7,-6.5,76.161,35.48,,
T,52.30831,10.72171,91.2,-5.4,76.171,9.61,,
T,52.30831,10.72161,90.8,-5.5,76.178,6.82,,
T,52.3083,10.7212,90,-2.8,76.206,27.99,,
T,52.30829,10.72054,90,0,76.251,45.03,,
T,52.30827,10.71986,90,0,76.297,46.43,,
T,52.30827,10.71968,90,0,76.309,12.28,,
T,52.30827,10.7194,90,0,76.328,19.1,,
T,52.30822,10.71716,90,0,76.481,152.88,,
T,52.30819,10.71616,90,0,76.55,68.29,,
T,52.30819,10.71607,90,0,76.556,6.14,,
T,52.30816,10.71505,90,0,76.625,69.65,,
T,52.30816,10.71489,90,0,76.636,10.91,,
T,52.30815,10.71439,90,0,76.67,34.12,,
T,52.30815,10.7143,90,0,76.677,6.14,,
T,52.30814,10.71401,90,0,76.696,19.81,,
T,52.30813,10.71371,90,0,76.717,20.49,,
T,52.30812,10.71309,90,0,76.759,42.3,,
T,52.30811,10.71277,90,0,76.781,21.85,,
T,52.3081,10.71232,90,0,76.812,30.71,,
T,52.30809,10.7116,90,0,76.861,49.12,,
T,52.30808,10.71119,90,0,76.889,27.99,,
T,52.30808,10.71069,90,0,76.923,34.1,,
T,52.30807,10.71016,90,0,76.959,36.17,,
T,52.30807,10.70969,90,0,76.991,32.06,,
T,52.30807,10.70908,90,0,77.033,41.61,,
T,52.30807,10.70894,90,0,77.042,9.55,,
T,52.30807,10.70823,90,0,77.091,48.43,,
T,52.30807,10.70744,90,0,77.145,53.88,,
T,52.30808,10.70705,90,0,77.171,26.62,,
T,52.30808,10.70668,90,0,77.197,25.24,,
T,52.30808,10.70651,90,0,77.208,11.59,,
T,52.30809,10.70608,90,0,77.237,29.35,,
T,52.3081,10.70541,89,-2.2,77.283,45.71,,
T,52.30812,10.70499,89,0,77.312,28.73,,
T,52.30814,10.70414,89,0,77.37,58.02,,
T,52.30818,10.70289,89,0,77.455,85.37,,
T,52.30822,10.70169,89,0,77.537,81.97,,
T,52.30828,10.70012,89,0,77.645,107.29,,
T,52.30829,10.69965,89,0,77.677,32.08,,
T,52.30831,10.69931,88.5,-2.1,77.7,23.3,,
T,52.30833,10.69885,88,-1.6,77.731,31.45,,
T,52.30833,10.69828,88,0,77.77,38.88,,
T,52.30835,10.69802,88,0,77.788,17.87,,
T,52.30836,10.6975,88,0,77.824,35.48,,
T,52.30837,10.69711,88,0,77.85,26.62,,
T,52.30838,10.69698,88,0,77.859,8.94,,
T,52.30839,10.69668,89.9,9.3,77.88,20.49,,
T,52.3084,10.69642,90,0.5,77.897,17.77,,
T,52.3084,10.69617,90,0,77.915,17.05,,
T,52.30841,10.69584,90,0,77.937,22.54,,
T,52.30843,10.69512,90,0,77.986,49.16,,
T,52.30847,10.69394,90,0,78.067,80.6,,
T,52.30849,10.69351,90,0,78.096,29.41,,
T,52.3085,10.6933,90,0,78.111,14.37,,
T,52.3085,10.69314,90,0,78.121,10.91,,
T,52.30851,10.69295,90,0,78.135,13.01,,
T,52.30852,10.69263,90,0,78.156,21.85,,
T,52.30854,10.69197,90,0,78.201,45.07,,
T,52.30855,10.69167,90,0,78.222,20.49,,
T,52.30856,10.69146,90,0,78.236,14.37,,
T,52.30857,10.69105,90,0,78.264,27.99,,
T,52.30858,10.69076,90,0,78.284,19.81,,
T,52.3086,10.69026,90,0,78.318,34.17,,
T,52.30861,10.69005,90,0,78.333,14.37,,
T,52.30862,10.68963,90,0,78.361,28.67,,
T,52.30863,10.68927,90,0,78.386,24.58,,
T,52.30863,10.6891,90,0,78.397,11.59,,
T,52.30864,10.689,90,0,78.404,6.91,,
T,52.30865,10.68865,90,0,78.428,23.9,,
T,52.30866,10.68823,90,0,78.457,28.67,,
T,52.30869,10.68734,90,0,78.518,60.79,,
T,52.30871,10.68678,90,0,78.556,38.26,,
T,52.30876,10.68512,89,-0.9,78.669,113.36,,
T,52.30877,10.68478,89,0,78.693,23.22,,
T,52.30878,10.68441,89,0,78.718,25.26,,
T,52.30879,10.68417,89,0,78.734,16.41,,
T,52.30881,10.68382,89,0,78.758,23.98,,
T,52.30882,10.68356,89,0,78.776,17.77,,
T,52.30882,10.6833,89.1,0.7,78.794,17.73,,
T,52.30883,10.68294,90,3.6,78.818,24.58,,
T,52.30888,10.68141,90,0,78.923,104.5,,
T,52.30891,10.68064,90,0,78.975,52.62,,
T,52.30895,10.6794,90,0,79.06,84.69,,
T,52.30897,10.67861,90,0,79.114,53.93,,
T,52.30901,10.67751,90,0,79.189,75.16,,
T,52.30903,10.67684,90,0,79.235,45.75,,
T,52.30904,10.67658,90,0,79.253,17.77,,
T,52.30907,10.67563,90,0,79.318,64.88,,
T,52.30908,10.67526,90,0,79.343,25.26,,
T,52.30909,10.67496,90,0,79.363,20.49,,
T,52.30911,10.67431,90,0,79.408,44.39,,
T,52.30914,10.67362,90,0,79.455,47.18,,
T,52.30916,10.67294,90,0,79.501,46.43,,
T,52.30921,10.67144,90,0,79.604,102.46,,
T,52.30923,10.67066,90,0,79.657,53.25,,
T,52.30925,10.67026,90,0,79.684,27.37,,
T,52.30926,10.66997,90,0,79.704,19.81,,
T,52.30929,10.66882,90,0,79.783,78.51,,
T,52.3093,10.6687,90,0,79.791,8.26,,
T,52.30932,10.66806,90,0,79.835,43.71,,
T,52.30933,10.66777,90,0,79.855,19.81,,
T,52.30936,10.66674,90,0,79.925,70.33,,
T,52.30937,10.66645,90,0,79.945,19.81,,
T,52.30938,10.66615,90,0,79.965,20.49,,
T,52.30939,10.66591,90,0,79.982,16.41,,
T,52.30942,10.66515,90,0,80.033,51.94,,
T,52.30944,10.66447,90,0,80.08,46.43,,
T,52.30945,10.66426,90,0,80.094,14.37,,
T,52.30945,10.66425,90,0,80.095,0.68,,
T,52.30946,10.66397,90,0,80.114,19.13,,
T,52.30949,10.66303,90,0,80.178,64.2,,
T,52.30954,10.66132,90,0,80.295,116.76,,
T,52.30954,10.66122,90,0,80.302,6.82,,
T,52.30958,10.66014,90,0,80.376,73.79,,
T,52.30961,10.65897,90,0,80.456,79.87,,
T,52.30962,10.65893,90,0,80.458,2.95,,
T,52.30962,10.65888,90,0,80.462,3.41,,
T,52.30962,10.65868,90,0,80.476,13.64,,
T,52.30963,10.65838,90,0,80.496,20.49,,
T,52.30964,10.65823,90,0,80.506,10.29,,
T,52.30965,10.65779,90,0,80.536,30.03,,
T,52.30965,10.6575,90,0,80.556,19.78,,
T,52.30965,10.65746,90,0,80.559,2.73,,
T,52.30966,10.65719,90,0,80.577,18.45,,
T,52.30966,10.65692,90,0,80.596,18.41,,
T,52.30967,10.65654,90,0,80.622,25.94,,
T,52.30967,10.65625,90,0,80.641,19.78,,
T,52.30968,10.65598,90,0,80.66,18.45,,
T,52.30968,10.65596,90,0,80.661,1.36,,
T,52.30968,10.65571,90,0,80.678,17.05,,
T,52.30968,10.65569,90,0,80.68,1.36,,
T,52.30968,10.65568,90,0,80.68,0.68,,
T,52.30968,10.65566,90,0,80.682,1.36,,
T,52.30968,10.65537,90,0,80.701,19.78,,
T,52.30968,10.6551,90,0,80.72,18.41,,
T,52.30969,10.65482,90,0,80.739,19.13,,
T,52.30969,10.6548,90,0,80.74,1.36,,
T,52.30969,10.65422,90,0,80.78,39.56,,
T,52.30969,10.65419,90,0,80.782,2.05,,
T,52.30969,10.65392,90,0,80.8,18.41,,
T,52.30969,10.6539,90,0,80.802,1.36,,
T,52.3097,10.65363,90,0,80.82,18.45,,
T,52.3097,10.6536,90,0,80.822,2.05,,
T,52.3097,10.65335,90,0,80.839,17.05,,
T,52.3097,10.65333,90,0,80.841,1.36,,
T,52.3097,10.65331,90,0,80.842,1.36,,
T,52.3097,10.65274,90,0,80.881,38.88,,
T,52.30971,10.65247,90,0,80.899,18.45,,
T,52.30971,10.65245,90,0,80.901,1.36,,
T,52.30971,10.65218,90,0,80.919,18.41,,
T,52.30971,10.65216,90,0,80.921,1.36,,
T,52.30971,10.65186,90,0,80.941,20.46,,
T,52.30971,10.65185,90,0,80.942,0.68,,
T,52.30971,10.65151,90,0,80.965,23.19,,
T,52.30972,10.65106,90,0,80.996,30.71,,
T,52.30972,10.65051,90,0,81.033,37.51,,
T,52.30972,10.65019,90,0,81.055,21.82,,
T,52.30973,10.64968,90,0,81.09,34.8,,
T,52.30974,10.64845,90,0,81.174,83.9,,
T,52.30974,10.64815,90,0,81.194,20.46,,
T,52.30974,10.64786,90,0,81.214,19.78,,
T,52.30975,10.64758,90,0,81.233,19.13,,
T,52.30975,10.64743,90,0,81.243,10.23,,
T,52.30975,10.64728,90,0,81.253,10.23,,
T,52.30975,10.64727,90,0,81.254,0.68,,
T,52.30975,10.64706,90,0,81.268,14.32,,
T,52.30975,10.64699,90,0,81.273,4.77,,
T,52.30976,10.64581,90,0,81.354,80.49,,
T,52.30976,10.6458,90,0,81.354,0.68,,
T,52.30977,10.64426,90,0,81.459,105.04,,
T,52.30978,10.64398,90,0,81.479,19.13,,
T,52.30978,10.64369,90,0,81.498,19.78,,
T,52.30978,10.64346,90,0,81.514,15.69,,
T,52.30978,10.64344,90,0,81.515,1.36,,
T,52.30978,10.64317,89.9,-0.7,81.534,18.41,,
T,52.30978,10.64315,89.9,-1.1,81.535,1.36,,
T,52.30979,10.64258,89,-2.2,81.574,38.89,,
T,52.30979,10.64256,89,0,81.575,1.36,,
T,52.30979,10.64199,89,0,81.614,38.88,,
T,52.3098,10.64168,89,0,81.635,21.17,,
T,52.3098,10.64109,89,0,81.676,40.24,,
T,52.3098,10.64102,89,0,81.68,4.77,,
T,52.3098,10.64089,89,0,81.689,8.87,,
T,52.30981,10.63962,88.7,-0.4,81.776,86.62,,
T,52.30982,10.63865,88,-1,81.842,66.17,,
T,52.30982,10.63837,88,0,81.861,19.1,,
T,52.30983,10.63809,88,0,81.88,19.13,,
T,52.30983,10.63786,88,0,81.896,15.69,,
T,52.30984,10.6369,87.6,-0.6,81.962,65.48,,
T,52.30984,10.63668,87.6,0,81.977,15,,
T,52.30984,10.63638,87.6,0,81.997,20.46,,
T,52.30984,10.63632,87.6,0,82.001,4.09,,
T,52.30984,10.63613,87.6,0,82.014,12.96,,
T,52.30984,10.63585,87.6,0,82.033,19.1,,
T,52.30985,10.63515,87.5,-0.1,82.081,47.75,,
T,52.30985,10.63462,87.4,-0.5,82.117,36.15,,
T,52.30985,10.63455,87.6,5.3,82.122,4.77,,
T,52.30986,10.63367,87.2,-0.7,82.182,60.03,,
T,52.30986,10.63361,87,-5.2,82.186,4.09,,
T,52.30986,10.63344,87,0,82.198,11.59,,
T,52.30986,10.63343,87,0,82.198,0.68,,
T,52.30986,10.63342,87,0,82.199,0.68,,
T,52.30986,10.6334,87,0,82.2,1.36,,
T,52.30987,10.63315,87,0,82.217,17.09,,
T,52.30987,10.63314,87,0,82.218,0.68,,
T,52.30987,10.63291,87,0,82.234,15.69,,
T,52.30987,10.6324,86.3,-2,82.268,34.78,,
T,52.30987,10.63232,86.2,-2.5,82.274,5.46,,
T,52.30988,10.63227,86.1,-2.5,82.278,3.59,,
T,52.30988,10.63185,86,-0.3,82.306,28.65,,
T,52.30988,10.63178,86,0,82.311,4.77,,
T,52.30988,10.63176,86,0,82.312,1.36,,
T,52.30989,10.63107,85,-2.1,82.359,47.07,,
T,52.3099,10.62935,84,-0.9,82.477,117.31,,
T,52.3099,10.62929,84,0,82.481,4.09,,
T,52.30991,10.62886,83.3,-2.4,82.51,29.35,,
T,52.30991,10.62842,83,-1,82.54,30.01,,
T,52.30991,10.62809,83,0,82.563,22.51,,
T,52.30992,10.62754,82,-2.6,82.6,37.53,,
T,52.30992,10.62746,82,-0.8,82.606,5.46,,
T,52.30992,10.62695,82,0,82.64,34.78,,
T,52.30993,10.62602,81,-1.6,82.704,63.44,,
T,52.30993,10.62578,80.9,-0.9,82.72,16.37,,
T,52.30993,10.62564,80.5,-3.9,82.73,9.55,,
T,52.30993,10.62553,80.2,-3.3,82.737,7.5,,
T,52.30993,10.62549,80.2,-1.3,82.74,2.73,,
T,52.30993,10.6252,80,-1,82.76,19.78,,
T,52.30994,10.62504,80,0,82.771,10.97,,
T,52.30994,10.62379,80,0,82.856,85.25,,
T,52.30994,10.62372,80,0,82.861,4.77,,
T,52.30994,10.62357,80,0,82.871,10.23,,
T,52.30994,10.62317,80,0,82.898,27.28,,
T,52.30994,10.62298,80,0,82.911,12.96,,
T,52.30994,10.62284,80,0,82.921,9.55,,
T,52.30994,10.62222,80,0,82.963,42.29,,
T,52.30994,10.62214,80,0,82.969,5.46,,
T,52.30994,10.62163,80,0,83.003,34.78,,
T,52.30993,10.62095,80,0,83.05,46.39,,
T,52.30993,10.62091,80,0,83.052,2.73,,
T,52.30993,10.62045,80,0,83.084,31.37,,
T,52.30992,10.62016,80,0,83.104,19.81,,
T,52.30992,10.62006,80,0,83.11,6.82,,
T,52.30992,10.62005,80,0,83.111,0.68,,
T,52.30992,10.61998,80,0,83.116,4.77,,
T,52.30992,10.61986,80,0,83.124,8.18,,
T,52.30992,10.61976,80,0,83.131,6.82,,
T,52.30992,10.61969,80,0,83.136,4.77,,
T,52.30991,10.61957,80,0,83.144,8.26,,
T,52.30991,10.61927,80,0,83.164,20.46,,
T,52.30991,10.61917,80,0,83.171,6.82,,
T,52.30991,10.61898,80,0,83.184,12.96,,
T,52.3099,10.61871,80,0,83.203,18.45,,
T,52.3099,10.61859,80,0,83.211,8.18,,
T,52.3099,10.61829,80,0,83.231,20.46,,
T,52.30989,10.6181,80,0,83.244,13.01,,
T,52.30989,10.618,80,0,83.251,6.82,,
T,52.30989,10.61799,80,0,83.252,0.68,,
T,52.30989,10.61771,80,0,83.271,19.1,,
T,52.30989,10.61763,80,0,83.276,5.46,,
T,52.30987,10.61648,80,0,83.355,78.46,,
T,52.30987,10.61627,80,0,83.369,14.32,,
T,52.30986,10.61568,80,0,83.409,40.26,,
T,52.30986,10.61539,80,0,83.429,19.78,,
T,52.30985,10.6148,80,0,83.469,40.26,,
T,52.30985,10.61452,80,0,83.489,19.1,,
T,52.30985,10.6145,80,0,83.49,1.36,,
T,52.30985,10.61425,80,0,83.507,17.05,,
T,52.30986,10.61365,80,0,83.548,40.94,,
T,52.30986,10.6135,80,0,83.558,10.23,,
T,52.30987,10.6128,80,0,83.606,47.75,,
T,52.30987,10.61262,80,0,83.618,12.28,,
T,52.30987,10.6125,80,0,83.626,8.18,,
T,52.30987,10.61214,80,0,83.651,24.55,,
T,52.30989,10.61139,80,0,83.702,51.2,,
T,52.30989,10.61133,80,0,83.706,4.09,,
T,52.3099,10.61103,80,0,83.727,20.49,,
T,52.3099,10.61086,80,0,83.738,11.59,,
T,52.30991,10.61062,80,0,83.755,16.41,,
T,52.30995,10.60927,80,0,83.847,92.18,,
T,52.30996,10.60898,80,0,83.867,19.81,,
T,52.30997,10.60889,80,0,83.873,6.24,,
T,52.30999,10.60842,80,0,83.905,32.13,,
T,52.31001,10.6081,80,0,83.927,21.94,,
T,52.31002,10.6078,80,0,83.947,20.49,,
T,52.31003,10.60767,80,0,83.956,8.94,,
T,52.31004,10.60753,80,0,83.966,9.61,,
T,52.31005,10.60726,80,0,83.984,18.45,,
T,52.31011,10.60619,80,0,84.058,73.28,,
T,52.31016,10.60551,80,0,84.104,46.71,,
T,52.31016,10.60546,80,0,84.108,3.41,,
T,52.31017,10.60534,80,0,84.116,8.26,,
T,52.31018,10.60517,80,0,84.128,11.65,,
T,52.31021,10.60475,80,0,84.157,28.84,,
T,52.31025,10.60427,80,0,84.19,33.04,,
T,52.31029,10.60366,80,0,84.231,41.84,,
T,52.31038,10.60263,80,0,84.302,70.96,,
T,52.31047,10.60165,80,0,84.37,67.58,,
T,52.31062,10.60012,80,0,84.476,105.68,,
T,52.31064,10.59991,80,0,84.49,14.49,,
T,52.31069,10.59932,80,0,84.531,40.62,,
T,52.31075,10.59874,80,0,84.571,40.12,,
T,52.31077,10.59845,80,0,84.591,19.9,,
T,52.31079,10.5983,80,0,84.601,10.47,,
T,52.3108,10.59816,80,0,84.611,9.61,,
T,52.31088,10.59729,80,0,84.671,60,,
T,52.31097,10.59621,80,0,84.745,74.33,,
T,52.31101,10.59575,80,0,84.777,31.69,,
T,52.31143,10.59058,80,0,85.133,355.68,,
T,52.31145,10.59029,80,0,85.153,19.9,,
T,52.31165,10.58796,80,0,85.313,160.46,,
T,52.31167,10.58762,80,0,85.336,23.29,,
T,52.31169,10.58737,80,0,85.353,17.19,,
T,52.3117,10.58728,80,0,85.36,6.24,,
T,52.3118,10.58612,80,0,85.44,79.89,,
T,52.31184,10.58553,80,0,85.48,40.48,,
T,52.31185,10.5854,80,0,85.489,8.94,,
T,52.31189,10.58497,80,0,85.519,29.66,,
T,52.31194,10.58439,80,0,85.559,39.95,,
T,52.31196,10.5841,80,0,85.579,19.9,,
T,52.31196,10.58407,80,0,85.581,2.05,,
T,52.31197,10.58398,80,0,85.587,6.24,,
T,52.31198,10.58381,80,0,85.598,11.65,,
T,52.31199,10.58378,80,0,85.601,2.33,,
T,52.31199,10.58369,80,0,85.607,6.14,,
T,52.31201,10.58347,80,0,85.622,15.17,,
T,52.31203,10.58322,80,0,85.639,17.19,,
T,52.31205,10.58303,80,0,85.652,13.15,,
T,52.31206,10.58293,80,0,85.659,6.91,,
T,52.31206,10.58283,80,0,85.666,6.82,,
T,52.31206,10.58282,80,0,85.667,0.68,,
T,52.31214,10.58197,80,0,85.725,58.65,,
T,52.31216,10.58167,80,0,85.746,20.58,,
T,52.31218,10.58148,80,0,85.759,13.15,,
T,52.31222,10.58091,80,0,85.798,39.13,,
T,52.31223,10.58079,80,0,85.807,8.26,,
T,52.31227,10.58031,80,0,85.84,33.04,,
T,52.31233,10.57963,80.2,0.4,85.886,46.85,,
T,52.31233,10.57962,80.2,3.2,85.887,0.68,,
T,52.31234,10.57939,80.7,2.8,85.903,15.73,,
