type,latitude,longitude,altitude (m),slope (%),distance (km),distance_interval (m),name,desc
T,48.28013,11.27159,523.5,-2.8,22.709,8.69,,
T,48.28015,11.27154,523.5,-1.7,22.713,4.33,,
T,48.28019,11.27145,523.3,-1.8,22.721,8.03,,
T,48.28039,11.27101,522.6,-1.8,22.761,39.51,,
T,48.2805,11.27079,522.2,-1.8,22.781,20.4,,
T,48.28068,11.2704,522,-0.7,22.817,35.19,,
T,48.28081,11.27013,521.5,-2,22.841,24.71,,
T,48.28091,11.26991,520.5,-4.9,22.861,19.75,,
T,48.28096,11.2698,519.7,-8.6,22.871,9.88,,
T,48.28109,11.26953,517.7,-8,22.896,24.71,,
T,48.28117,11.26936,516.8,-6,22.911,15.44,,
T,48.28128,11.26914,516.3,-2.4,22.931,20.4,,
T,48.2813,11.26909,516,-5.8,22.936,4.33,,
T,48.2814,11.26887,515,-5.5,22.956,19.75,,
T,48.28156,11.26852,514.4,-1.8,22.987,31.49,,
T,48.28159,11.26847,514.3,-2.2,22.992,4.99,,
T,48.28163,11.26838,514.1,-1.8,23,8.03,,
T,48.28175,11.26812,513.2,-4.1,23.023,23.46,,
T,48.28176,11.26809,513.1,-3.2,23.026,2.49,,
T,48.2819,11.26779,512.2,-3.3,23.053,27.17,,
T,48.28197,11.26766,511.9,-2.6,23.066,12.4,,
T,48.28204,11.26751,511.3,-4,23.079,13.58,,
T,48.28205,11.26749,511.2,-5.7,23.081,1.85,,
T,48.28206,11.26745,511.1,-4.9,23.084,3.17,,
T,48.28217,11.26723,510.2,-4.3,23.105,20.4,,
T,48.28227,11.26702,509.2,-5.1,23.124,19.15,,
T,48.28234,11.26687,509,-1.7,23.137,13.58,,
T,48.28253,11.26644,508.1,-2.5,23.176,38.27,,
T,48.28261,11.26628,507.6,-3,23.19,14.84,,
T,48.28284,11.2658,506.8,-1.9,23.234,43.85,,
T,48.28299,11.26546,506.2,-1.8,23.264,30.25,,
T,48.28314,11.26516,505.7,-1.9,23.292,27.82,,
T,48.28325,11.26493,505.3,-1.9,23.313,21,,
T,48.28345,11.26449,505.4,0.1,23.353,39.51,,
T,48.28371,11.26394,505.8,1,23.403,50.02,,
T,48.28416,11.26297,502,-4.3,23.491,87.67,,
T,48.28439,11.26248,501.2,-1.8,23.535,44.46,,
T,48.28448,11.26227,501,-1.2,23.553,18.52,,
T,48.28479,11.26161,501.2,0.4,23.613,59.89,,
T,48.28488,11.26143,501.6,1.9,23.63,16.69,,
T,48.285,11.26116,502,1.8,23.654,24.07,,
T,48.28531,11.26049,499.9,-3.5,23.715,60.5,,
T,48.28549,11.26009,498.6,-3.7,23.75,35.8,,
T,48.28559,11.25988,498.2,-1.6,23.77,19.14,,
T,48.28589,11.2592,500.2,3.2,23.83,60.49,,
T,48.28602,11.25892,499.8,-1.7,23.855,25.31,,
T,48.28605,11.25885,499.8,-0.1,23.862,6.17,,
T,48.28609,11.25876,499.9,1.8,23.87,8.02,,
T,48.28612,11.2587,500,2.1,23.875,5.56,,
T,48.28612,11.25869,500,-0.1,23.876,0.74,,
T,48.28619,11.25854,500.1,0.7,23.889,13.58,,
T,48.28629,11.25831,499.3,-4.1,23.91,20.37,,
T,48.28649,11.25786,498.7,-1.4,23.95,40.12,,
T,48.28652,11.25777,498.9,2.9,23.957,7.47,,
T,48.28658,11.25763,499.4,3.5,23.97,12.35,,
T,48.28683,11.25705,499.9,0.9,24.021,51.24,,
T,48.28693,11.25681,498.6,-6.1,24.042,21,,
T,48.28702,11.2566,497.2,-7.3,24.061,18.52,,
T,48.28718,11.2562,494.6,-7.5,24.095,34.61,,
T,48.28725,11.25603,494.2,-2.5,24.11,14.82,,
T,48.28726,11.256,494.4,4.9,24.112,2.49,,
T,48.28734,11.2558,495.7,7.8,24.13,17.3,,
T,48.28739,11.25567,497.1,12.8,24.141,11.13,,
T,48.28747,11.25552,499,13.4,24.155,14.25,,
T,48.28748,11.2555,499.3,11.6,24.157,1.85,,
T,48.28758,11.25526,501.3,9.6,24.178,21,,
T,48.2877,11.25494,500.7,-1.9,24.205,27.24,,
T,48.28775,11.25481,499.8,-8.2,24.216,11.13,,
T,48.2878,11.25467,499.1,-6.4,24.228,11.78,,
T,48.28794,11.25429,499.6,1.6,24.26,32.21,,
T,48.28804,11.25402,499.9,1.6,24.283,22.92,,
T,48.28823,11.25353,500,0.1,24.325,42.05,,
T,48.28829,11.25336,500,0,24.34,14.27,,
T,48.28836,11.25317,500,0.2,24.356,16.11,,
T,48.28838,11.25312,500,0,24.36,4.33,,
T,48.28853,11.25271,499.5,-1.5,24.395,34.7,,
T,48.28861,11.25249,499,-2.5,24.413,18.59,,
T,48.28873,11.25216,499.6,1.9,24.441,27.89,,
T,48.28889,11.25171,499,-1.5,24.479,37.84,,
T,48.28894,11.25157,499,0,24.491,11.78,,
T,48.28898,11.25146,499,0,24.5,9.3,,
T,48.289,11.2514,499,0,24.505,4.98,,
T,48.28904,11.25127,499.2,2.2,24.516,10.62,,
T,48.2892,11.25081,500,2,24.554,38.49,,
T,48.28931,11.25049,500.5,1.9,24.581,26.71,,
T,48.28945,11.25007,500.3,-0.7,24.616,34.84,,
T,48.28949,11.24995,500.2,-0.7,24.626,9.95,,
T,48.28954,11.24982,500.6,3.3,24.637,11.13,,
T,48.28969,11.24936,501.9,3.5,24.675,37.99,,
T,48.28984,11.2489,502.4,1.5,24.713,37.99,,
T,48.28994,11.24856,502.7,1.1,24.74,27.57,,
T,48.28995,11.24854,502.8,1.6,24.742,1.85,,
T,48.29016,11.24787,503.9,2,24.797,54.93,,
T,48.29025,11.24758,504,0.6,24.821,23.73,,
T,48.29032,11.24737,504.2,1.3,24.838,17.42,,
T,48.29037,11.2472,504.4,0.9,24.852,13.79,,
T,48.29044,11.24698,505.1,4.1,24.87,18.09,,
T,48.29052,11.24671,505.7,3,24.892,21.92,,
T,48.29056,11.24657,506,2.4,24.903,11.3,,
T,48.29069,11.24614,506.5,1.3,24.938,35.03,,
T,48.29083,11.24567,506.6,0.3,24.977,38.19,,
T,48.29108,11.24483,508.2,2.4,25.045,68.25,,
T,48.29116,11.24458,508.3,0.1,25.066,20.57,,
T,48.29122,11.24437,508.4,0.8,25.082,16.95,,
T,48.29127,11.24421,508.6,1.4,25.096,13.11,,
T,48.2913,11.2441,508.8,2.1,25.104,8.82,,
T,48.29148,11.24347,508.8,0.1,25.155,50.85,,
T,48.29159,11.2431,508.8,0.1,25.185,30.06,,
T,48.29169,11.24278,508.2,-2.5,25.212,26.22,,
T,48.29172,11.24268,508,-1.8,25.22,8.14,,
T,48.2918,11.2424,508,-0.3,25.242,22.6,,
T,48.29191,11.24202,508.8,2.6,25.273,30.74,,
T,48.29193,11.24194,508.9,2,25.279,6.34,,
T,48.292,11.24171,508.4,-2.8,25.298,18.76,,
T,48.29206,11.2415,507.6,-4.7,25.315,16.95,,
T,48.29215,11.24122,506.1,-6.4,25.338,23.06,,
T,48.29247,11.24016,504.6,-1.8,25.424,86.33,,
T,48.29281,11.23901,502.4,-2.3,25.518,93.33,,
T,48.293,11.23837,501,-2.6,25.57,51.98,,
T,48.29313,11.23794,501.5,1.3,25.605,35.03,,
T,48.29341,11.23702,499.3,-3,25.68,75.03,,
T,48.2936,11.23636,499.9,1.1,25.733,53.34,,
T,48.29382,11.23563,499,-1.4,25.793,59.43,,
T,48.29397,11.23511,497.9,-2.8,25.835,42.04,,
T,48.29478,11.23234,496,-0.8,26.059,224.4,,
T,48.29486,11.23206,496.5,2.3,26.082,22.6,,
T,48.29494,11.23182,497.4,4.3,26.102,19.91,,
T,48.29499,11.23164,497.7,2.5,26.116,14.47,,
T,48.29506,11.2314,496.5,-6.1,26.135,19.43,,
T,48.29506,11.23139,496.4,-11.7,26.136,0.74,,
T,48.29524,11.23083,494,-5.3,26.182,46.12,,
T,48.29544,11.23017,493.8,-0.3,26.236,53.78,,
T,48.29545,11.23017,493.9,1.3,26.237,1.11,,
T,48.2956,11.22969,493,-2.1,26.277,39.33,,
T,48.2957,11.22937,493.7,2.4,26.303,26.22,,
T,48.29576,11.2292,494.4,5.1,26.317,14.27,,
T,48.29583,11.229,495,3.5,26.334,16.76,,
T,48.29584,11.22896,495.1,4.2,26.337,3.17,,
T,48.29592,11.22872,495.4,1.4,26.357,19.91,,
T,48.29617,11.22799,493.4,-3.2,26.418,60.88,,
T,48.29625,11.22776,494.5,5.5,26.437,19.24,,
T,48.29633,11.22756,494.8,1.7,26.454,17.3,,
T,48.29634,11.22752,494.8,1.1,26.457,3.17,,
T,48.29637,11.22745,494.8,-1,26.464,6.17,,
T,48.29643,11.22728,494.3,-3.1,26.478,14.27,,
T,48.29651,11.22705,494.2,-0.8,26.497,19.24,,
T,48.29664,11.2267,494.8,2.1,26.527,29.72,,
T,48.2969,11.22604,497.5,4.7,26.584,56.87,,
T,48.29719,11.2253,497,-0.7,26.647,63.67,,
T,48.29724,11.22518,497,0.1,26.658,10.5,,
T,48.29744,11.22469,497.8,1.9,26.7,42.62,,
T,48.29756,11.22443,498.2,1.8,26.724,23.46,,
T,48.29768,11.22413,499.2,3.8,26.75,25.95,,
T,48.29775,11.22397,499.2,-0.3,26.764,14.2,,
T,48.29782,11.22382,499,-1.2,26.778,13.58,,
T,48.29792,11.22359,499,0,26.798,20.37,,
T,48.29795,11.22352,499,0,26.804,6.17,,
T,48.29802,11.22336,499,0,26.818,14.2,,
T,48.29805,11.2233,499,0,26.824,5.56,,
T,48.29815,11.22307,499,-0.1,26.844,20.37,,
T,48.29819,11.22299,499.1,1.8,26.852,7.42,,
T,48.2984,11.22253,500,2.1,26.893,41.35,,
T,48.29867,11.22197,500,0.1,26.944,51.26,,
T,48.29899,11.22131,501.7,2.9,27.005,60.53,,
T,48.29923,11.22082,503,2.8,27.05,45.1,,
T,48.29954,11.22024,504,1.8,27.105,55.14,,
T,48.29987,11.21961,505,1.7,27.165,59.42,,
T,48.29988,11.2196,505,0,27.166,1.34,,
T,48.2999,11.21956,505,0,27.17,3.71,,
T,48.3001,11.21919,505.4,1,27.205,35.33,,
T,48.30033,11.21878,506.2,2.1,27.245,39.74,,
T,48.30036,11.21873,506.3,2.2,27.25,4.99,,
T,48.3006,11.21831,506.2,-0.3,27.291,41.03,,
T,48.30073,11.21809,506.6,2.1,27.312,21.8,,
T,48.30085,11.21789,506.4,-1.1,27.332,19.96,,
T,48.30098,11.21767,506,-1.9,27.354,21.8,,
T,48.30102,11.2176,506,0,27.361,6.84,,
T,48.30115,11.21739,506,0,27.382,21.25,,
T,48.30127,11.2172,506,0,27.402,19.41,,
T,48.30141,11.21697,505.9,-0.3,27.425,23.1,,
T,48.30171,11.2165,505,-1.9,27.473,48.26,,
T,48.30191,11.21618,505,0,27.506,32.53,,
T,48.30201,11.21603,504.8,-1.5,27.521,15.73,,
T,48.30246,11.21534,504,-1.1,27.593,71.58,,
T,48.30274,11.21492,503.1,-2,27.637,44.05,,
T,48.30305,11.21446,502,-2.3,27.686,48.51,,
T,48.30333,11.21405,502,0,27.729,43.53,,
T,48.3037,11.21351,501.5,-0.9,27.786,57.42,,
T,48.30425,11.21271,502.2,0.9,27.872,85.22,,
T,48.30434,11.21257,502.7,3.5,27.886,14.42,,
T,48.30447,11.21239,503,1.3,27.906,19.68,,
T,48.30466,11.2121,503.4,1.5,27.936,30.15,,
T,48.30513,11.21141,505.5,2.8,28.009,73.15,,
T,48.30527,11.21122,505.6,0.8,28.03,21,,
T,48.30549,11.2109,506.8,3.3,28.064,34.09,,
T,48.30564,11.21067,507.6,3.5,28.088,23.86,,
T,48.30624,11.20979,510,2.6,28.181,93.34,,
T,48.30653,11.20937,509.5,-1.1,28.226,44.84,,
T,48.30698,11.20872,509.4,-0.2,28.296,69.49,,
T,48.30718,11.20842,509.2,-0.6,28.327,31.46,,
T,48.30779,11.20752,509,-0.2,28.422,95.17,,
T,48.30819,11.20694,508.5,-0.8,28.484,61.88,,
T,48.30832,11.20676,508,-2.4,28.504,19.68,,
T,48.30851,11.20648,507.4,-2.3,28.534,29.63,,
T,48.30868,11.20623,507,-1.4,28.56,26.48,,
T,48.30875,11.20612,507,0,28.571,11.28,,
T,48.30885,11.20597,506.6,-2.8,28.587,15.73,,
T,48.30891,11.20589,506.2,-4.2,28.596,8.93,,
T,48.30904,11.2057,506,-0.9,28.616,20.19,,
T,48.30911,11.20559,506,0,28.627,11.28,,
T,48.3097,11.20473,504,-2.2,28.719,91.51,,
T,48.30978,11.20462,503.8,-1.7,28.731,12.07,,
T,48.31029,11.20387,502,-2.3,28.81,79.44,,
T,48.31078,11.20315,500.5,-1.9,28.887,76.3,,
T,48.31093,11.20295,500.2,-1.3,28.909,22.32,,
T,48.31118,11.20258,499,-3.3,28.948,39.06,,
T,48.31156,11.20202,497.7,-2.2,29.007,59.25,,
T,48.31169,11.20183,496.9,-3.7,29.028,20.19,,
T,48.31189,11.20153,496.2,-2.3,29.059,31.46,,
T,48.31194,11.20145,496,-2.2,29.067,8.13,,
T,48.31198,11.20139,495.9,-2.3,29.073,6.29,,
T,48.3123,11.20093,496.7,1.6,29.123,49.3,,
T,48.31246,11.20069,495.8,-3.5,29.148,25.17,,
T,48.31258,11.2005,495.7,-0.3,29.167,19.41,,
T,48.31281,11.20016,497.2,4,29.203,35.92,,
T,48.31297,11.19993,495.8,-5.5,29.228,24.65,,
T,48.31309,11.19974,493.7,-10.9,29.247,19.41,,
T,48.31314,11.19966,494.4,9,29.255,8.13,,
T,48.31335,11.19935,494.6,0.7,29.288,32.77,,
T,48.3134,11.19928,494.1,-6.5,29.296,7.61,,
T,48.31345,11.1992,493.4,-9.1,29.304,8.13,,
T,48.3136,11.19897,492.1,-5.5,29.328,23.86,,
T,48.31371,11.1988,492.5,2.6,29.345,17.57,,
T,48.31383,11.19863,491.7,-4.5,29.364,18.36,,
T,48.31396,11.19842,489.7,-9.4,29.385,21.25,,
T,48.31423,11.198,489.5,-0.5,29.428,43.26,,
T,48.31435,11.1978,488.9,-2.9,29.448,19.95,,
T,48.3145,11.19756,487.8,-4.8,29.473,24.39,,
T,48.31452,11.19752,487.7,-1.3,29.476,3.71,,
T,48.31465,11.19732,487.7,0.2,29.497,20.71,,
T,48.31472,11.19721,488,2.7,29.508,11.28,,
T,48.31483,11.19704,488.3,1.3,29.526,17.57,,
T,48.31483,11.19703,488.3,4.9,29.527,0.74,,
T,48.31506,11.19666,488.6,0.8,29.564,37.51,,
T,48.31532,11.19622,489.5,1.9,29.608,43.6,,
T,48.31544,11.19602,489.9,2.1,29.628,19.95,,
T,48.31545,11.196,489.9,2.8,29.629,1.85,,
T,48.31556,11.19582,490,0.5,29.648,18.11,,
T,48.31564,11.19568,489.9,-0.5,29.661,13.67,,
T,48.31569,11.1956,489.9,-0.9,29.669,8.13,,
T,48.3158,11.19542,489.6,-1.4,29.688,18.11,,
T,48.3158,11.1954,489.7,3.7,29.689,1.48,,
T,48.31591,11.19522,490,1.8,29.707,18.11,,
T,48.31592,11.1952,490.1,3.6,29.709,1.85,,
T,48.31633,11.19449,491,1.4,29.779,69.65,,
T,48.3165,11.19418,491.9,3,29.808,29.77,,
T,48.31661,11.19397,492.6,3.2,29.828,19.8,,
T,48.31673,11.19376,493,2.2,29.849,20.51,,
T,48.31682,11.1936,492.9,-0.4,29.864,15.52,,
T,48.31684,11.19355,493,2,29.869,4.32,,
T,48.31695,11.19336,493.8,4.2,29.887,18.66,,
T,48.31707,11.19313,495.5,7.6,29.909,21.66,,
T,48.31717,11.19294,496.8,7.2,29.927,17.95,,
T,48.31729,11.19272,498.2,6.9,29.948,21.08,,
T,48.31729,11.19271,498.2,4.9,29.949,0.74,,
T,48.31734,11.19262,498.6,3.7,29.957,8.69,,
T,48.31743,11.19244,499.2,3.9,29.974,16.68,,
T,48.31749,11.19233,499.6,3.8,29.985,10.54,,
T,48.31752,11.19228,499.9,5.1,29.99,4.99,,
T,48.31765,11.19203,501.9,8.5,30.013,23.51,,
T,48.31771,11.19192,502.4,4.6,30.024,10.54,,
T,48.31785,11.19165,503,2.6,30.049,25.36,,
T,48.31796,11.19144,503,0,30.069,19.8,,
T,48.31799,11.19138,503,0.3,30.074,5.56,,
T,48.31805,11.19126,503.4,3.8,30.085,11.12,,
T,48.31813,11.19109,504,3.7,30.101,15.43,,
T,48.31823,11.19089,504.5,2.6,30.119,18.54,,
T,48.31828,11.19079,504.8,3.3,30.129,9.27,,
T,48.31834,11.19066,505,2,30.14,11.72,,
T,48.3184,11.19055,505.5,4.3,30.151,10.54,,
T,48.3185,11.19034,507,7.7,30.17,19.14,,
T,48.31859,11.19015,507.8,5,30.187,17.28,,
T,48.31869,11.18995,508.3,2.4,30.206,18.54,,
T,48.31913,11.18903,508.8,0.6,30.29,83.96,,
T,48.31918,11.18893,509.1,2.7,30.299,9.27,,
T,48.31922,11.18884,509.2,2.1,30.307,8.02,,
T,48.31935,11.18856,510.3,4.3,30.332,25.3,,
T,48.31961,11.188,511.5,2.3,30.383,50.6,,
T,48.31971,11.1878,511.1,-2.2,30.402,18.54,,
T,48.31974,11.18773,511.1,-0.2,30.408,6.17,,
T,48.31983,11.18753,511.4,1.8,30.426,17.89,,
T,48.31995,11.18728,512.1,3.1,30.448,22.84,,
T,48.32004,11.18709,512.4,1.7,30.466,17.28,,
T,48.32022,11.18671,512,-1.1,30.5,34.57,,
T,48.3203,11.18653,512.5,2.6,30.516,16.04,,
T,48.32036,11.18641,512.6,1.8,30.528,11.12,,
T,48.32047,11.18615,512.3,-1.5,30.55,22.83,,
T,48.32048,11.18614,512.3,-2.7,30.552,1.34,,
T,48.3207,11.18566,511.5,-1.8,30.595,43.19,,
T,48.32074,11.18557,511.3,-1.8,30.603,8.02,,
T,48.32098,11.18504,510.9,-1,30.65,47.51,,
T,48.32107,11.18486,510.3,-3.4,30.667,16.68,,
T,48.32119,11.1846,508.5,-7.6,30.691,23.45,,
T,48.32144,11.18405,509.9,2.9,30.74,49.36,,
T,48.32179,11.1833,510.5,0.8,30.808,67.88,,
T,48.32209,11.18265,510,-0.8,30.866,58.62,,
T,48.3224,11.18197,509,-1.6,30.927,61.08,,
T,48.32246,11.18183,508.6,-3.1,30.94,12.34,,
T,48.32271,11.1813,507.5,-2.4,30.988,48.14,,
T,48.32275,11.1812,507.3,-2.6,30.997,8.65,,
T,48.32277,11.18115,507.1,-3.5,31.001,4.32,,
T,48.32284,11.18101,506.2,-7.3,31.014,12.98,,
T,48.32291,11.18085,505.5,-4.5,31.028,14.19,,
T,48.32299,11.18067,505.2,-2.4,31.044,16.04,,
T,48.32305,11.18055,505,-1.1,31.055,11.12,,
T,48.32317,11.1803,504.2,-3.8,31.078,22.84,,
T,48.32335,11.1799,503.9,-0.8,31.114,35.78,,
T,48.32354,11.17947,503.4,-1.2,31.152,38.25,,
T,48.32374,11.17905,501.6,-4.8,31.19,38.27,,
T,48.3239,11.1787,501.7,0.3,31.222,31.47,,
T,48.32401,11.17845,501.5,-0.8,31.244,22.21,,
T,48.32429,11.17785,498,-6.4,31.298,54.31,,
T,48.32438,11.17765,497.9,-0.4,31.316,17.89,,
T,48.32448,11.17743,498,0.4,31.336,19.74,,
T,48.3246,11.17718,497.9,-0.5,31.359,22.84,,
T,48.32475,11.17685,496.9,-3.2,31.388,29.62,,
T,48.32484,11.17666,497,0.5,31.406,17.28,,
T,48.32492,11.17649,497.2,1.1,31.421,15.43,,
T,48.32497,11.17638,497.1,-0.7,31.431,9.87,,
T,48.32505,11.17619,497,-0.7,31.448,16.66,,
T,48.32509,11.17611,497,0,31.455,7.41,,
T,48.32537,11.17553,497.3,0.6,31.508,53.1,,
T,48.32537,11.17552,497.3,-1.5,31.509,0.74,,
T,48.32551,11.17523,497,-1.2,31.536,26.55,,
T,48.32571,11.17481,497.1,0.3,31.574,38.27,,
T,48.32583,11.17457,498,4,31.596,22.24,,
T,48.32592,11.17439,497.9,-0.2,31.613,16.68,,
T,48.32603,11.17416,499,5,31.634,20.99,,
T,48.32615,11.17392,499,-0.1,31.656,22.24,,
T,48.32625,11.1737,499.7,3.5,31.676,19.74,,
T,48.32636,11.17348,500.4,3.6,31.696,20.39,,
T,48.32657,11.17306,502.6,5.7,31.735,38.93,,
T,48.32686,11.1725,504.4,3.3,31.788,52.58,,
T,48.32702,11.1722,505.2,2.9,31.816,28.49,,
T,48.32723,11.17179,504.1,-3.1,31.854,38.34,,
T,48.32729,11.17168,504.5,4.1,31.865,10.54,,
T,48.32737,11.17153,505,3.8,31.879,14.24,,
T,48.32751,11.17126,505,-0.1,31.905,25.36,,
T,48.32781,11.17072,506,1.9,31.957,52.12,,
T,48.32793,11.1705,506.2,0.9,31.978,21.08,,
T,48.32823,11.16997,506.5,0.6,32.029,51.55,,
T,48.32839,11.16968,506.9,1.6,32.057,27.91,,
T,48.32852,11.16947,506.6,-1.4,32.078,21.25,,
T,48.32867,11.16921,506.6,-0.1,32.104,25.49,,
T,48.32873,11.16912,506.7,1.5,32.113,9.44,,
T,48.32904,11.16861,505.9,-1.6,32.165,51.17,,
T,48.32916,11.16841,505.8,-0.7,32.185,19.95,,
T,48.32922,11.16831,505.9,1.2,32.194,9.97,,
T,48.32949,11.16789,506.2,0.6,32.238,43.26,,
T,48.32959,11.16773,505.4,-4.5,32.254,16.26,,
T,48.3297,11.16757,504.9,-3.3,32.271,17.04,,
T,48.32992,11.16723,506.7,5.2,32.306,35.13,,
T,48.33007,11.167,506.5,-1,32.33,23.85,,
T,48.33022,11.16679,506.7,1,32.353,22.82,,
T,48.3304,11.16654,507,1.2,32.38,27.28,,
T,48.33047,11.16642,507,0,32.392,11.82,,
T,48.33063,11.16621,507,0,32.416,23.64,,
T,48.33083,11.16594,507.6,2,32.446,29.92,,
T,48.33107,11.16561,507,-1.6,32.482,36.21,,
T,48.33108,11.1656,507,-0.8,32.483,1.34,,
T,48.33121,11.16543,507,-0.1,32.502,19.18,,
T,48.33135,11.16525,507.1,0.4,32.523,20.51,,
T,48.33149,11.16507,507.4,1.5,32.543,20.51,,
T,48.33163,11.16491,507.4,0.1,32.563,19.57,,
T,48.33168,11.16484,507.5,1.5,32.57,7.61,,
T,48.33191,11.16457,507.6,0.2,32.603,32.48,,
T,48.33207,11.16438,507.4,-0.8,32.626,22.69,,
T,48.33229,11.16412,507.8,1.3,32.657,31.15,,
T,48.33257,11.16381,508,0.5,32.695,38.7,,
T,48.3326,11.16377,508.1,0.8,32.7,4.46,,
T,48.33299,11.16336,508.2,0.3,32.753,52.96,,
T,48.33307,11.16328,508.3,0.6,32.764,10.69,,
T,48.33324,11.1631,509.1,3.4,32.787,23.14,,
T,48.33336,11.16298,509,-0.5,32.803,16.04,,
T,48.33364,11.16271,508,-2.6,32.84,37.02,,
T,48.33389,11.16247,509.1,3.3,32.873,33.01,,
T,48.3342,11.16218,509.2,0.1,32.913,40.63,,
T,48.33451,11.1619,510,2.1,32.954,40.24,,
T,48.33471,11.16171,510,0,32.98,26.33,,
T,48.33474,11.16169,510,0,32.984,3.65,,
T,48.33475,11.16167,510,0,32.985,1.85,,
T,48.33531,11.16116,511.1,1.5,33.058,72.85,,
T,48.33535,11.16113,511.3,2.9,33.063,4.97,,
T,48.33566,11.16085,512,1.8,33.104,40.24,,
T,48.33572,11.16079,512.2,2.7,33.112,8.02,,
T,48.33583,11.16069,512.5,2.1,33.126,14.3,,
T,48.33599,11.16054,512.5,-0.1,33.147,20.98,,
T,48.33614,11.1604,512.7,0.8,33.166,19.65,,
T,48.33627,11.16028,513,2.1,33.183,16.97,,
T,48.33642,11.16013,513.7,3.5,33.203,20.05,,
T,48.33644,11.16011,513.9,6.2,33.206,2.67,,
T,48.33646,11.1601,514,5.4,33.209,2.34,,
T,48.33672,11.15984,515.1,3.1,33.243,34.75,,
T,48.33686,11.1597,516,4.9,33.262,18.71,,
T,48.33702,11.15954,515.7,-1.5,33.283,21.38,,
T,48.33704,11.15952,515.5,-5.4,33.286,2.67,,
T,48.33713,11.15943,515,-4.5,33.298,12.03,,
T,48.33717,11.15939,515,0,33.303,5.35,,
T,48.33719,11.15937,515,0,33.306,2.67,,
T,48.33732,11.15924,515.5,3,33.323,17.37,,
T,48.33734,11.15922,515.7,6.2,33.326,2.67,,
T,48.33749,11.15906,517.3,7.9,33.347,20.47,,
T,48.33767,11.15887,518.6,5.3,33.371,24.48,,
T,48.33786,11.15866,519.6,3.7,33.397,26.24,,
T,48.33805,11.15845,521,5.2,33.424,26.24,,
T,48.3383,11.15815,522.8,5.1,33.459,35.6,,
T,48.3384,11.15803,523.2,3.4,33.473,14.24,,
T,48.33855,11.15786,523.8,2.6,33.494,20.91,,
T,48.33876,11.15759,524.5,2.5,33.525,30.76,,
T,48.33877,11.15758,524.6,2.7,33.526,1.34,,
T,48.33882,11.15751,524.8,2.4,33.534,7.61,,
T,48.33893,11.15737,525.1,2.5,33.55,16.04,,
T,48.33906,11.1572,525.6,2.4,33.569,19.18,,
T,48.33917,11.15705,526,2.4,33.586,16.53,,
T,48.33941,11.15672,526.8,2.1,33.622,36.2,,
T,48.33961,11.15645,527.3,1.7,33.652,29.92,,
T,48.33983,11.15613,528.4,3.2,33.686,34.08,,
T,48.33993,11.15598,528.6,1.5,33.702,15.73,,
T,48.34032,11.15537,529.4,1.3,33.764,62.66,,
T,48.3406,11.1549,530.2,1.6,33.811,46.73,,
T,48.34065,11.15483,530.3,2.4,33.819,7.61,,
T,48.34097,11.15428,530.5,0.3,33.873,54.12,,
T,48.34119,11.15387,529.5,-2.7,33.912,39.02,,
T,48.34129,11.15366,529.2,-1.5,33.931,19.13,,
T,48.34151,11.15325,530.9,4.4,33.97,39.02,,
T,48.34178,11.15271,531.4,1.1,34.02,50.04,,
T,48.34205,11.15213,531.3,-0.3,34.072,52.44,,
T,48.34214,11.15194,531,-1.5,34.09,17.28,,
T,48.34223,11.15177,531,0.1,34.106,16.09,,
T,48.34234,11.15154,530.5,-2.2,34.127,20.98,,
T,48.34261,11.15095,530,-1,34.18,53.05,,
T,48.34279,11.15056,529.1,-2.7,34.215,35.16,,
T,48.3429,11.15034,529.1,0.2,34.235,20.39,,
T,48.34361,11.14881,526.7,-1.7,34.374,138.19,,
T,48.34384,11.14832,525,-4,34.418,44.42,,
T,48.34412,11.14771,523.2,-3.3,34.473,54.9,,
T,48.34417,11.14761,523,-1.8,34.482,9.27,,
T,48.34465,11.14657,520.4,-2.7,34.576,93.77,,
T,48.34475,11.14635,519.8,-3.4,34.596,19.74,,
T,48.34493,11.14597,517.7,-5.8,34.63,34.56,,
T,48.34517,11.14547,516.1,-3.6,34.676,45.67,,
T,48.34527,11.14524,515,-5.1,34.696,20.35,,
T,48.34535,11.14507,514.5,-3.6,34.712,15.42,,
T,48.34545,11.14485,513.8,-3.6,34.731,19.74,,
T,48.34556,11.14463,513.3,-2.3,34.752,20.39,,
T,48.34567,11.14439,513.1,-0.9,34.773,21.59,,
T,48.34576,11.14418,511.8,-6.9,34.792,18.51,,
T,48.34587,11.14396,510.5,-6.5,34.812,20.39,,
T,48.34594,11.1438,509.6,-6.5,34.826,14.19,,
T,48.34597,11.14374,509.3,-5.2,34.832,5.56,,
T,48.34617,11.14331,507.4,-4.8,34.871,38.87,,
T,48.34631,11.14301,506.3,-4.2,34.898,27.15,,
T,48.34648,11.14267,504.6,-5.5,34.93,31.5,,
T,48.34649,11.14264,504.4,-5.9,34.932,2.49,,
T,48.34659,11.14242,503.4,-5.1,34.952,19.74,,
T,48.34669,11.14223,502.8,-3.1,34.97,17.94,,
T,48.34669,11.14222,502.8,0,34.97,0.74,,
T,48.3469,11.14179,500.6,-5.7,35.01,39.51,,
T,48.34691,11.14175,500.4,-6.7,35.013,3.17,,
T,48.34711,11.14135,499.5,-2.3,35.05,37.06,,
