type,latitude,longitude,altitude (m),slope (%),distance (km),distance_interval (m),name,desc
T,50.78441,4.91634,54.9,-1.5,142.118,134.94,,
T,50.78449,4.9162,53.8,-8.8,142.131,13.29,,
T,50.78458,4.91605,54.9,7.9,142.146,14.57,,
T,50.78502,4.91529,56.8,2.7,142.219,72.58,,
T,50.78504,4.91524,56.8,-2.3,142.223,4.17,,
T,50.78529,4.91478,56.9,0.3,142.265,42.73,,
T,50.7862,4.91314,56.4,-0.3,142.419,153.7,,
T,50.78668,4.91224,57.7,1.6,142.502,82.94,,
T,50.78699,4.91165,57.4,-0.6,142.556,54.04,,
T,50.78713,4.9114,57.6,0.6,142.58,23.52,,
T,50.78735,4.911,57.7,0.4,142.617,37.34,,
T,50.78764,4.91047,57.5,-0.5,142.666,49.37,,
T,50.78779,4.91016,58.1,2.5,142.694,27.5,,
T,50.78794,4.90988,55.9,-8.5,142.72,25.85,,
T,50.78806,4.90962,54.7,-5.3,142.742,22.68,,
T,50.78819,4.90936,57.1,10,142.766,23.35,,
T,50.78836,4.90899,60.1,9.5,142.798,32.22,,
T,50.78851,4.90867,60.2,0.4,142.826,28.06,,
T,50.78859,4.90851,60.4,1.3,142.84,14.37,,
T,50.78882,4.90803,60.6,0.5,142.883,42.43,,
T,50.78905,4.90755,60.4,-0.5,142.925,42.43,,
T,50.78928,4.90707,61.8,3.2,142.968,42.43,,
T,50.78945,4.90673,62.7,3.2,142.998,30.54,,
T,50.78951,4.90658,62.8,0.7,143.011,12.51,,
T,50.78985,4.90588,64.3,2.4,143.073,62.19,,
T,50.79019,4.90516,65.4,1.7,143.136,63.31,,
T,50.79041,4.90469,65.9,1.2,143.177,41.2,,
T,50.79056,4.90439,66.1,0.6,143.204,26.94,,
T,50.79067,4.90415,66.8,3.4,143.225,20.88,,
T,50.79082,4.90384,66.2,-2.2,143.253,27.5,,
T,50.79108,4.90332,67,1.8,143.299,46.7,,
T,50.79114,4.90318,67.4,3.4,143.311,11.92,,
T,50.79121,4.90305,68.1,5.4,143.323,12.03,,
T,50.79152,4.90241,68.6,1,143.38,56.8,,
T,50.79168,4.90207,68.7,0.2,143.41,29.86,,
T,50.79171,4.90202,69.2,9.4,143.415,4.85,,
T,50.79196,4.90151,69.3,0.3,143.46,45.46,,
T,50.79231,4.9008,70.8,2.4,143.524,63.42,,
T,50.79256,4.90029,71.7,1.8,143.569,45.46,,
T,50.79264,4.90014,71.8,0.8,143.583,13.82,,
T,50.79391,4.89757,72.4,0.3,143.813,229.78,,
T,50.79418,4.89701,72.5,0.3,143.862,49.61,,
T,50.79462,4.89613,72.2,-0.4,143.942,79.03,,
T,50.79496,4.89542,72.6,0.6,144.004,62.74,,
T,50.79504,4.89528,72.3,-2.2,144.018,13.29,,
T,50.79532,4.89469,72.3,0.1,144.07,51.97,,
T,50.79567,4.89397,72,-0.5,144.133,63.98,,
T,50.79596,4.89339,71.7,-0.5,144.186,52.09,,
T,50.79617,4.89295,72,0.9,144.224,38.83,,
T,50.79648,4.89233,70.3,-3.1,144.28,55.68,,
T,50.7966,4.89209,69.8,-2.3,144.302,21.55,,
T,50.79668,4.89195,70.9,8.5,144.315,13.29,,
T,50.79675,4.89179,71.4,3.3,144.329,13.71,,
T,50.79704,4.8912,71.2,-0.4,144.381,52.64,,
T,50.79725,4.89078,70.5,-1.9,144.419,37.72,,
T,50.79732,4.89064,69.9,-4.8,144.432,12.57,,
T,50.79751,4.89024,70.8,2.6,144.467,35.24,,
T,50.79754,4.89019,70.2,-11.4,144.472,4.85,,
T,50.79765,4.88997,69.9,-1.5,144.491,19.76,,
T,50.79768,4.88991,69.8,-2.4,144.497,5.39,,
T,50.79796,4.88932,69.3,-1,144.549,51.97,,
T,50.7982,4.88885,68.5,-1.8,144.591,42.55,,
T,50.79833,4.88858,69,2,144.615,23.91,,
T,50.79887,4.88749,68,-1,144.713,97.54,,
T,50.79894,4.88733,67.5,-3.8,144.726,13.71,,
T,50.79901,4.8872,67.2,-2.4,144.739,12.03,,
T,50.79929,4.88663,66.7,-1,144.789,50.84,,
T,50.79943,4.88634,67,1.2,144.815,25.7,,
T,50.80001,4.88515,63.9,-3,144.921,105.84,,
T,50.80009,4.88498,63.4,-2.7,144.936,14.93,,
T,50.80018,4.88481,64.5,6.6,144.951,15.62,,
T,50.80057,4.884,64.7,0.4,145.023,71.72,,
T,50.80063,4.88388,64,-7.1,145.034,10.78,,
T,50.80077,4.88361,65,4.2,145.059,24.59,,
T,50.80089,4.88336,64.1,-4,145.081,22.11,,
T,50.80099,4.88316,64.2,0.3,145.099,17.96,,
T,50.80119,4.88276,63.9,-0.6,145.135,35.92,,
T,50.80125,4.88264,63.7,-1.6,145.145,10.78,,
T,50.80132,4.88249,64.3,4.1,145.158,13.13,,
T,50.8016,4.88193,64.3,0,145.209,50.29,,
T,50.80167,4.88179,64.5,1.5,145.221,12.57,,
T,50.80195,4.88121,64.5,0.1,145.273,51.4,,
T,50.80202,4.88107,63.8,-5.7,145.285,12.57,,
T,50.80222,4.88066,64.6,2.3,145.322,36.47,,
T,50.8023,4.88049,64.3,-2.2,145.337,14.93,,
T,50.8027,4.87968,64.4,0.1,145.409,72.39,,
T,50.80276,4.87957,64.6,1.8,145.419,10.23,,
T,50.80285,4.87938,64.3,-1.4,145.436,16.72,,
T,50.80307,4.87893,64.7,0.8,145.476,40.07,,
T,50.80334,4.87838,64.9,0.5,145.525,49.05,,
T,50.80363,4.87779,64.8,-0.2,145.578,52.64,,
T,50.80396,4.87712,65.4,1.1,145.638,59.82,,
T,50.80416,4.87673,65,-1.1,145.673,35.37,,
T,50.80425,4.87655,64.5,-3.3,145.689,16.16,,
T,50.80432,4.87639,65.1,4.5,145.703,13.71,,
T,50.8048,4.87541,67.8,3.1,145.79,87.31,,
T,50.80486,4.8753,68,2,145.8,10.23,,
T,50.80531,4.87439,68.1,0.1,145.882,81.37,,
T,50.80555,4.87391,68.9,1.8,145.925,43.1,,
T,50.80575,4.8735,68.3,-1.6,145.961,36.47,,
T,50.80585,4.87329,68.9,3.5,145.98,18.52,,
T,50.80609,4.8728,69.9,2.1,146.023,43.66,,
T,50.8062,4.87257,69.6,-1.2,146.044,20.31,,
T,50.8065,4.87198,71.3,3.2,146.097,53.32,,
T,50.80665,4.87167,71,-1.1,146.125,27.49,,
T,50.80692,4.87111,71,0,146.174,49.6,,
T,50.80721,4.87053,72,1.9,146.226,52.08,,
T,50.80728,4.87038,72.5,3.9,146.239,13.13,,
T,50.80756,4.86982,73.2,1.5,146.29,50.28,,
T,50.80776,4.86939,73,-0.7,146.327,37.6,,
T,50.80796,4.86898,73.2,0.7,146.364,36.47,,
T,50.8081,4.8687,73.5,1.2,146.389,25.14,,
T,50.80829,4.86832,73.9,1,146.423,34.12,,
T,50.80838,4.86816,74.6,4.8,146.438,15.08,,
T,50.80859,4.86774,74,-1.5,146.476,37.71,,
T,50.80883,4.86727,74.3,0.6,146.518,42.55,,
T,50.80892,4.86709,75,4.5,146.535,16.16,,
T,50.80922,4.86649,75.9,1.6,146.588,53.87,,
T,50.80943,4.86606,75.2,-1.8,146.627,38.27,,
T,50.80952,4.86588,76.9,10.5,146.643,16.16,,
T,50.80977,4.86535,76.7,-0.3,146.689,46.57,,
T,50.80997,4.86493,76.3,-1.3,146.726,37.03,,
T,50.81019,4.86446,77.1,2.1,146.768,41.19,,
T,50.8103,4.86423,77.3,1.1,146.788,20.31,,
T,50.81038,4.86409,77.8,3.5,146.801,13.29,,
T,50.81071,4.86339,78.3,0.9,146.863,61.5,,
T,50.81121,4.86238,79.1,0.8,146.953,90.34,,
T,50.81128,4.86224,78.5,-4.5,146.966,12.57,,
T,50.81141,4.86197,79.2,3,146.99,23.9,,
T,50.81155,4.86168,79.1,-0.5,147.015,25.7,,
T,50.81176,4.86126,79.9,2,147.053,37.71,,
T,50.81197,4.86082,80.1,0.5,147.092,38.83,,
T,50.81231,4.86013,80,-0.1,147.153,61.61,,
T,50.81272,4.8593,80,0,147.228,74.18,,
T,50.81337,4.85799,81,0.8,147.345,117.27,,
T,50.81418,4.85635,81.1,0.1,147.491,146.56,,
T,50.8145,4.85568,81.9,1.3,147.551,59.14,,
T,50.81485,4.85496,82.4,0.8,147.614,63.96,,
T,50.81489,4.85488,82.3,-0.7,147.622,7.18,,
T,50.81495,4.85473,82,-2.6,147.634,12.5,,
T,50.81502,4.85461,82.1,0.8,147.646,11.5,,
T,50.81518,4.85425,82.2,0.3,147.677,30.99,,
T,50.81538,4.85384,82.6,1.1,147.713,36.47,,
T,50.81552,4.85354,82,-2.2,147.739,26.26,,
T,50.81562,4.85334,82.5,2.5,147.757,17.96,,
T,50.81569,4.85318,82.4,-0.3,147.771,13.7,,
T,50.81597,4.85258,82.3,-0.3,147.824,52.52,,
T,50.81622,4.85205,82.1,-0.3,147.87,46.57,,
T,50.81685,4.85061,81.9,-0.2,147.993,123.33,,
T,50.81695,4.85037,82,0.7,148.014,20.24,,
T,50.81727,4.84963,81.9,-0.1,148.077,63.14,,
T,50.81739,4.84934,81.6,-1.3,148.101,24.41,,
T,50.81745,4.8492,81.9,2.3,148.113,11.91,,
T,50.81753,4.84901,82,0.5,148.129,16.08,,
T,50.81766,4.84868,81.4,-2.1,148.157,27.39,,
T,50.8178,4.84834,81.9,1.7,148.185,28.58,,
T,50.81803,4.84778,81,-1.9,148.232,47.03,,
T,50.8182,4.84732,81,0,148.27,37.53,,
T,50.81832,4.84702,81,0,148.295,25,,
T,50.81834,4.84697,81,-0.6,148.299,4.17,,
T,50.81858,4.84633,81,0,148.351,52.41,,
T,50.81884,4.84562,81,0,148.409,57.79,,
T,50.81891,4.84544,80.9,-0.5,148.424,14.88,,
T,50.81902,4.84516,80.7,-0.8,148.447,23.22,,
T,50.81912,4.84487,81,1.2,148.47,23.27,,
T,50.81923,4.84455,80.8,-0.9,148.496,25.66,,
T,50.81944,4.84394,81,0.5,148.545,48.92,,
T,50.81955,4.84362,80.6,-1.5,148.571,25.66,,
T,50.81971,4.84317,81,1,148.607,36.37,,
T,50.81986,4.8427,80.6,-1,148.644,37.09,,
T,50.82012,4.84189,80.6,-0.1,148.708,63.99,,
T,50.82019,4.84168,80.3,-1.5,148.725,16.72,,
T,50.82033,4.84121,81,1.9,148.762,36.6,,
T,50.82059,4.84038,81,-0.1,148.827,65.25,,
T,50.8208,4.83967,80.3,-1.3,148.882,55.22,,
T,50.8209,4.8393,80.9,2.2,148.91,28.35,,
T,50.82094,4.83916,80.6,-2.4,148.921,10.82,,
T,50.82107,4.83869,80,-1.6,148.957,36.14,,
T,50.8212,4.83822,80,-0.1,148.993,36.14,,
T,50.82128,4.83794,80,0,149.015,21.65,,
T,50.82133,4.83776,80,0,149.029,13.85,,
T,50.82139,4.83755,80,0.1,149.045,16.23,,
T,50.82146,4.83729,80.1,0.6,149.065,19.91,,
T,50.82155,4.83694,80,-0.5,149.092,26.62,,
T,50.82166,4.8365,80,0,149.125,33.33,,
T,50.82179,4.83601,80,0,149.162,37.43,,
T,50.82184,4.83579,79.8,-0.9,149.179,16.47,,
T,50.82214,4.83457,79,-0.9,149.271,92.22,,
T,50.82235,4.83368,78.9,-0.1,149.338,66.92,,
T,50.82238,4.83355,78.4,-5.1,149.348,9.75,,
T,50.82246,4.83323,78,-1.8,149.372,24.24,,
T,50.82273,4.83207,77.5,-0.6,149.459,87.08,,
T,50.82281,4.83173,77.7,0.8,149.485,25.56,,
T,50.82297,4.83101,77.4,-0.4,149.538,53.77,,
T,50.82315,4.8302,77.5,0.2,149.599,60.49,,
T,50.82322,4.82991,76.4,-5.3,149.621,21.87,,
T,50.82341,4.82909,76.9,0.8,149.682,61.53,,
T,50.82352,4.82859,75.6,-3.4,149.72,37.3,,
T,50.82359,4.82827,75,-2.5,149.743,23.86,,
T,50.82366,4.82793,75.8,3.1,149.769,25.19,,
T,50.82378,4.82744,75.5,-0.9,149.806,37.02,,
T,50.82386,4.82708,75,-1.8,149.833,26.88,,
T,50.82408,4.82609,74.6,-0.5,149.906,73.93,,
T,50.82423,4.82544,74.1,-1,149.955,48.75,,
T,50.82445,4.82444,73.9,-0.3,150.03,74.59,,
T,50.82452,4.82415,72.4,-7.1,150.052,21.87,,
T,50.82455,4.824,71.8,-5,150.063,11.08,,
T,50.82459,4.82384,71.9,0.6,150.075,12.12,,
T,50.82463,4.82366,73.5,11.8,150.088,13.44,,
T,50.82474,4.82317,74.2,1.9,150.125,36.63,,
T,50.82485,4.82267,73,-3.2,150.162,37.3,,
T,50.82494,4.82229,73.8,2.9,150.191,28.59,,
T,50.82494,4.82228,73.8,4,150.192,0.7,,
T,50.82507,4.82167,74,0.3,150.237,45.35,,
T,50.82515,4.82132,74.1,0.3,150.263,26.22,,
T,50.8253,4.82066,74.6,1.1,150.313,49.41,,
T,50.82536,4.8204,74.5,-0.4,150.332,19.5,,
T,50.82537,4.82031,74.8,4.8,150.338,6.44,,
T,50.82545,4.81998,75.4,2.3,150.363,24.9,,
T,50.82551,4.81973,76,2.9,150.382,18.84,,
T,50.82551,4.81972,76,3.1,150.383,0.7,,
T,50.82604,4.81738,74.3,-0.9,150.558,175.1,,
T,50.82609,4.81718,74.8,2.9,150.573,15.15,,
T,50.82613,4.81699,77,15.9,150.587,14.11,,
T,50.82617,4.81679,77.3,1.8,150.602,14.78,,
T,50.8262,4.81665,77.4,1,150.612,10.41,,
T,50.82635,4.81602,78.3,2,150.66,47.42,,
T,50.82642,4.81571,78.8,2.1,150.683,23.19,,
T,50.82645,4.81553,78.8,-0.2,150.696,13.11,,
T,50.82649,4.81536,78.9,0.7,150.709,12.78,,
T,50.82668,4.81454,79.6,1.2,150.77,61.52,,
T,50.8268,4.81398,80,0.9,150.812,41.65,,
T,50.82713,4.81253,81,0.9,150.921,108.56,,
T,50.82729,4.81181,82.1,2.1,150.974,53.76,,
T,50.82736,4.81149,82,-0.5,150.998,23.85,,
T,50.82755,4.81066,83,1.6,151.061,62.18,,
T,50.82761,4.81038,83.1,0.7,151.081,20.83,,
T,50.82783,4.8094,83.8,0.9,151.155,73.26,,
T,50.82804,4.80849,84,0.3,151.223,68.24,,
T,50.82804,4.80847,84,0,151.224,1.41,,
T,50.82818,4.80785,85.2,2.7,151.271,46.38,,
T,50.8282,4.80779,85,-3.9,151.275,4.78,,
T,50.82834,4.80713,85.2,0.3,151.324,49.04,,
T,50.82843,4.80672,86.8,5.2,151.355,30.57,,
T,50.82847,4.80657,86.6,-1.1,151.366,11.47,,
T,50.82855,4.80617,86,-2.2,151.396,29.55,,
T,50.82913,4.80363,87.1,0.6,151.586,190.23,,
T,50.82916,4.80348,87.5,3.6,151.597,11.08,,
T,50.8292,4.8033,88.3,6.6,151.611,13.44,,
T,50.82924,4.80312,88.6,1.8,151.624,13.44,,
T,50.82934,4.80271,88,-1.9,151.655,30.95,,
T,50.8295,4.80199,88.8,1.5,151.709,53.76,,
T,50.82965,4.80131,88.5,-0.5,151.76,50.73,,
T,50.82971,4.80103,88,-2.6,151.78,20.83,,
T,50.82976,4.80082,88.7,4.6,151.796,15.81,,
T,50.83001,4.7997,88.2,-0.6,151.88,83.67,,
T,50.83006,4.79947,89.4,6.9,151.897,17.13,,
T,50.83008,4.79938,89.4,1.2,151.904,6.72,,
T,50.83014,4.79915,89,-2.7,151.921,17.53,,
T,50.83018,4.79895,88.7,-1.7,151.936,14.78,,
T,50.83029,4.79847,88,-2.1,151.972,35.96,,
T,50.8303,4.79841,87.9,-0.8,151.976,4.37,,
T,50.83034,4.79825,87.8,-1.4,151.989,12.12,,
T,50.83038,4.79804,87.6,-0.9,152.004,15.45,,
T,50.8304,4.79795,87.6,-1.1,152.011,6.72,,
T,50.83046,4.79773,87.5,-0.6,152.028,16.88,,
T,50.83055,4.79732,88,1.8,152.058,30.57,,
T,50.8306,4.79707,87.5,-2.6,152.077,18.47,,
T,50.83073,4.7965,87.1,-0.9,152.119,42.68,,
T,50.83083,4.79607,88,2.7,152.152,32.27,,
T,50.83094,4.79553,86.8,-2.9,152.192,39.96,,
T,50.83107,4.795,87,0.4,152.232,40.04,,
T,50.83115,4.79461,86.4,-2.2,152.261,28.88,,
T,50.83155,4.79284,84.7,-1.2,152.393,132.4,,
T,50.83161,4.79258,85.5,4.3,152.412,19.5,,
T,50.83166,4.79232,86,2.4,152.432,19.14,,
T,50.83168,4.79225,85.8,-4.4,152.437,5.41,,
T,50.83173,4.79202,84.5,-7.6,152.454,17.13,,
T,50.83178,4.79182,84,-3.3,152.469,15.15,,
T,50.83201,4.7908,82.8,-1.5,152.546,76.28,,
T,50.83212,4.79031,82.6,-0.7,152.582,36.63,,
T,50.83217,4.79006,80.5,-11.5,152.601,18.47,,
T,50.8322,4.78991,80.2,-2.5,152.612,11.08,,
T,50.83224,4.78974,81.5,10.2,152.624,12.78,,
T,50.83227,4.78962,81.5,0.1,152.634,9.09,,
T,50.83232,4.78938,81.4,-0.6,152.651,17.8,,
T,50.83245,4.7888,82.1,1.5,152.695,43.34,,
T,50.83264,4.78795,80.5,-2.5,152.758,63.5,,
T,50.83277,4.78741,81,1.3,152.799,40.7,,
T,50.83312,4.7858,78.6,-2,152.919,119.92,,
T,50.83327,4.78517,78.2,-0.7,152.966,47.42,,
T,50.83353,4.78399,77.4,-1,153.054,88.02,,
T,50.83354,4.78396,77.3,-4.5,153.057,2.39,,
T,50.83359,4.78371,77,-1.4,153.075,18.47,,
T,50.8336,4.78369,77,0,153.077,1.8,,
T,50.83366,4.78341,77.4,1.7,153.098,20.82,,
T,50.83369,4.78326,77.3,-0.4,153.109,11.08,,
T,50.83372,4.78314,77.1,-2.4,153.118,9.09,,
T,50.8338,4.78279,76.1,-3.9,153.144,26.21,,
T,50.83391,4.78227,75.5,-1.3,153.183,38.62,,
T,50.83403,4.78177,75.6,0.1,153.22,37.67,,
T,50.83414,4.78125,74,-3.9,153.259,38.62,,
T,50.83426,4.78073,75,2.4,153.298,38.99,,
T,50.83438,4.78021,73,-5.1,153.337,38.99,,
T,50.83449,4.7797,73.8,2.1,153.375,37.95,,
T,50.83467,4.77893,72,-3.1,153.433,57.82,,
T,50.83472,4.77871,72,0,153.449,16.47,,
T,50.83489,4.77793,70.7,-2.2,153.507,58.11,,
T,50.83506,4.77717,70.2,-1,153.564,56.78,,
T,50.83536,4.77585,68.7,-1.5,153.663,98.8,,
T,50.83548,4.7753,68,-1.7,153.704,40.98,,
T,50.83563,4.77464,67.2,-1.5,153.753,49.4,,
T,50.83593,4.77327,65.3,-1.9,153.855,102.12,,
T,50.83604,4.77278,65,-0.8,153.892,36.62,,
T,50.83623,4.77195,63.7,-2.1,153.954,62.17,,
T,50.83646,4.77094,63.2,-0.6,154.03,75.61,,
T,50.83669,4.76992,62.6,-0.9,154.106,76.27,,
T,50.83685,4.7692,61.3,-2.3,154.16,53.75,,
T,50.83691,4.76895,61.1,-1.1,154.179,18.83,,
T,50.83706,4.76827,60.6,-1.1,154.229,50.72,,
T,50.83725,4.76743,60,-0.9,154.292,62.83,,
T,50.83743,4.76659,59,-1.6,154.355,62.47,,
T,50.83755,4.76609,59.3,0.9,154.392,37.67,,
T,50.83777,4.76509,58,-1.8,154.467,74.57,,
T,50.83788,4.76462,58.6,1.6,154.502,35.3,,
T,50.83799,4.76411,57,-4.1,154.54,37.95,,
T,50.83818,4.76324,57.6,0.8,154.605,64.83,,
T,50.83829,4.76274,56.3,-3.5,154.642,37.29,,
T,50.83859,4.76142,56.1,-0.2,154.741,98.79,,
T,50.83873,4.76079,53.6,-5.2,154.788,47.03,,
T,50.83878,4.76059,50.3,-22.4,154.803,15.15,,
T,50.83882,4.76039,52.8,17.1,154.818,14.77,,
T,50.83886,4.76023,55.2,19.9,154.83,12.12,,
T,50.83898,4.75969,54.4,-1.9,154.871,40.31,,
T,50.83914,4.759,55.7,2.4,154.922,51.76,,
T,50.83919,4.75879,55.3,-2.3,154.938,15.8,,
T,50.83929,4.75833,54.2,-3.2,154.972,34.26,,
T,50.83936,4.75802,55.4,5,154.996,23.18,,
T,50.83946,4.75758,55.6,0.6,155.028,32.93,,
T,50.83961,4.7569,55,-1.1,155.079,50.72,,
T,50.83971,4.75646,56,3.1,155.112,32.93,,
T,50.83979,4.75606,54.8,-4.1,155.142,29.55,,
T,50.8399,4.75557,56.3,4,155.178,36.62,,
T,50.83995,4.75532,56.9,3.3,155.197,18.47,,
T,50.84002,4.75503,56.5,-1.7,155.219,21.86,,
T,50.84013,4.75455,55.5,-2.7,155.255,35.96,,
T,50.84023,4.7541,57,4.4,155.288,33.59,,
T,50.84029,4.75385,56.7,-1.6,155.307,18.83,,
T,50.84046,4.75309,56.8,0.1,155.364,56.78,,
T,50.84052,4.75283,57,1.3,155.383,19.49,,
T,50.84055,4.75265,57,0.1,155.396,13.11,,
T,50.8407,4.75199,55,-4.1,155.446,49.39,,
T,50.84076,4.75176,54.3,-3.8,155.463,17.52,,
T,50.84081,4.75152,56.5,12,155.481,17.8,,
T,50.84096,4.75088,56.4,-0.1,155.529,48.07,,
T,50.84103,4.75053,58,6.1,155.555,25.85,,
T,50.84114,4.75008,57.6,-1.1,155.589,33.98,,
T,50.84127,4.74946,57.4,-0.5,155.635,46,,
T,50.84132,4.74927,57.7,2.5,155.649,14.49,,
T,50.84136,4.74909,58,2.1,155.663,13.44,,
T,50.84151,4.74839,58.6,1.1,155.715,52.05,,
T,50.84156,4.7482,58.7,0.8,155.729,14.49,,
T,50.84164,4.74782,59,1.1,155.758,28.21,,
T,50.84168,4.74767,59,0,155.769,11.46,,
T,50.84172,4.74746,59,0,155.785,15.45,,
T,50.84182,4.74704,59,0,155.816,31.61,,
T,50.84184,4.74695,59,0,155.823,6.72,,
T,50.84195,4.74644,59,0,155.861,37.95,,
T,50.84219,4.74527,59,0,155.947,86.63,,
T,50.84236,4.74439,60.4,2.2,156.012,64.8,,
T,50.84242,4.74409,60,-1.8,156.034,22.16,,
T,50.84245,4.74397,60,0,156.044,9.09,,
T,50.8426,4.74316,60,0,156.103,59.44,,
T,50.84269,4.74267,60,0,156.139,35.94,,
T,50.84271,4.7425,60,0,156.151,12.18,,
T,50.84281,4.74193,59.8,-0.4,156.193,41.66,,
T,50.84297,4.74099,60,0.3,156.261,68.56,,
T,50.84311,4.74009,60.7,1.1,156.327,65.28,,
T,50.84313,4.73997,60.7,-0.1,156.335,8.74,,
T,50.84328,4.73891,61,0.4,156.412,76.5,,
T,50.8433,4.73874,61,0,156.424,12.18,,
T,50.84336,4.73836,61,0,156.452,27.58,,
T,50.84345,4.73766,61.4,0.8,156.502,50.31,,
T,50.84354,4.73685,61.7,0.6,156.56,57.92,,
T,50.8436,4.73639,62,0.8,156.593,33.08,,
T,50.84365,4.73586,62.3,0.7,156.631,37.74,,
T,50.84368,4.73562,62.7,2.4,156.648,17.23,,
T,50.84371,4.73527,62.7,0.1,156.673,24.88,,
T,50.84374,4.73506,62.6,-0.9,156.688,15.16,,
T,50.84378,4.73469,62.6,0.2,156.714,26.44,,
T,50.84379,4.7345,62.6,0.3,156.728,13.43,,
T,50.84381,4.73433,62.7,0.6,156.74,12.18,,
T,50.84383,4.73413,62.8,0.5,156.754,14.26,,
T,50.84385,4.73392,62.9,0.5,156.769,14.96,,
T,50.84389,4.73335,62,-2.1,156.81,40.39,,
T,50.84393,4.7329,63.6,4.9,156.842,32.01,,
T,50.84397,4.73241,64.1,1.4,156.876,34.8,,
T,50.84403,4.73155,63.5,-0.9,156.937,60.94,,
T,50.84406,4.73113,63,-1.6,156.967,29.77,,
T,50.84408,4.73076,63,-0.2,156.993,26.15,,
T,50.8441,4.7305,63,0,157.012,18.45,,
T,50.84414,4.7298,63,0,157.061,49.5,,
T,50.84415,4.72963,63,0,157.073,12.03,,
T,50.84415,4.72962,63,0,157.074,0.7,,
T,50.84418,4.72927,63.2,0.8,157.099,24.88,,
T,50.84422,4.72853,63.4,0.3,157.151,52.31,,
T,50.84423,4.72838,63.5,0.7,157.162,10.62,,
T,50.84425,4.72809,63.3,-0.6,157.182,20.55,,
T,50.84425,4.72802,63.3,-1.5,157.187,4.93,,
T,50.84429,4.72732,62.7,-1.1,157.237,49.5,,
T,50.84433,4.72661,62.3,-0.8,157.287,50.2,,
T,50.84434,4.7264,62,-2.1,157.302,14.83,,
T,50.84437,4.72601,62,-0.1,157.329,27.67,,
T,50.84438,4.72573,62,0,157.349,19.75,,
T,50.84441,4.72526,62,0,157.382,33.27,,
T,50.84442,4.72502,62,0,157.399,16.94,,
T,50.84447,4.72413,61.7,-0.4,157.462,62.93,,
T,50.84448,4.72393,61.6,-0.8,157.476,14.13,,
T,50.84448,4.72392,61.6,0,157.477,0.7,,
T,50.84449,4.72364,61.5,-0.5,157.497,19.75,,
T,50.84451,4.72334,61.3,-1,157.518,21.25,,
T,50.84452,4.72316,61.4,0.5,157.531,12.73,,
T,50.84452,4.72309,61.4,1.4,157.536,4.93,,
T,50.84454,4.72278,61.7,1.1,157.558,21.95,,
T,50.84457,4.72234,61.5,-0.3,157.589,31.17,,
T,50.84459,4.72193,61.5,-0.2,157.618,28.96,,
T,50.84468,4.72033,61.9,0.4,157.731,113.13,,
T,50.84471,4.71979,62,0.2,157.769,38.18,,
T,50.84478,4.71858,61.5,-0.5,157.855,85.58,,
T,50.84479,4.71848,61.2,-4.8,157.862,7.13,,
T,50.84483,4.71766,59.3,-3.2,157.92,57.93,,
T,50.84484,4.71748,57.7,-12.8,157.933,12.73,,
T,50.84486,4.7172,55.4,-11.5,157.952,19.85,,
T,50.84487,4.71691,60.2,23.4,157.973,20.46,,
T,50.84493,4.71616,61,1.5,158.026,53.24,,
T,50.84499,4.71493,61,0,158.113,86.89,,
T,50.845,4.71489,61,0,158.116,3.03,,
T,50.84502,4.71441,60.9,-0.4,158.15,33.88,,
T,50.84505,4.71384,60.8,-0.1,158.19,40.28,,
T,50.84508,4.71333,60.7,-0.3,158.226,36.07,,
T,50.8451,4.71316,60.6,-0.6,158.238,12.18,,
T,50.84514,4.71244,60.5,-0.3,158.289,50.91,,
T,50.84516,4.71217,60.3,-0.8,158.308,19.15,,
T,50.84517,4.71187,60,-1.6,158.33,21.16,,
T,50.84518,4.71174,60,0,158.339,9.22,,
T,50.84519,4.71159,60,0,158.349,10.62,,
T,50.84524,4.71052,60,0,158.425,75.57,,
T,50.84525,4.7103,60,0,158.441,15.53,,
T,50.84526,4.71022,60,-0.2,158.446,5.74,,
T,50.84527,4.70992,60,-0.1,158.467,21.16,,
T,50.84528,4.70969,60,-0.1,158.484,16.24,,
T,50.84529,4.70946,59.7,-1.3,158.5,16.24,,
T,50.8453,4.7093,59.6,-1.5,158.511,11.32,,
T,50.84532,4.70904,59.2,-1.7,158.53,18.45,,
T,50.84536,4.70852,58.9,-0.9,158.567,36.89,,
T,50.84541,4.70763,59.3,0.6,158.63,62.93,,
T,50.84543,4.70716,60,2.1,158.663,33.18,,
T,50.84549,4.70628,59.9,-0.1,158.725,62.34,,
T,50.84553,4.70565,59.9,0,158.77,44.59,,
T,50.84554,4.70541,59.9,0,158.787,16.94,,
T,50.84556,4.70511,59.9,-0.1,158.808,21.25,,
T,50.84558,4.70469,59.5,-1.5,158.837,29.66,,
T,50.84562,4.70399,57.4,-4.2,158.887,49.5,,
T,50.84563,4.70384,56.8,-5.7,158.898,10.62,,
T,50.84564,4.70368,57,1.9,158.909,11.32,,
T,50.84569,4.70279,57.5,0.8,158.972,62.93,,
T,50.8458,4.70081,58.9,1,159.112,139.99,,
T,50.84582,4.7005,59,0.3,159.134,21.95,,
T,50.84584,4.70027,58.8,-1.2,159.15,16.35,,
T,50.84586,4.69979,58.2,-1.6,159.184,33.88,,
T,50.84587,4.69969,58,-3.5,159.191,7.13,,
